"priority","tag","country","region","subregion","current_ruler","current_ruler_source","current_age","current_title","current_government","subject_type","overlord","problem_type","historical_question_to_answer","constitutional_question_to_answer","colonial_or_company_question","map_dependency","recommended_research_group","notes"
"P1","BRD","Burundi","EAST_AFRICA","EAST_AFRICA","Engine-generated ruler (name not captured)","ENGINE_GENERATED","","Engine-generated title (not runtime-captured)","law_monarchy","INDEPENDENT","","ENGINE_GENERATED_RESEARCH_REQUIRED","Who held the effective ruling office on 1776-01-01, with verified birth/death dates and succession context?","What government, distribution of power and office title accurately apply at the start date?","NOT_APPLICABLE","NO","AFRICA","Static 1776 setup audit; no external historical research performed."
"P1","BRG","Borgu","WEST_AFRICA","WEST_AFRICA","Engine-generated ruler (name not captured)","ENGINE_GENERATED","","Engine-generated title (not runtime-captured)","law_monarchy","INDEPENDENT","","ENGINE_GENERATED_RESEARCH_REQUIRED","Who held the effective ruling office on 1776-01-01, with verified birth/death dates and succession context?","What government, distribution of power and office title accurately apply at the start date?","NOT_APPLICABLE","NO","AFRICA","Static 1776 setup audit; no external historical research performed."
"P1","BST","Basutoland","SOUTHERN_AFRICA","SOUTHERN_AFRICA","Engine-generated ruler (name not captured)","ENGINE_GENERATED","","Engine-generated title (not runtime-captured)","law_monarchy","INDEPENDENT","","ENGINE_GENERATED_RESEARCH_REQUIRED","Who held the effective ruling office on 1776-01-01, with verified birth/death dates and succession context?","What government, distribution of power and office title accurately apply at the start date?","NOT_APPLICABLE","NO","AFRICA","Static 1776 setup audit; no external historical research performed."
"P1","BUG","Buganda","EAST_AFRICA","EAST_AFRICA","Engine-generated ruler (name not captured)","ENGINE_GENERATED","","Engine-generated title (not runtime-captured)","law_monarchy","INDEPENDENT","","ENGINE_GENERATED_RESEARCH_REQUIRED","Who held the effective ruling office on 1776-01-01, with verified birth/death dates and succession context?","What government, distribution of power and office title accurately apply at the start date?","NOT_APPLICABLE","NO","AFRICA","Static 1776 setup audit; no external historical research performed."
"P1","CON","Constantine","NORTH_AFRICA","NORTH_AFRICA","Engine-generated ruler (name not captured)","ENGINE_GENERATED","","Engine-generated title (not runtime-captured)","law_monarchy","INDEPENDENT","","ENGINE_GENERATED_RESEARCH_REQUIRED","Who held the effective ruling office on 1776-01-01, with verified birth/death dates and succession context?","What government, distribution of power and office title accurately apply at the start date?","NOT_APPLICABLE","NO","AFRICA","Static 1776 setup audit; no external historical research performed."
"P1","DAH","Dahomey","WEST_AFRICA","WEST_AFRICA","Engine-generated ruler (name not captured)","ENGINE_GENERATED","","Engine-generated title (not runtime-captured)","law_monarchy","INDEPENDENT","","ENGINE_GENERATED_RESEARCH_REQUIRED","Who held the effective ruling office on 1776-01-01, with verified birth/death dates and succession context?","What government, distribution of power and office title accurately apply at the start date?","NOT_APPLICABLE","NO","AFRICA","Static 1776 setup audit; no external historical research performed."
"P1","DFR","Darfur","NORTH_AFRICA","NILE_BASIN","Engine-generated ruler (name not captured)","ENGINE_GENERATED","","Engine-generated title (not runtime-captured)","law_monarchy","INDEPENDENT","","ENGINE_GENERATED_RESEARCH_REQUIRED","Who held the effective ruling office on 1776-01-01, with verified birth/death dates and succession context?","What government, distribution of power and office title accurately apply at the start date?","NOT_APPLICABLE","NO","AFRICA","Static 1776 setup audit; no external historical research performed."
"P1","ETH","Ethiopia","HORN_OF_AFRICA","HORN_OF_AFRICA","Engine-generated ruler (name not captured)","ENGINE_GENERATED","","Engine-generated title (not runtime-captured)","law_monarchy","INDEPENDENT","","ENGINE_GENERATED_RESEARCH_REQUIRED","Who held the effective ruling office on 1776-01-01, with verified birth/death dates and succession context?","What government, distribution of power and office title accurately apply at the start date?","NOT_APPLICABLE","NO","AFRICA","Static 1776 setup audit; no external historical research performed."
"P1","FTJ","Futa Jallon","WEST_AFRICA","WEST_AFRICA","Engine-generated ruler (name not captured)","ENGINE_GENERATED","","Engine-generated title (not runtime-captured)","law_monarchy","INDEPENDENT","","ENGINE_GENERATED_RESEARCH_REQUIRED","Who held the effective ruling office on 1776-01-01, with verified birth/death dates and succession context?","What government, distribution of power and office title accurately apply at the start date?","NOT_APPLICABLE","NO","AFRICA","Static 1776 setup audit; no external historical research performed."
"P1","FTR","Futa Toro","WEST_AFRICA","WEST_AFRICA","Engine-generated ruler (name not captured)","ENGINE_GENERATED","","Engine-generated title (not runtime-captured)","law_monarchy","INDEPENDENT","","ENGINE_GENERATED_RESEARCH_REQUIRED","Who held the effective ruling office on 1776-01-01, with verified birth/death dates and succession context?","What government, distribution of power and office title accurately apply at the start date?","NOT_APPLICABLE","NO","AFRICA","Static 1776 setup audit; no external historical research performed."
"P1","GLD","Geledi","HORN_OF_AFRICA","HORN_OF_AFRICA","Engine-generated ruler (name not captured)","ENGINE_GENERATED","","Engine-generated title (not runtime-captured)","law_monarchy","INDEPENDENT","","ENGINE_GENERATED_RESEARCH_REQUIRED","Who held the effective ruling office on 1776-01-01, with verified birth/death dates and succession context?","What government, distribution of power and office title accurately apply at the start date?","NOT_APPLICABLE","NO","AFRICA","Static 1776 setup audit; no external historical research performed."
"P1","HAU","Gobir","WEST_AFRICA","WEST_AFRICA","Engine-generated ruler (name not captured)","ENGINE_GENERATED","","Engine-generated title (not runtime-captured)","law_monarchy","INDEPENDENT","","ENGINE_GENERATED_RESEARCH_REQUIRED","Who held the effective ruling office on 1776-01-01, with verified birth/death dates and succession context?","What government, distribution of power and office title accurately apply at the start date?","NOT_APPLICABLE","NO","AFRICA","Static 1776 setup audit; no external historical research performed."
"P1","ISQ","Isaaq","HORN_OF_AFRICA","HORN_OF_AFRICA","Engine-generated ruler (name not captured)","ENGINE_GENERATED","","Engine-generated title (not runtime-captured)","law_monarchy","INDEPENDENT","","ENGINE_GENERATED_RESEARCH_REQUIRED","Who held the effective ruling office on 1776-01-01, with verified birth/death dates and succession context?","What government, distribution of power and office title accurately apply at the start date?","NOT_APPLICABLE","NO","AFRICA","Static 1776 setup audit; no external historical research performed."
"P1","KON","Kongo","CENTRAL_AFRICA","EQUATORIAL_AFRICA","Engine-generated ruler (name not captured)","ENGINE_GENERATED","","Engine-generated title (not runtime-captured)","law_monarchy","INDEPENDENT","","ENGINE_GENERATED_RESEARCH_REQUIRED","Who held the effective ruling office on 1776-01-01, with verified birth/death dates and succession context?","What government, distribution of power and office title accurately apply at the start date?","NOT_APPLICABLE","NO","AFRICA","Static 1776 setup audit; no external historical research performed."
"P1","KRG","Karagwe","EAST_AFRICA","EAST_AFRICA","Engine-generated ruler (name not captured)","ENGINE_GENERATED","","Engine-generated title (not runtime-captured)","law_monarchy","INDEPENDENT","","ENGINE_GENERATED_RESEARCH_REQUIRED","Who held the effective ruling office on 1776-01-01, with verified birth/death dates and succession context?","What government, distribution of power and office title accurately apply at the start date?","NOT_APPLICABLE","NO","AFRICA","Static 1776 setup audit; no external historical research performed."
"P1","KRT","Kaarta","WEST_AFRICA","WEST_AFRICA","Engine-generated ruler (name not captured)","ENGINE_GENERATED","","Engine-generated title (not runtime-captured)","law_monarchy","INDEPENDENT","","ENGINE_GENERATED_RESEARCH_REQUIRED","Who held the effective ruling office on 1776-01-01, with verified birth/death dates and succession context?","What government, distribution of power and office title accurately apply at the start date?","NOT_APPLICABLE","NO","AFRICA","Static 1776 setup audit; no external historical research performed."
"P1","MAD","Madagascar","EAST_AFRICA","EAST_AFRICA","Engine-generated ruler (name not captured)","ENGINE_GENERATED","","Engine-generated title (not runtime-captured)","law_monarchy","INDEPENDENT","","ENGINE_GENERATED_RESEARCH_REQUIRED","Who held the effective ruling office on 1776-01-01, with verified birth/death dates and succession context?","What government, distribution of power and office title accurately apply at the start date?","NOT_APPLICABLE","NO","AFRICA","Static 1776 setup audit; no external historical research performed."
"P1","MAS","Mascara","NORTH_AFRICA","NORTH_AFRICA","Engine-generated ruler (name not captured)","ENGINE_GENERATED","","Engine-generated title (not runtime-captured)","law_monarchy","INDEPENDENT","","ENGINE_GENERATED_RESEARCH_REQUIRED","Who held the effective ruling office on 1776-01-01, with verified birth/death dates and succession context?","What government, distribution of power and office title accurately apply at the start date?","NOT_APPLICABLE","NO","AFRICA","Static 1776 setup audit; no external historical research performed."
"P1","MBS","Mombasa","EAST_AFRICA","EAST_AFRICA","Engine-generated ruler (name not captured)","ENGINE_GENERATED","","Engine-generated title (not runtime-captured)","law_monarchy","INDEPENDENT","","ENGINE_GENERATED_RESEARCH_REQUIRED","Who held the effective ruling office on 1776-01-01, with verified birth/death dates and succession context?","What government, distribution of power and office title accurately apply at the start date?","NOT_APPLICABLE","NO","AFRICA","Static 1776 setup audit; no external historical research performed."
"P1","MJT","Majerteen","HORN_OF_AFRICA","HORN_OF_AFRICA","Engine-generated ruler (name not captured)","ENGINE_GENERATED","","Engine-generated title (not runtime-captured)","law_monarchy","INDEPENDENT","","ENGINE_GENERATED_RESEARCH_REQUIRED","Who held the effective ruling office on 1776-01-01, with verified birth/death dates and succession context?","What government, distribution of power and office title accurately apply at the start date?","NOT_APPLICABLE","NO","AFRICA","Static 1776 setup audit; no external historical research performed."
"P1","MOR","Morocco","NORTH_AFRICA","NORTH_AFRICA","Engine-generated ruler (name not captured)","ENGINE_GENERATED","","Engine-generated title (not runtime-captured)","law_monarchy","INDEPENDENT","","ENGINE_GENERATED_RESEARCH_REQUIRED","Who held the effective ruling office on 1776-01-01, with verified birth/death dates and succession context?","What government, distribution of power and office title accurately apply at the start date?","NOT_APPLICABLE","NO","AFRICA","Static 1776 setup audit; no external historical research performed."
"P1","MSN","Massina","WEST_AFRICA","WEST_AFRICA","Engine-generated ruler (name not captured)","ENGINE_GENERATED","","Engine-generated title (not runtime-captured)","law_monarchy","INDEPENDENT","","ENGINE_GENERATED_RESEARCH_REQUIRED","Who held the effective ruling office on 1776-01-01, with verified birth/death dates and succession context?","What government, distribution of power and office title accurately apply at the start date?","NOT_APPLICABLE","NO","AFRICA","Static 1776 setup audit; no external historical research performed."
"P1","ORA","Oranje","SOUTHERN_AFRICA","SOUTHERN_AFRICA","Engine-generated ruler (name not captured)","ENGINE_GENERATED","","Engine-generated title (not runtime-captured)","law_presidential_republic","INDEPENDENT","","ENGINE_GENERATED_RESEARCH_REQUIRED","Who held the effective ruling office on 1776-01-01, with verified birth/death dates and succession context?","What government, distribution of power and office title accurately apply at the start date?","NOT_APPLICABLE","NO","AFRICA","Static 1776 setup audit; no external historical research performed."
"P1","OYO","Oyo","WEST_AFRICA","WEST_AFRICA","Engine-generated ruler (name not captured)","ENGINE_GENERATED","","Engine-generated title (not runtime-captured)","law_monarchy","INDEPENDENT","","ENGINE_GENERATED_RESEARCH_REQUIRED","Who held the effective ruling office on 1776-01-01, with verified birth/death dates and succession context?","What government, distribution of power and office title accurately apply at the start date?","NOT_APPLICABLE","NO","AFRICA","Static 1776 setup audit; no external historical research performed."
"P1","PHL","Philippolis","SOUTHERN_AFRICA","SOUTHERN_AFRICA","Engine-generated ruler (name not captured)","ENGINE_GENERATED","","Engine-generated title (not runtime-captured)","law_monarchy","INDEPENDENT","","ENGINE_GENERATED_RESEARCH_REQUIRED","Who held the effective ruling office on 1776-01-01, with verified birth/death dates and succession context?","What government, distribution of power and office title accurately apply at the start date?","NOT_APPLICABLE","NO","AFRICA","Static 1776 setup audit; no external historical research performed."
"P1","RWD","Rwanda","EAST_AFRICA","EAST_AFRICA","Engine-generated ruler (name not captured)","ENGINE_GENERATED","","Engine-generated title (not runtime-captured)","law_monarchy","INDEPENDENT","","ENGINE_GENERATED_RESEARCH_REQUIRED","Who held the effective ruling office on 1776-01-01, with verified birth/death dates and succession context?","What government, distribution of power and office title accurately apply at the start date?","NOT_APPLICABLE","NO","AFRICA","Static 1776 setup audit; no external historical research performed."
"P1","SGU","Segou","WEST_AFRICA","WEST_AFRICA","Engine-generated ruler (name not captured)","ENGINE_GENERATED","","Engine-generated title (not runtime-captured)","law_monarchy","INDEPENDENT","","ENGINE_GENERATED_RESEARCH_REQUIRED","Who held the effective ruling office on 1776-01-01, with verified birth/death dates and succession context?","What government, distribution of power and office title accurately apply at the start date?","NOT_APPLICABLE","NO","AFRICA","Static 1776 setup audit; no external historical research performed."
"P1","SIL","Sierra Leone","WEST_AFRICA","WEST_AFRICA","Engine-generated ruler (name not captured)","ENGINE_GENERATED","","Engine-generated title (not runtime-captured)","law_colonial_administration","colony","GBR","ENGINE_GENERATED_RESEARCH_REQUIRED","Who held the effective ruling office on 1776-01-01, with verified birth/death dates and succession context?","What government, distribution of power and office title accurately apply at the start date?","Determine sovereign versus delegated executive and the correct relationship to the overlord.","MAJOR","AFRICA","Static 1776 setup audit; no external historical research performed."
"P1","SOK","Sokoto","WEST_AFRICA","WEST_AFRICA","Engine-generated ruler (name not captured)","ENGINE_GENERATED","","Engine-generated title (not runtime-captured)","law_monarchy","INDEPENDENT","","ENGINE_GENERATED_RESEARCH_REQUIRED","Who held the effective ruling office on 1776-01-01, with verified birth/death dates and succession context?","What government, distribution of power and office title accurately apply at the start date?","NOT_APPLICABLE","NO","AFRICA","Static 1776 setup audit; no external historical research performed."
"P1","SWZ","Swaziland","SOUTHERN_AFRICA","SOUTHERN_AFRICA","Engine-generated ruler (name not captured)","ENGINE_GENERATED","","Engine-generated title (not runtime-captured)","law_monarchy","INDEPENDENT","","ENGINE_GENERATED_RESEARCH_REQUIRED","Who held the effective ruling office on 1776-01-01, with verified birth/death dates and succession context?","What government, distribution of power and office title accurately apply at the start date?","NOT_APPLICABLE","NO","AFRICA","Static 1776 setup audit; no external historical research performed."
"P1","TGI","Tungi","EAST_AFRICA","EAST_AFRICA","Engine-generated ruler (name not captured)","ENGINE_GENERATED","","Engine-generated title (not runtime-captured)","law_monarchy","INDEPENDENT","","ENGINE_GENERATED_RESEARCH_REQUIRED","Who held the effective ruling office on 1776-01-01, with verified birth/death dates and succession context?","What government, distribution of power and office title accurately apply at the start date?","NOT_APPLICABLE","NO","AFRICA","Static 1776 setup audit; no external historical research performed."
"P1","TRI","Tripolitania","NORTH_AFRICA","NORTH_AFRICA","Engine-generated ruler (name not captured)","ENGINE_GENERATED","","Engine-generated title (not runtime-captured)","law_monarchy","puppet","TUR","ENGINE_GENERATED_RESEARCH_REQUIRED","Who held the effective ruling office on 1776-01-01, with verified birth/death dates and succession context?","What government, distribution of power and office title accurately apply at the start date?","Determine sovereign versus delegated executive and the correct relationship to the overlord.","MINOR","AFRICA","Static 1776 setup audit; no external historical research performed."
"P1","TRN","Transvaal","SOUTHERN_AFRICA","SOUTHERN_AFRICA","Engine-generated ruler (name not captured)","ENGINE_GENERATED","","Engine-generated title (not runtime-captured)","law_presidential_republic","INDEPENDENT","","ENGINE_GENERATED_RESEARCH_REQUIRED","Who held the effective ruling office on 1776-01-01, with verified birth/death dates and succession context?","What government, distribution of power and office title accurately apply at the start date?","NOT_APPLICABLE","NO","AFRICA","Static 1776 setup audit; no external historical research performed."
"P1","TUG","Touggourt","NORTH_AFRICA","NORTH_AFRICA","Engine-generated ruler (name not captured)","ENGINE_GENERATED","","Engine-generated title (not runtime-captured)","law_monarchy","INDEPENDENT","","ENGINE_GENERATED_RESEARCH_REQUIRED","Who held the effective ruling office on 1776-01-01, with verified birth/death dates and succession context?","What government, distribution of power and office title accurately apply at the start date?","NOT_APPLICABLE","NO","AFRICA","Static 1776 setup audit; no external historical research performed."
"P1","TUN","Tunis","NORTH_AFRICA","NORTH_AFRICA","Engine-generated ruler (name not captured)","ENGINE_GENERATED","","Engine-generated title (not runtime-captured)","law_monarchy","puppet","TUR","ENGINE_GENERATED_RESEARCH_REQUIRED","Who held the effective ruling office on 1776-01-01, with verified birth/death dates and succession context?","What government, distribution of power and office title accurately apply at the start date?","Determine sovereign versus delegated executive and the correct relationship to the overlord.","MINOR","AFRICA","Static 1776 setup audit; no external historical research performed."
"P1","WAD","Wadai","CENTRAL_AFRICA","EQUATORIAL_AFRICA","Engine-generated ruler (name not captured)","ENGINE_GENERATED","","Engine-generated title (not runtime-captured)","law_monarchy","INDEPENDENT","","ENGINE_GENERATED_RESEARCH_REQUIRED","Who held the effective ruling office on 1776-01-01, with verified birth/death dates and succession context?","What government, distribution of power and office title accurately apply at the start date?","NOT_APPLICABLE","NO","AFRICA","Static 1776 setup audit; no external historical research performed."
"P1","WBL","Griqualand","SOUTHERN_AFRICA","SOUTHERN_AFRICA","Engine-generated ruler (name not captured)","ENGINE_GENERATED","","Engine-generated title (not runtime-captured)","law_monarchy","INDEPENDENT","","ENGINE_GENERATED_RESEARCH_REQUIRED","Who held the effective ruling office on 1776-01-01, with verified birth/death dates and succession context?","What government, distribution of power and office title accurately apply at the start date?","NOT_APPLICABLE","NO","AFRICA","Static 1776 setup audit; no external historical research performed."
"P1","WSG","Warsangali","HORN_OF_AFRICA","HORN_OF_AFRICA","Engine-generated ruler (name not captured)","ENGINE_GENERATED","","Engine-generated title (not runtime-captured)","law_monarchy","INDEPENDENT","","ENGINE_GENERATED_RESEARCH_REQUIRED","Who held the effective ruling office on 1776-01-01, with verified birth/death dates and succession context?","What government, distribution of power and office title accurately apply at the start date?","NOT_APPLICABLE","NO","AFRICA","Static 1776 setup audit; no external historical research performed."
"P1","WTU","Witu","EAST_AFRICA","EAST_AFRICA","Engine-generated ruler (name not captured)","ENGINE_GENERATED","","Engine-generated title (not runtime-captured)","law_monarchy","INDEPENDENT","","ENGINE_GENERATED_RESEARCH_REQUIRED","Who held the effective ruling office on 1776-01-01, with verified birth/death dates and succession context?","What government, distribution of power and office title accurately apply at the start date?","NOT_APPLICABLE","NO","AFRICA","Static 1776 setup audit; no external historical research performed."
"P1","ALK","Alaska","NORTH_AMERICA","PACIFIC_COAST","Engine-generated ruler (name not captured)","ENGINE_GENERATED","","Engine-generated title (not runtime-captured)","law_colonial_administration","chartered_company","RUS","ENGINE_GENERATED_RESEARCH_REQUIRED","Who held the effective ruling office on 1776-01-01, with verified birth/death dates and succession context?","What government, distribution of power and office title accurately apply at the start date?","Determine sovereign versus delegated executive and the correct relationship to the overlord.","MAJOR","AMERICAS","Static 1776 setup audit; no external historical research performed."
"P1","BRZ","Brazil","SOUTH_AMERICA","BRAZIL","Engine-generated ruler (name not captured)","ENGINE_GENERATED","","Engine-generated title (not runtime-captured)","law_colonial_administration","colony","POR","ENGINE_GENERATED_RESEARCH_REQUIRED","Who held the effective ruling office on 1776-01-01, with verified birth/death dates and succession context?","What government, distribution of power and office title accurately apply at the start date?","Determine sovereign versus delegated executive and the correct relationship to the overlord.","MAJOR","AMERICAS","Static 1776 setup audit; no external historical research performed."
"P1","CUB","Cuba","CARIBBEAN","CARIBBEAN","Engine-generated ruler (name not captured)","ENGINE_GENERATED","","Engine-generated title (not runtime-captured)","law_colonial_administration","colony","SPA","ENGINE_GENERATED_RESEARCH_REQUIRED","Who held the effective ruling office on 1776-01-01, with verified birth/death dates and succession context?","What government, distribution of power and office title accurately apply at the start date?","Determine sovereign versus delegated executive and the correct relationship to the overlord.","MAJOR","AMERICAS","Static 1776 setup audit; no external historical research performed."
"P1","GR5","Santo Domingo","CARIBBEAN","CARIBBEAN","Engine-generated ruler (name not captured)","ENGINE_GENERATED","","Engine-generated title (not runtime-captured)","law_colonial_administration","colony","SPA","ENGINE_GENERATED_RESEARCH_REQUIRED","Who held the effective ruling office on 1776-01-01, with verified birth/death dates and succession context?","What government, distribution of power and office title accurately apply at the start date?","Determine sovereign versus delegated executive and the correct relationship to the overlord.","MAJOR","AMERICAS","Static 1776 setup audit; no external historical research performed."
"P1","HAI","Haiti","CARIBBEAN","CARIBBEAN","Engine-generated ruler (name not captured)","ENGINE_GENERATED","","Engine-generated title (not runtime-captured)","law_colonial_administration","colony","FRA","ENGINE_GENERATED_RESEARCH_REQUIRED","Who held the effective ruling office on 1776-01-01, with verified birth/death dates and succession context?","What government, distribution of power and office title accurately apply at the start date?","Determine sovereign versus delegated executive and the correct relationship to the overlord.","MAJOR","AMERICAS","Static 1776 setup audit; no external historical research performed."
"P1","HBC","Hudson's Bay Company","NORTH_AMERICA","CANADA","Engine-generated ruler (name not captured)","ENGINE_GENERATED","","Engine-generated title (not runtime-captured)","law_colonial_administration","chartered_company","GBR","ENGINE_GENERATED_RESEARCH_REQUIRED","Who held the effective ruling office on 1776-01-01, with verified birth/death dates and succession context?","What government, distribution of power and office title accurately apply at the start date?","Determine sovereign versus delegated executive and the correct relationship to the overlord.","MAJOR","AMERICAS","Static 1776 setup audit; no external historical research performed."
"P1","IQU","Iquicha","SOUTH_AMERICA","ANDES","Engine-generated ruler (name not captured)","ENGINE_GENERATED","","Engine-generated title (not runtime-captured)","law_presidential_republic","colony","SPA","ENGINE_GENERATED_RESEARCH_REQUIRED","Who held the effective ruling office on 1776-01-01, with verified birth/death dates and succession context?","What government, distribution of power and office title accurately apply at the start date?","Determine sovereign versus delegated executive and the correct relationship to the overlord.","MAJOR","AMERICAS","Static 1776 setup audit; no external historical research performed."
"P1","LOU","Louisiana","NORTH_AMERICA","GREAT_PLAINS","Engine-generated ruler (name not captured)","ENGINE_GENERATED","","Engine-generated title (not runtime-captured)","law_colonial_administration","colony","SPA","ENGINE_GENERATED_RESEARCH_REQUIRED","Who held the effective ruling office on 1776-01-01, with verified birth/death dates and succession context?","What government, distribution of power and office title accurately apply at the start date?","Determine sovereign versus delegated executive and the correct relationship to the overlord.","MAJOR","AMERICAS","Static 1776 setup audit; no external historical research performed."
"P1","MKT","Miskitia","CENTRAL_AMERICA","CENTRAL_AMERICA","Engine-generated ruler (name not captured)","ENGINE_GENERATED","","Engine-generated title (not runtime-captured)","law_monarchy","protectorate","GBR","ENGINE_GENERATED_RESEARCH_REQUIRED","Who held the effective ruling office on 1776-01-01, with verified birth/death dates and succession context?","What government, distribution of power and office title accurately apply at the start date?","Determine sovereign versus delegated executive and the correct relationship to the overlord.","MINOR","AMERICAS","Static 1776 setup audit; no external historical research performed."
"P1","NBS","New Brunswick","NORTH_AMERICA","ATLANTIC_COAST","Engine-generated ruler (name not captured)","ENGINE_GENERATED","","Engine-generated title (not runtime-captured)","law_colonial_administration","colony","GBR","ENGINE_GENERATED_RESEARCH_REQUIRED","Who held the effective ruling office on 1776-01-01, with verified birth/death dates and succession context?","What government, distribution of power and office title accurately apply at the start date?","Determine sovereign versus delegated executive and the correct relationship to the overlord.","MAJOR","AMERICAS","Static 1776 setup audit; no external historical research performed."
"P1","NVS","Nova Scotia","NORTH_AMERICA","ATLANTIC_COAST","Engine-generated ruler (name not captured)","ENGINE_GENERATED","","Engine-generated title (not runtime-captured)","law_colonial_administration","colony","GBR","ENGINE_GENERATED_RESEARCH_REQUIRED","Who held the effective ruling office on 1776-01-01, with verified birth/death dates and succession context?","What government, distribution of power and office title accurately apply at the start date?","Determine sovereign versus delegated executive and the correct relationship to the overlord.","MAJOR","AMERICAS","Static 1776 setup audit; no external historical research performed."
