Region,Owner_TAG,Country,State_ID,State_Name,Building_ID,Building_Name,Target_Level,Confidence,Economic_Role,Domestic_Demand,Export_Orientation,Industry_Form,Scale_Evidence,Level_Rationale,Tech_Distribution_Review,Map_Rework_Risk,Source_1,Source_2,Notes
R8_NORTH_AMERICA_CARIBBEAN,CUB,Cuba,STATE_WESTERN_CUBA,Western Cuba,building_naval_fortification,Naval Fortification,2,HIGH,HAVANA_IMPERIAL_NAVAL_HUB,MILITARY_STATE_DEMAND,NONE,ARSENAL,Havana was a major imperial port and the most productive Spanish naval shipyard in the eighteenth century.,Shipyard/port exceptionally high; other imperial functions level 1–2.,NO,NONE,https://revistadeindias.revistas.csic.es/index.php/revistadeindias/article/view/630,https://whc.unesco.org/en/list/204,
R8_NORTH_AMERICA_CARIBBEAN,CUB,Cuba,STATE_WESTERN_CUBA,Western Cuba,building_port,Port,3,HIGH,HAVANA_IMPERIAL_NAVAL_HUB,DOMESTIC_NATIONAL,EXPORT_INTERCONTINENTAL,OTHER,Havana was a major imperial port and the most productive Spanish naval shipyard in the eighteenth century.,Shipyard/port exceptionally high; other imperial functions level 1–2.,YES,NONE,https://revistadeindias.revistas.csic.es/index.php/revistadeindias/article/view/630,https://whc.unesco.org/en/list/204,
R8_NORTH_AMERICA_CARIBBEAN,CUB,Cuba,STATE_WESTERN_CUBA,Western Cuba,building_railway,Regional Infrastructure,1,MEDIUM,HAVANA_IMPERIAL_NAVAL_HUB,DOMESTIC_NATIONAL,NONE,OTHER,Havana was a major imperial port and the most productive Spanish naval shipyard in the eighteenth century.,Shipyard/port exceptionally high; other imperial functions level 1–2.,NO,NONE,https://revistadeindias.revistas.csic.es/index.php/revistadeindias/article/view/630,https://whc.unesco.org/en/list/204,ROAD_LEVEL_JUSTIFICATION=1; CANAL_LEVEL_JUSTIFICATION=0; NO_ACTIVE_RAIL_1776; pm_no_rail_network obligatoire
R8_NORTH_AMERICA_CARIBBEAN,CUB,Cuba,STATE_WESTERN_CUBA,Western Cuba,building_shipyard,Shipyards,3,HIGH,HAVANA_IMPERIAL_NAVAL_HUB,MILITARY_STATE_DEMAND,NONE,SHIPYARD_CLUSTER,Havana was a major imperial port and the most productive Spanish naval shipyard in the eighteenth century.,Shipyard/port exceptionally high; other imperial functions level 1–2.,NO,NONE,https://revistadeindias.revistas.csic.es/index.php/revistadeindias/article/view/630,https://whc.unesco.org/en/list/204,
R8_NORTH_AMERICA_CARIBBEAN,CUB,Cuba,STATE_WESTERN_CUBA,Western Cuba,building_sugar_plantation,Sugar Plantations,1,MEDIUM,CUBAN_MIXED_EXPORT_ECONOMY,DOMESTIC_REGIONAL,EXPORT_INTERCONTINENTAL,PLANTATION_SYSTEM,"Before the late-century sugar boom, Cuba combined tobacco, cattle and a still-smaller sugar sector.",Conservative pre-boom level 1.,NO,NONE,https://www.jstor.org/stable/jj.13316147,,
R8_NORTH_AMERICA_CARIBBEAN,CUB,Cuba,STATE_WESTERN_CUBA,Western Cuba,building_tobacco_plantation,Tobacco Plantations,2,MEDIUM,CUBAN_MIXED_EXPORT_ECONOMY,DOMESTIC_REGIONAL,EXPORT_INTERCONTINENTAL,PLANTATION_SYSTEM,"Before the late-century sugar boom, Cuba combined tobacco, cattle and a still-smaller sugar sector.",Conservative pre-boom level 2.,NO,NONE,https://www.jstor.org/stable/jj.13316147,,
R8_NORTH_AMERICA_CARIBBEAN,CUB,Cuba,STATE_WESTERN_CUBA,Western Cuba,building_trade_center,Trade Center,2,HIGH,HAVANA_IMPERIAL_NAVAL_HUB,DOMESTIC_NATIONAL,EXPORT_INTERCONTINENTAL,OTHER,Havana was a major imperial port and the most productive Spanish naval shipyard in the eighteenth century.,Shipyard/port exceptionally high; other imperial functions level 1–2.,NO,NONE,https://revistadeindias.revistas.csic.es/index.php/revistadeindias/article/view/630,https://whc.unesco.org/en/list/204,TRADE_CENTER
R8_NORTH_AMERICA_CARIBBEAN,DENNOR,Denmark-Norway,STATE_WEST_INDIES,West Indies,building_port,Port,1,MEDIUM,CARIBBEAN_PLANTATION_COMMERCE,DOMESTIC_REGIONAL,EXPORT_INTERCONTINENTAL,OTHER,The represented island group contained organized plantation and long-distance maritime commerce.,Level 1; kept below named exceptional hubs.,YES,NONE,https://tile.loc.gov/storage-services/master/gdc/gdcebookspublic/20/20/71/96/05/2020719605/2020719605.pdf,,
R8_NORTH_AMERICA_CARIBBEAN,DENNOR,Denmark-Norway,STATE_WEST_INDIES,West Indies,building_sugar_plantation,Sugar Plantations,2,MEDIUM,CARIBBEAN_PLANTATION_COMMERCE,DOMESTIC_REGIONAL,EXPORT_INTERCONTINENTAL,PLANTATION_SYSTEM,The represented island group contained organized plantation and long-distance maritime commerce.,Level 2; kept below named exceptional hubs.,YES,NONE,https://tile.loc.gov/storage-services/master/gdc/gdcebookspublic/20/20/71/96/05/2020719605/2020719605.pdf,,
R8_NORTH_AMERICA_CARIBBEAN,DENNOR,Denmark-Norway,STATE_WEST_INDIES,West Indies,building_trade_center,Trade Center,1,MEDIUM,CARIBBEAN_PLANTATION_COMMERCE,DOMESTIC_REGIONAL,EXPORT_INTERCONTINENTAL,OTHER,The represented island group contained organized plantation and long-distance maritime commerce.,Level 1; kept below named exceptional hubs.,NO,NONE,https://tile.loc.gov/storage-services/master/gdc/gdcebookspublic/20/20/71/96/05/2020719605/2020719605.pdf,,TRADE_CENTER
R8_NORTH_AMERICA_CARIBBEAN,FRA,France,STATE_WEST_INDIES,West Indies,building_port,Port,2,MEDIUM,CARIBBEAN_PLANTATION_COMMERCE,DOMESTIC_REGIONAL,EXPORT_INTERCONTINENTAL,OTHER,The represented island group contained organized plantation and long-distance maritime commerce.,Level 2; kept below named exceptional hubs.,YES,NONE,https://www.cambridge.org/core/books/cambridge-history-of-latin-america/haiti-and-santo-domingo-1790c-1870/2DA88EA288904F6477B4126AC8A85B63,,
R8_NORTH_AMERICA_CARIBBEAN,FRA,France,STATE_WEST_INDIES,West Indies,building_sugar_plantation,Sugar Plantations,3,MEDIUM,CARIBBEAN_PLANTATION_COMMERCE,DOMESTIC_REGIONAL,EXPORT_INTERCONTINENTAL,PLANTATION_SYSTEM,The represented island group contained organized plantation and long-distance maritime commerce.,Level 3; kept below named exceptional hubs.,YES,NONE,https://www.cambridge.org/core/books/cambridge-history-of-latin-america/haiti-and-santo-domingo-1790c-1870/2DA88EA288904F6477B4126AC8A85B63,,
R8_NORTH_AMERICA_CARIBBEAN,FRA,France,STATE_WEST_INDIES,West Indies,building_trade_center,Trade Center,2,MEDIUM,CARIBBEAN_PLANTATION_COMMERCE,DOMESTIC_REGIONAL,EXPORT_INTERCONTINENTAL,OTHER,The represented island group contained organized plantation and long-distance maritime commerce.,Level 2; kept below named exceptional hubs.,NO,NONE,https://www.cambridge.org/core/books/cambridge-history-of-latin-america/haiti-and-santo-domingo-1790c-1870/2DA88EA288904F6477B4126AC8A85B63,,TRADE_CENTER
R8_NORTH_AMERICA_CARIBBEAN,GBR,Great Britain,STATE_BAHAMAS,Bahamas,building_port,Port,1,MEDIUM,BAHAMAS_SALT_AND_MARITIME,DOMESTIC_REGIONAL,EXPORT_INTERCONTINENTAL,OTHER,Salt production and maritime trade were established regional activities.,Level 2 only for salt extraction.,YES,NONE,https://www.bahamas.gov.bs/wps/portal/public/About%20The%20Bahamas/History,,
R8_NORTH_AMERICA_CARIBBEAN,GBR,Great Britain,STATE_BAHAMAS,Bahamas,building_salt_pan,Salt Works,2,MEDIUM,BAHAMAS_SALT_AND_MARITIME,DOMESTIC_REGIONAL,EXPORT_INTERCONTINENTAL,COMMERCIAL_EXTRACTION,Salt production and maritime trade were established regional activities.,Level 2 only for salt extraction.,NO,NONE,https://www.bahamas.gov.bs/wps/portal/public/About%20The%20Bahamas/History,,
R8_NORTH_AMERICA_CARIBBEAN,GBR,Great Britain,STATE_BAHAMAS,Bahamas,building_trade_center,Trade Center,1,MEDIUM,BAHAMAS_SALT_AND_MARITIME,DOMESTIC_REGIONAL,EXPORT_INTERCONTINENTAL,OTHER,Salt production and maritime trade were established regional activities.,Level 2 only for salt extraction.,NO,NONE,https://www.bahamas.gov.bs/wps/portal/public/About%20The%20Bahamas/History,,TRADE_CENTER
R8_NORTH_AMERICA_CARIBBEAN,GBR,Great Britain,STATE_BERMUDA,Bermuda,building_port,Port,1,MEDIUM,BERMUDA_MARITIME_ECONOMY,DOMESTIC_REGIONAL,EXPORT_REGIONAL,OTHER,"Bermuda's economy was strongly maritime, with shipbuilding and intercolonial trade.",Level 1 each.,YES,NONE,https://www.gov.bm/history-bermuda,,
R8_NORTH_AMERICA_CARIBBEAN,GBR,Great Britain,STATE_BERMUDA,Bermuda,building_shipyard,Shipyards,1,MEDIUM,BERMUDA_MARITIME_ECONOMY,DOMESTIC_REGIONAL,EXPORT_REGIONAL,SHIPYARD_CLUSTER,"Bermuda's economy was strongly maritime, with shipbuilding and intercolonial trade.",Level 1 each.,YES,NONE,https://www.gov.bm/history-bermuda,,
R8_NORTH_AMERICA_CARIBBEAN,GBR,Great Britain,STATE_BERMUDA,Bermuda,building_trade_center,Trade Center,1,MEDIUM,BERMUDA_MARITIME_ECONOMY,DOMESTIC_REGIONAL,EXPORT_REGIONAL,OTHER,"Bermuda's economy was strongly maritime, with shipbuilding and intercolonial trade.",Level 1 each.,NO,NONE,https://www.gov.bm/history-bermuda,,TRADE_CENTER
R8_NORTH_AMERICA_CARIBBEAN,GBR,Great Britain,STATE_FLORIDA,Florida,building_dye_plantation,Dye Plantations,1,MEDIUM,EAST_FLORIDA_COLONIAL_NODE,DOMESTIC_REGIONAL,EXPORT_REGIONAL,PLANTATION_SYSTEM,British East Florida had St Augustine's fortified port and an indigo plantation boom in the 1760s–1770s.,Level 1 only.,YES,NONE,https://www.nps.gov/casa/learn/historyculture/index.htm,https://www.scencyclopedia.org/sce/entries/indigo/,
R8_NORTH_AMERICA_CARIBBEAN,GBR,Great Britain,STATE_FLORIDA,Florida,building_naval_fortification,Naval Fortification,1,MEDIUM,EAST_FLORIDA_COLONIAL_NODE,DOMESTIC_REGIONAL,EXPORT_REGIONAL,ARSENAL,British East Florida had St Augustine's fortified port and an indigo plantation boom in the 1760s–1770s.,Level 1 only.,YES,NONE,https://www.nps.gov/casa/learn/historyculture/index.htm,https://www.scencyclopedia.org/sce/entries/indigo/,
R8_NORTH_AMERICA_CARIBBEAN,GBR,Great Britain,STATE_FLORIDA,Florida,building_port,Port,1,MEDIUM,EAST_FLORIDA_COLONIAL_NODE,DOMESTIC_REGIONAL,EXPORT_REGIONAL,OTHER,British East Florida had St Augustine's fortified port and an indigo plantation boom in the 1760s–1770s.,Level 1 only.,YES,NONE,https://www.nps.gov/casa/learn/historyculture/index.htm,https://www.scencyclopedia.org/sce/entries/indigo/,
R8_NORTH_AMERICA_CARIBBEAN,GBR,Great Britain,STATE_FLORIDA,Florida,building_trade_center,Trade Center,1,MEDIUM,EAST_FLORIDA_COLONIAL_NODE,DOMESTIC_REGIONAL,EXPORT_REGIONAL,OTHER,British East Florida had St Augustine's fortified port and an indigo plantation boom in the 1760s–1770s.,Level 1 only.,NO,NONE,https://www.nps.gov/casa/learn/historyculture/index.htm,https://www.scencyclopedia.org/sce/entries/indigo/,TRADE_CENTER
R8_NORTH_AMERICA_CARIBBEAN,GBR,Great Britain,STATE_JAMAICA,Jamaica,building_coffee_plantation,Coffee Plantations,1,MEDIUM,JAMAICAN_PLANTATION_ENTREPOT,DOMESTIC_NATIONAL,EXPORT_INTERCONTINENTAL,PLANTATION_SYSTEM,Jamaica was Britain's richest plantation colony; Kingston was a flourishing trading centre.,"Sugar level 4, port/trade 2; coffee/fort/admin 1.",YES,NONE,https://academic.oup.com/chicago-scholarship-online/book/21561/chapter-abstract/181405827,https://www.cambridge.org/core/journals/journal-of-economic-history/article/abs/producing-a-peculiar-commodity-jamaican-sugar-production-slave-life-and-planter-profits-on-the-eve-of-abolition-17501807/16176A574B9391CE4627B7FD07133061,
R8_NORTH_AMERICA_CARIBBEAN,GBR,Great Britain,STATE_JAMAICA,Jamaica,building_government_administration,Government Administration,1,MEDIUM,JAMAICAN_PLANTATION_ENTREPOT,DOMESTIC_NATIONAL,MILITARY_STATE_DEMAND,OTHER,Jamaica was Britain's richest plantation colony; Kingston was a flourishing trading centre.,"Sugar level 4, port/trade 2; coffee/fort/admin 1.",YES,NONE,https://academic.oup.com/chicago-scholarship-online/book/21561/chapter-abstract/181405827,https://www.cambridge.org/core/journals/journal-of-economic-history/article/abs/producing-a-peculiar-commodity-jamaican-sugar-production-slave-life-and-planter-profits-on-the-eve-of-abolition-17501807/16176A574B9391CE4627B7FD07133061,
R8_NORTH_AMERICA_CARIBBEAN,GBR,Great Britain,STATE_JAMAICA,Jamaica,building_naval_fortification,Naval Fortification,1,MEDIUM,JAMAICAN_PLANTATION_ENTREPOT,DOMESTIC_NATIONAL,MILITARY_STATE_DEMAND,ARSENAL,Jamaica was Britain's richest plantation colony; Kingston was a flourishing trading centre.,"Sugar level 4, port/trade 2; coffee/fort/admin 1.",YES,NONE,https://academic.oup.com/chicago-scholarship-online/book/21561/chapter-abstract/181405827,https://www.cambridge.org/core/journals/journal-of-economic-history/article/abs/producing-a-peculiar-commodity-jamaican-sugar-production-slave-life-and-planter-profits-on-the-eve-of-abolition-17501807/16176A574B9391CE4627B7FD07133061,
R8_NORTH_AMERICA_CARIBBEAN,GBR,Great Britain,STATE_JAMAICA,Jamaica,building_port,Port,2,HIGH,JAMAICAN_PLANTATION_ENTREPOT,DOMESTIC_NATIONAL,EXPORT_INTERCONTINENTAL,OTHER,Jamaica was Britain's richest plantation colony; Kingston was a flourishing trading centre.,"Sugar level 4, port/trade 2; coffee/fort/admin 1.",YES,NONE,https://academic.oup.com/chicago-scholarship-online/book/21561/chapter-abstract/181405827,https://www.cambridge.org/core/journals/journal-of-economic-history/article/abs/producing-a-peculiar-commodity-jamaican-sugar-production-slave-life-and-planter-profits-on-the-eve-of-abolition-17501807/16176A574B9391CE4627B7FD07133061,
R8_NORTH_AMERICA_CARIBBEAN,GBR,Great Britain,STATE_JAMAICA,Jamaica,building_sugar_plantation,Sugar Plantations,4,HIGH,JAMAICAN_PLANTATION_ENTREPOT,DOMESTIC_NATIONAL,EXPORT_INTERCONTINENTAL,PLANTATION_SYSTEM,Jamaica was Britain's richest plantation colony; Kingston was a flourishing trading centre.,"Sugar level 4, port/trade 2; coffee/fort/admin 1.",YES,NONE,https://academic.oup.com/chicago-scholarship-online/book/21561/chapter-abstract/181405827,https://www.cambridge.org/core/journals/journal-of-economic-history/article/abs/producing-a-peculiar-commodity-jamaican-sugar-production-slave-life-and-planter-profits-on-the-eve-of-abolition-17501807/16176A574B9391CE4627B7FD07133061,
R8_NORTH_AMERICA_CARIBBEAN,GBR,Great Britain,STATE_JAMAICA,Jamaica,building_trade_center,Trade Center,2,HIGH,JAMAICAN_PLANTATION_ENTREPOT,DOMESTIC_NATIONAL,EXPORT_INTERCONTINENTAL,OTHER,Jamaica was Britain's richest plantation colony; Kingston was a flourishing trading centre.,"Sugar level 4, port/trade 2; coffee/fort/admin 1.",NO,NONE,https://academic.oup.com/chicago-scholarship-online/book/21561/chapter-abstract/181405827,https://www.cambridge.org/core/journals/journal-of-economic-history/article/abs/producing-a-peculiar-commodity-jamaican-sugar-production-slave-life-and-planter-profits-on-the-eve-of-abolition-17501807/16176A574B9391CE4627B7FD07133061,TRADE_CENTER
R8_NORTH_AMERICA_CARIBBEAN,GBR,Great Britain,STATE_NEWFOUNDLAND,Newfoundland,building_fishing_wharf,Fishing Wharves,4,HIGH,NORTH_ATLANTIC_COD_EXPORT,DOMESTIC_REGIONAL,EXPORT_INTERCONTINENTAL,COMMERCIAL_EXTRACTION,The Newfoundland cod fishery reached exceptional production and employment in the 1760s–early 1770s.,Fishing level 4; port/trade level 2.,YES,NONE,https://www.heritage.nf.ca/articles/exploration/18th-century-fishery.php,https://www.heritage.nf.ca/articles/politics/economic-changes-1730-to-1815.php,
R8_NORTH_AMERICA_CARIBBEAN,GBR,Great Britain,STATE_NEWFOUNDLAND,Newfoundland,building_port,Port,2,HIGH,NORTH_ATLANTIC_COD_EXPORT,DOMESTIC_REGIONAL,EXPORT_INTERCONTINENTAL,OTHER,The Newfoundland cod fishery reached exceptional production and employment in the 1760s–early 1770s.,Fishing level 4; port/trade level 2.,YES,NONE,https://www.heritage.nf.ca/articles/exploration/18th-century-fishery.php,https://www.heritage.nf.ca/articles/politics/economic-changes-1730-to-1815.php,
R8_NORTH_AMERICA_CARIBBEAN,GBR,Great Britain,STATE_NEWFOUNDLAND,Newfoundland,building_trade_center,Trade Center,2,HIGH,NORTH_ATLANTIC_COD_EXPORT,DOMESTIC_REGIONAL,EXPORT_INTERCONTINENTAL,OTHER,The Newfoundland cod fishery reached exceptional production and employment in the 1760s–early 1770s.,Fishing level 4; port/trade level 2.,NO,NONE,https://www.heritage.nf.ca/articles/politics/economic-changes-1730-to-1815.php,https://www.heritage.nf.ca/articles/politics/economic-changes-1730-to-1815.php,TRADE_CENTER
R8_NORTH_AMERICA_CARIBBEAN,GBR,Great Britain,STATE_WEST_INDIES,West Indies,building_port,Port,2,MEDIUM,CARIBBEAN_PLANTATION_COMMERCE,DOMESTIC_REGIONAL,EXPORT_INTERCONTINENTAL,OTHER,The represented island group contained organized plantation and long-distance maritime commerce.,Level 2; kept below named exceptional hubs.,YES,NONE,https://academic.oup.com/chicago-scholarship-online/book/21561/chapter-abstract/181405827,,
R8_NORTH_AMERICA_CARIBBEAN,GBR,Great Britain,STATE_WEST_INDIES,West Indies,building_sugar_plantation,Sugar Plantations,3,MEDIUM,CARIBBEAN_PLANTATION_COMMERCE,DOMESTIC_REGIONAL,EXPORT_INTERCONTINENTAL,PLANTATION_SYSTEM,The represented island group contained organized plantation and long-distance maritime commerce.,Level 3; kept below named exceptional hubs.,YES,NONE,https://academic.oup.com/chicago-scholarship-online/book/21561/chapter-abstract/181405827,,
R8_NORTH_AMERICA_CARIBBEAN,GBR,Great Britain,STATE_WEST_INDIES,West Indies,building_trade_center,Trade Center,2,MEDIUM,CARIBBEAN_PLANTATION_COMMERCE,DOMESTIC_REGIONAL,EXPORT_INTERCONTINENTAL,OTHER,The represented island group contained organized plantation and long-distance maritime commerce.,Level 2; kept below named exceptional hubs.,NO,NONE,https://academic.oup.com/chicago-scholarship-online/book/21561/chapter-abstract/181405827,,TRADE_CENTER
R8_NORTH_AMERICA_CARIBBEAN,GR5,Santo Domingo,STATE_SANTO_DOMINGO,Santo Domingo,building_livestock_ranch,Livestock Ranches,1,MEDIUM,SPANISH_SANTO_DOMINGO_REGIONAL_ECONOMY,DOMESTIC_REGIONAL,EXPORT_REGIONAL,COMMERCIAL_AGRICULTURE,Spanish Santo Domingo had plantation/ranching and port trade but at a much lower scale than French Saint-Domingue.,Level 1 only.,NO,NONE,https://www.cambridge.org/core/books/cambridge-history-of-latin-america/haiti-and-santo-domingo-1790c-1870/2DA88EA288904F6477B4126AC8A85B63,,
R8_NORTH_AMERICA_CARIBBEAN,GR5,Santo Domingo,STATE_SANTO_DOMINGO,Santo Domingo,building_port,Port,1,MEDIUM,SPANISH_SANTO_DOMINGO_REGIONAL_ECONOMY,DOMESTIC_REGIONAL,EXPORT_REGIONAL,OTHER,Spanish Santo Domingo had plantation/ranching and port trade but at a much lower scale than French Saint-Domingue.,Level 1 only.,YES,NONE,https://www.cambridge.org/core/books/cambridge-history-of-latin-america/haiti-and-santo-domingo-1790c-1870/2DA88EA288904F6477B4126AC8A85B63,,
R8_NORTH_AMERICA_CARIBBEAN,GR5,Santo Domingo,STATE_SANTO_DOMINGO,Santo Domingo,building_sugar_plantation,Sugar Plantations,1,MEDIUM,SPANISH_SANTO_DOMINGO_REGIONAL_ECONOMY,DOMESTIC_REGIONAL,EXPORT_REGIONAL,PLANTATION_SYSTEM,Spanish Santo Domingo had plantation/ranching and port trade but at a much lower scale than French Saint-Domingue.,Level 1 only.,NO,NONE,https://www.cambridge.org/core/books/cambridge-history-of-latin-america/haiti-and-santo-domingo-1790c-1870/2DA88EA288904F6477B4126AC8A85B63,,
R8_NORTH_AMERICA_CARIBBEAN,GR5,Santo Domingo,STATE_SANTO_DOMINGO,Santo Domingo,building_tobacco_plantation,Tobacco Plantations,1,MEDIUM,SPANISH_SANTO_DOMINGO_REGIONAL_ECONOMY,DOMESTIC_REGIONAL,EXPORT_REGIONAL,PLANTATION_SYSTEM,Spanish Santo Domingo had plantation/ranching and port trade but at a much lower scale than French Saint-Domingue.,Level 1 only.,NO,NONE,https://www.cambridge.org/core/books/cambridge-history-of-latin-america/haiti-and-santo-domingo-1790c-1870/2DA88EA288904F6477B4126AC8A85B63,,
R8_NORTH_AMERICA_CARIBBEAN,GR5,Santo Domingo,STATE_SANTO_DOMINGO,Santo Domingo,building_trade_center,Trade Center,1,MEDIUM,SPANISH_SANTO_DOMINGO_REGIONAL_ECONOMY,DOMESTIC_REGIONAL,EXPORT_REGIONAL,OTHER,Spanish Santo Domingo had plantation/ranching and port trade but at a much lower scale than French Saint-Domingue.,Level 1 only.,NO,NONE,https://www.cambridge.org/core/books/cambridge-history-of-latin-america/haiti-and-santo-domingo-1790c-1870/2DA88EA288904F6477B4126AC8A85B63,,TRADE_CENTER
R8_NORTH_AMERICA_CARIBBEAN,HAI,Haiti,STATE_HAITI,Haiti,building_coffee_plantation,Coffee Plantations,3,HIGH,SAINT_DOMINGUE_EXPORT_COMPLEX,DOMESTIC_NATIONAL,EXPORT_INTERCONTINENTAL,PLANTATION_SYSTEM,French Saint-Domingue was the leading plantation export economy of the Antilles by the late eighteenth century.,Level 3 reflects exceptional plantation/export concentration.,NO,NONE,https://www.cambridge.org/core/books/cambridge-history-of-latin-america/haiti-and-santo-domingo-1790c-1870/2DA88EA288904F6477B4126AC8A85B63,https://www.cambridge.org/core/journals/journal-of-economic-history/article/abs/producing-a-peculiar-commodity-jamaican-sugar-production-slave-life-and-planter-profits-on-the-eve-of-abolition-17501807/16176A574B9391CE4627B7FD07133061,
