Region,Owner_TAG,Country,State_ID,State_Name,Building_ID,Building_Name,Target_Level,Confidence,Economic_Role,Domestic_Demand,Export_Orientation,Industry_Form,Scale_Evidence,Level_Rationale,Tech_Distribution_Review,Map_Rework_Risk,Source_1,Source_2,Notes
R1_WESTERN_EUROPE,GBR,Great Britain,STATE_HOME_COUNTIES,Home Counties,building_arms_industry,Arms Industries,2,MEDIUM,STATE_ARMAMENT,MILITARY_STATE_DEMAND,DOMESTIC_NATIONAL,STATE_MANUFACTORY,London-area arsenals and military supply formed a major state armament complex.,Level 2 for organized state arms production.,NO,NONE,https://www.rmg.co.uk/stories/maritime-history/royal-naval-dockyards,,
R1_WESTERN_EUROPE,GBR,Great Britain,STATE_HOME_COUNTIES,Home Counties,building_artillery_foundry,Artillery Foundry,2,MEDIUM,STATE_ARTILLERY,MILITARY_STATE_DEMAND,DOMESTIC_NATIONAL,STATE_MANUFACTORY,Royal arsenals and ordnance facilities supplied artillery to the armed forces.,Level 2 for concentrated state artillery production.,NO,NONE,https://www.rmg.co.uk/stories/maritime-history/royal-naval-dockyards,,
R1_WESTERN_EUROPE,GBR,Great Britain,STATE_HOME_COUNTIES,Home Counties,building_barrack,Barracks,2,MEDIUM,MILITARY_GARRISON,MILITARY_STATE_DEMAND,DOMESTIC_NATIONAL,OTHER,Capital and arsenal defence required permanent organized military establishments.,Level 2 for state military concentration.,YES,NONE,https://www.rmg.co.uk/stories/maritime-history/royal-naval-dockyards,,Missing/currently undistributed gate(s): organized_military_establishments
R1_WESTERN_EUROPE,GBR,Great Britain,STATE_HOME_COUNTIES,Home Counties,building_construction_sector,Construction Sector,2,MEDIUM,URBAN_CONSTRUCTION,DOMESTIC_NATIONAL,DOMESTIC_NATIONAL,URBAN_MANUFACTORY_CLUSTER,Continuous metropolitan building created a specialized construction economy.,Level 2 for organized capital construction.,YES,NONE,https://discovery.nationalarchives.gov.uk/details/r/C5580,,Missing/currently undistributed gate(s): organized_financial_institutions
R1_WESTERN_EUROPE,GBR,Great Britain,STATE_HOME_COUNTIES,Home Counties,building_food_industry,Food Industries,2,MEDIUM,URBAN_FOOD_PROCESSING,DOMESTIC_NATIONAL,DOMESTIC_NATIONAL,URBAN_MANUFACTORY_CLUSTER,"London's huge market sustained organized milling, brewing and food processing.",Level 2 for a national-scale urban food market.,YES,NONE,https://discovery.nationalarchives.gov.uk/details/r/C5580,,Missing/currently undistributed gate(s): traditional_food_processing
R1_WESTERN_EUROPE,GBR,Great Britain,STATE_HOME_COUNTIES,Home Counties,building_furniture_manufactory,Furniture Manufacturies,2,MEDIUM,URBAN_MANUFACTURE,DOMESTIC_NATIONAL,DOMESTIC_NATIONAL,URBAN_MANUFACTORY_CLUSTER,London supported large luxury and household-goods trades.,Level 2 for a large capital market and clustered manufacture.,YES,NONE,https://discovery.nationalarchives.gov.uk/details/r/C5580,,Missing/currently undistributed gate(s): organized_workshops
R1_WESTERN_EUROPE,GBR,Great Britain,STATE_HOME_COUNTIES,Home Counties,building_government_administration,Government Administration,3,HIGH,CAPITAL_ADMINISTRATION,DOMESTIC_NATIONAL,DOMESTIC_NATIONAL,STATE_MANUFACTORY,London concentrated central fiscal and state administration.,Level 3 for the capital's national administrative apparatus.,NO,NONE,https://discovery.nationalarchives.gov.uk/details/r/C5580,,
R1_WESTERN_EUROPE,GBR,Great Britain,STATE_HOME_COUNTIES,Home Counties,building_naval_administration,Naval Administration,2,MEDIUM,NAVAL_ADMINISTRATION,MILITARY_STATE_DEMAND,DOMESTIC_NATIONAL,ARSENAL,Royal dockyards were state-run naval-industrial institutions.,Level 2 for major administrative/dockyard concentration.,YES,NONE,https://www.rmg.co.uk/stories/maritime-history/royal-naval-dockyards,,Missing/currently undistributed gate(s): state_dockyard_systems
R1_WESTERN_EUROPE,GBR,Great Britain,STATE_HOME_COUNTIES,Home Counties,building_observatorygreenwich,Royal Observatory Greenwich,1,HIGH,SCIENTIFIC_INSTITUTION,DOMESTIC_NATIONAL,DOMESTIC_NATIONAL,STATE_MANUFACTORY,Royal Observatory Greenwich had operated since 1675.,Unique historical institution; one level only.,NO,NONE,https://www.rmg.co.uk/stories/space-astronomy/curatorial/founding-royal-observatory,,
R1_WESTERN_EUROPE,GBR,Great Britain,STATE_HOME_COUNTIES,Home Counties,building_paper_mill,Paper Mills,1,MEDIUM,PRINT_SUPPLY,DOMESTIC_NATIONAL,DOMESTIC_NATIONAL,URBAN_MANUFACTORY_CLUSTER,The capital's publishing and administrative economy sustained organized paper demand and supply.,Level 1 conservatively represents organized paper manufacture.,YES,NONE,https://discovery.nationalarchives.gov.uk/details/r/C5580,,Missing/currently undistributed gate(s): traditional_papermaking
R1_WESTERN_EUROPE,GBR,Great Britain,STATE_HOME_COUNTIES,Home Counties,building_port,Port,3,HIGH,OCEANIC_PORT,DOMESTIC_NATIONAL,EXPORT_INTERCONTINENTAL,OTHER,London was the country's principal overseas port complex.,Level 3 reflects national-scale port concentration without using level 4 automatically.,YES,NONE,https://www.parliament.uk/about/living-heritage/transformingsociety/tradeindustry/importexport/overview/ports/,https://discovery.nationalarchives.gov.uk/details/r/C5580,Missing/currently undistributed gate(s): enclosed_dock_systems
R1_WESTERN_EUROPE,GBR,Great Britain,STATE_HOME_COUNTIES,Home Counties,building_railway,Regional Infrastructure,3,HIGH,REGIONAL_TRANSPORT,DOMESTIC_NATIONAL,EXPORT_REGIONAL,OTHER,The London approaches were the core of a dense turnpike-road system.,"Level 3 represents exceptional road connectivity around the capital, with no active rail network.",NO,NONE,https://www.parliament.uk/about/living-heritage/transformingsociety/tradeindustry/importexport/overview/ports/,https://discovery.nationalarchives.gov.uk/details/r/C5580,ROAD_LEVEL_JUSTIFICATION: Dense turnpike/market-road capacity centred on London. | CANAL_LEVEL_JUSTIFICATION: none required for this recommendation | RAIL_PM: pm_no_rail_network
R1_WESTERN_EUROPE,GBR,Great Britain,STATE_HOME_COUNTIES,Home Counties,building_shipyard,Shipyards,2,MEDIUM,NAVAL_SHIPBUILDING,MILITARY_STATE_DEMAND,EXPORT_INTERCONTINENTAL,ARSENAL,Royal dockyards in the Thames/Channel system formed a major naval construction base.,"Level 2 in this state, while other dockyards are represented in other states.",YES,NONE,https://www.rmg.co.uk/stories/maritime-history/royal-naval-dockyards,,Missing/currently undistributed gate(s): state_dockyard_systems
R1_WESTERN_EUROPE,GBR,Great Britain,STATE_HOME_COUNTIES,Home Counties,building_trade_center,Trade Center,4,HIGH,GLOBAL_ENTREPOT,DOMESTIC_NATIONAL,EXPORT_INTERCONTINENTAL,OTHER,"London was the kingdom's dominant customs, finance and long-distance trade hub.",Level 4 is reserved for an exceptional international entrepôt.,NO,NONE,https://discovery.nationalarchives.gov.uk/details/r/C5580,https://www.parliament.uk/about/living-heritage/transformingsociety/tradeindustry/importexport/overview/ports/,TRADE_CENTER
R1_WESTERN_EUROPE,GBR,Great Britain,STATE_LANCASHIRE,Lancashire,building_coal_mine,Coal Mines,2,MEDIUM,FUEL_EXTRACTION,DOMESTIC_NATIONAL,DOMESTIC_NATIONAL,COMMERCIAL_EXTRACTION,Coal extraction supported Lancashire's urban and industrial growth.,Level 2 for important commercial extraction.,NO,NONE,https://www.library.manchester.ac.uk/rylands/visit/events/cottonopolis/,,
R1_WESTERN_EUROPE,GBR,Great Britain,STATE_LANCASHIRE,Lancashire,building_port,Port,3,HIGH,OCEANIC_PORT,DOMESTIC_NATIONAL,EXPORT_INTERCONTINENTAL,OTHER,Liverpool grew rapidly as a principal Atlantic port in the eighteenth century.,Level 3 for major national/Atlantic port capacity.,YES,NONE,https://www.parliament.uk/about/living-heritage/transformingsociety/tradeindustry/importexport/overview/ports/,,Missing/currently undistributed gate(s): enclosed_dock_systems
R1_WESTERN_EUROPE,GBR,Great Britain,STATE_LANCASHIRE,Lancashire,building_railway,Regional Infrastructure,2,HIGH,REGIONAL_TRANSPORT,DOMESTIC_REGIONAL,EXPORT_INTERCONTINENTAL,OTHER,"Turnpike roads plus the Sankey/Bridgewater canal systems linked coal, Manchester and Liverpool.",Level 2 for a developed road-and-canal transport system; rail remains disabled.,YES,NONE,https://canalrivertrust.org.uk/things-to-do/canal-history/canal-pioneers/james-brindley,https://www.parliament.uk/about/living-heritage/transformingsociety/tradeindustry/importexport/overview/ports/,ROAD_LEVEL_JUSTIFICATION: Roads connected Manchester/Liverpool markets; Bridgewater/Sankey canals were operating before 1776. | CANAL_LEVEL_JUSTIFICATION: organized canal network attested | RAIL_PM: pm_no_rail_network | Missing/currently undistributed gate(s): industrial_canals
R1_WESTERN_EUROPE,GBR,Great Britain,STATE_LANCASHIRE,Lancashire,building_textile_mill,Textile Manufacture,4,HIGH,COTTON_TEXTILES,DOMESTIC_NATIONAL,EXPORT_INTERCONTINENTAL,PROTO_INDUSTRIAL_DISTRICT,Manchester/Lancashire was becoming the exceptional British cotton-spinning and textile district.,Level 4 reflects an emerging international-scale proto-industrial concentration already visible before 1776.,NO,NONE,https://www.library.manchester.ac.uk/rylands/visit/events/cottonopolis/,,
R1_WESTERN_EUROPE,GBR,Great Britain,STATE_LANCASHIRE,Lancashire,building_tooling_workshop,Tooling Workshops,1,MEDIUM,INDUSTRIAL_TOOLS,DOMESTIC_NATIONAL,DOMESTIC_REGIONAL,URBAN_MANUFACTORY_CLUSTER,Mechanizing textile production created organized demand for machine and tool making.,Level 1 because specialized machine-building was emerging rather than yet dominant.,YES,NONE,https://www.library.manchester.ac.uk/rylands/visit/events/cottonopolis/,,Missing/currently undistributed gate(s): organized_workshops
R1_WESTERN_EUROPE,GBR,Great Britain,STATE_LANCASHIRE,Lancashire,building_trade_center,Trade Center,3,HIGH,ATLANTIC_TRADE,DOMESTIC_NATIONAL,EXPORT_INTERCONTINENTAL,OTHER,Liverpool was a major long-distance Atlantic commercial centre.,"Level 3 for a major national exporter/entrepôt, below London's exceptional level.",NO,NONE,https://www.parliament.uk/about/living-heritage/transformingsociety/tradeindustry/importexport/overview/ports/,,TRADE_CENTER
R1_WESTERN_EUROPE,GBR,Great Britain,STATE_LOWLANDS,Lowlands,building_coal_mine,Coal Mines,2,MEDIUM,COAL_EXTRACTION,DOMESTIC_NATIONAL,EXPORT_REGIONAL,COMMERCIAL_EXTRACTION,"Edinburgh/Glasgow and the central Lowlands formed Scotland's main commercial, manufacturing and coal belt.",Level 2 for major regional sectors; level 1 for specialized institutions/shipbuilding.,NO,NONE,https://www.parliament.uk/about/living-heritage/transformingsociety/tradeindustry/importexport/overview/ports/,,
R1_WESTERN_EUROPE,GBR,Great Britain,STATE_LOWLANDS,Lowlands,building_port,Port,2,MEDIUM,COMMERCIAL_PORT,DOMESTIC_NATIONAL,EXPORT_REGIONAL,OTHER,"Edinburgh/Glasgow and the central Lowlands formed Scotland's main commercial, manufacturing and coal belt.",Level 2 for major regional sectors; level 1 for specialized institutions/shipbuilding.,YES,NONE,https://www.parliament.uk/about/living-heritage/transformingsociety/tradeindustry/importexport/overview/ports/,,Missing/currently undistributed gate(s): enclosed_dock_systems
R1_WESTERN_EUROPE,GBR,Great Britain,STATE_LOWLANDS,Lowlands,building_railway,Regional Infrastructure,1,MEDIUM,REGIONAL_TRANSPORT,DOMESTIC_REGIONAL,EXPORT_REGIONAL,OTHER,Central Lowlands roads supported the country's main urban-commercial corridor.,One regional road level; no active rail.,NO,NONE,https://www.parliament.uk/about/living-heritage/transformingsociety/tradeindustry/importexport/overview/ports/,,ROAD_LEVEL_JUSTIFICATION: One regional road level; no active rail. | CANAL_LEVEL_JUSTIFICATION: none required for this recommendation | RAIL_PM: pm_no_rail_network
R1_WESTERN_EUROPE,GBR,Great Britain,STATE_LOWLANDS,Lowlands,building_shipyard,Shipyards,1,MEDIUM,SHIPBUILDING,DOMESTIC_NATIONAL,EXPORT_REGIONAL,SHIPYARD_CLUSTER,"Edinburgh/Glasgow and the central Lowlands formed Scotland's main commercial, manufacturing and coal belt.",Level 2 for major regional sectors; level 1 for specialized institutions/shipbuilding.,YES,NONE,https://www.parliament.uk/about/living-heritage/transformingsociety/tradeindustry/importexport/overview/ports/,,Missing/currently undistributed gate(s): state_dockyard_systems
R1_WESTERN_EUROPE,GBR,Great Britain,STATE_LOWLANDS,Lowlands,building_textile_mill,Textile Manufacture,2,MEDIUM,LINEN_WOOL_TEXTILES,DOMESTIC_NATIONAL,EXPORT_REGIONAL,PROTO_INDUSTRIAL_DISTRICT,"Edinburgh/Glasgow and the central Lowlands formed Scotland's main commercial, manufacturing and coal belt.",Level 2 for major regional sectors; level 1 for specialized institutions/shipbuilding.,NO,NONE,https://www.parliament.uk/about/living-heritage/transformingsociety/tradeindustry/importexport/overview/ports/,,
R1_WESTERN_EUROPE,GBR,Great Britain,STATE_LOWLANDS,Lowlands,building_trade_center,Trade Center,2,MEDIUM,NATIONAL_TRADE_HUB,DOMESTIC_NATIONAL,EXPORT_REGIONAL,OTHER,"Edinburgh/Glasgow and the central Lowlands formed Scotland's main commercial, manufacturing and coal belt.",Level 2 for major regional sectors; level 1 for specialized institutions/shipbuilding.,NO,NONE,https://www.parliament.uk/about/living-heritage/transformingsociety/tradeindustry/importexport/overview/ports/,,TRADE_CENTER
R1_WESTERN_EUROPE,GBR,Great Britain,STATE_LOWLANDS,Lowlands,building_university,University,1,MEDIUM,HIGHER_EDUCATION,DOMESTIC_NATIONAL,EXPORT_REGIONAL,OTHER,"Edinburgh/Glasgow and the central Lowlands formed Scotland's main commercial, manufacturing and coal belt.",Level 2 for major regional sectors; level 1 for specialized institutions/shipbuilding.,NO,NONE,https://www.parliament.uk/about/living-heritage/transformingsociety/tradeindustry/importexport/overview/ports/,,
R1_WESTERN_EUROPE,GBR,Great Britain,STATE_MIDLANDS,Midlands,building_arms_industry,Arms Industries,2,MEDIUM,ARMS_METALWARE,DOMESTIC_NATIONAL,EXPORT_REGIONAL,PROTO_INDUSTRIAL_DISTRICT,The Birmingham/Black Country area was a major eighteenth-century metalworking and workshop district.,Level 2 for concentrated arms/metal manufacture.,NO,NONE,https://etheses.bham.ac.uk/id/eprint/11883/,,
R1_WESTERN_EUROPE,GBR,Great Britain,STATE_MIDLANDS,Midlands,building_coal_mine,Coal Mines,2,MEDIUM,COAL_EXTRACTION,DOMESTIC_NATIONAL,EXPORT_REGIONAL,COMMERCIAL_EXTRACTION,The Birmingham/Black Country area was a major eighteenth-century metalworking and workshop district.,Level 2 for the coalfield supporting the metalworking district.,NO,NONE,https://etheses.bham.ac.uk/id/eprint/11883/,,
R1_WESTERN_EUROPE,GBR,Great Britain,STATE_MIDLANDS,Midlands,building_glassworks,Glassworks,1,MEDIUM,GLASS_MANUFACTURE,DOMESTIC_NATIONAL,EXPORT_REGIONAL,URBAN_MANUFACTORY_CLUSTER,The Birmingham/Black Country area was a major eighteenth-century metalworking and workshop district.,Level 1 for organized specialist glass manufacture.,YES,NONE,https://etheses.bham.ac.uk/id/eprint/11883/,,Missing/currently undistributed gate(s): organized_workshops
R1_WESTERN_EUROPE,GBR,Great Britain,STATE_MIDLANDS,Midlands,building_railway,Regional Infrastructure,2,MEDIUM,REGIONAL_TRANSPORT,DOMESTIC_NATIONAL,EXPORT_REGIONAL,OTHER,Improved roads and navigations served the expanding Midlands workshop economy.,Level 2 for strong land/water transport capacity; no rail.,YES,NONE,https://etheses.bham.ac.uk/id/eprint/11883/,https://canalrivertrust.org.uk/things-to-do/canal-history/canal-pioneers/james-brindley,ROAD_LEVEL_JUSTIFICATION: Market roads plus navigable waterways/canals serving the Birmingham industrial district. | CANAL_LEVEL_JUSTIFICATION: organized canal network attested | RAIL_PM: pm_no_rail_network | Missing/currently undistributed gate(s): industrial_canals
R1_WESTERN_EUROPE,GBR,Great Britain,STATE_MIDLANDS,Midlands,building_tooling_workshop,Tooling Workshops,3,MEDIUM,METALWARE_TOOLS,DOMESTIC_NATIONAL,EXPORT_REGIONAL,PROTO_INDUSTRIAL_DISTRICT,The Birmingham/Black Country area was a major eighteenth-century metalworking and workshop district.,Level 3 reflects Birmingham's nationally important metalwares and workshop economy.,YES,NONE,https://etheses.bham.ac.uk/id/eprint/11883/,,Missing/currently undistributed gate(s): organized_workshops
R1_WESTERN_EUROPE,GBR,Great Britain,STATE_UPPER_ANDALUSIA,Upper Andalusia,building_barrack,Barracks,2,HIGH,FORTRESS_GARRISON,MILITARY_STATE_DEMAND,EXPORT_INTERCONTINENTAL,OTHER,The British enclave represented by this owner/state split corresponds to Gibraltar's fortress and Mediterranean trade role.,Level 2 captures a strategically exceptional but geographically tiny node; naval administration kept at level 1.,YES,NONE,https://hispania.revistas.csic.es/index.php/hispania/article/view/132,,Missing/currently undistributed gate(s): organized_military_establishments
R1_WESTERN_EUROPE,GBR,Great Britain,STATE_UPPER_ANDALUSIA,Upper Andalusia,building_naval_administration,Naval Administration,1,MEDIUM,NAVAL_STATION,MILITARY_STATE_DEMAND,EXPORT_INTERCONTINENTAL,ARSENAL,The British enclave represented by this owner/state split corresponds to Gibraltar's fortress and Mediterranean trade role.,Level 2 captures a strategically exceptional but geographically tiny node; naval administration kept at level 1.,YES,NONE,https://hispania.revistas.csic.es/index.php/hispania/article/view/132,,Missing/currently undistributed gate(s): state_dockyard_systems
R1_WESTERN_EUROPE,GBR,Great Britain,STATE_UPPER_ANDALUSIA,Upper Andalusia,building_naval_fortification,Naval Fortification,2,MEDIUM,NAVAL_FORTRESS,MILITARY_STATE_DEMAND,EXPORT_INTERCONTINENTAL,OTHER,The British enclave represented by this owner/state split corresponds to Gibraltar's fortress and Mediterranean trade role.,Level 2 captures a strategically exceptional but geographically tiny node; naval administration kept at level 1.,YES,NONE,https://hispania.revistas.csic.es/index.php/hispania/article/view/132,,Missing/currently undistributed gate(s): scientific_fortification_siegecraft
R1_WESTERN_EUROPE,GBR,Great Britain,STATE_UPPER_ANDALUSIA,Upper Andalusia,building_port,Port,2,MEDIUM,STRATEGIC_PORT,DOMESTIC_REGIONAL,EXPORT_INTERCONTINENTAL,OTHER,The British enclave represented by this owner/state split corresponds to Gibraltar's fortress and Mediterranean trade role.,Level 2 captures a strategically exceptional but geographically tiny node; naval administration kept at level 1.,YES,NONE,https://hispania.revistas.csic.es/index.php/hispania/article/view/132,,Missing/currently undistributed gate(s): enclosed_dock_systems
R1_WESTERN_EUROPE,GBR,Great Britain,STATE_UPPER_ANDALUSIA,Upper Andalusia,building_trade_center,Trade Center,2,HIGH,MEDITERRANEAN_ENTREPOT,DOMESTIC_REGIONAL,ENTREPOT_REEXPORT,OTHER,The British enclave represented by this owner/state split corresponds to Gibraltar's fortress and Mediterranean trade role.,Level 2 captures a strategically exceptional but geographically tiny node; naval administration kept at level 1.,NO,NONE,https://hispania.revistas.csic.es/index.php/hispania/article/view/132,,TRADE_CENTER
R1_WESTERN_EUROPE,GBR,Great Britain,STATE_WALES,Wales,building_coal_mine,Coal Mines,3,MEDIUM,COAL_EXTRACTION,DOMESTIC_NATIONAL,EXPORT_REGIONAL,COMMERCIAL_EXTRACTION,South Wales already had expanding coal and iron districts serving British markets before the later nineteenth-century boom.,Levels distinguish major coal from smaller associated ironworking/port activity.,NO,NONE,https://whc.unesco.org/en/list/1215,,
R1_WESTERN_EUROPE,GBR,Great Britain,STATE_WALES,Wales,building_iron_mine,Iron Mines,2,MEDIUM,IRON_EXTRACTION,DOMESTIC_NATIONAL,EXPORT_REGIONAL,COMMERCIAL_EXTRACTION,South Wales already had expanding coal and iron districts serving British markets before the later nineteenth-century boom.,Levels distinguish major coal from smaller associated ironworking/port activity.,NO,NONE,https://whc.unesco.org/en/list/1215,,
R1_WESTERN_EUROPE,GBR,Great Britain,STATE_WALES,Wales,building_port,Port,1,MEDIUM,COASTAL_EXPORT,DOMESTIC_NATIONAL,EXPORT_REGIONAL,OTHER,South Wales already had expanding coal and iron districts serving British markets before the later nineteenth-century boom.,Levels distinguish major coal from smaller associated ironworking/port activity.,YES,NONE,https://whc.unesco.org/en/list/1215,,Missing/currently undistributed gate(s): enclosed_dock_systems
R1_WESTERN_EUROPE,GBR,Great Britain,STATE_WALES,Wales,building_railway,Regional Infrastructure,1,MEDIUM,REGIONAL_TRANSPORT,DOMESTIC_REGIONAL,EXPORT_REGIONAL,OTHER,Road and river/coastal links served mining districts.,One road-network level; no rail.,NO,NONE,https://whc.unesco.org/en/list/1215,,ROAD_LEVEL_JUSTIFICATION: One road-network level; no rail. | CANAL_LEVEL_JUSTIFICATION: none required for this recommendation | RAIL_PM: pm_no_rail_network
R1_WESTERN_EUROPE,GBR,Great Britain,STATE_WALES,Wales,building_tooling_workshop,Tooling Workshops,1,MEDIUM,IRONWORKING,DOMESTIC_NATIONAL,EXPORT_REGIONAL,PROTO_INDUSTRIAL_DISTRICT,South Wales already had expanding coal and iron districts serving British markets before the later nineteenth-century boom.,Levels distinguish major coal from smaller associated ironworking/port activity.,YES,NONE,https://whc.unesco.org/en/list/1215,,Missing/currently undistributed gate(s): organized_workshops
R1_WESTERN_EUROPE,GBR,Great Britain,STATE_WEST_COUNTRY,West Country,building_copper_mine,Copper Mine,3,HIGH,COPPER_EXTRACTION,DOMESTIC_NATIONAL,EXPORT_REGIONAL,COMMERCIAL_EXTRACTION,Cornwall/Devon/Bristol/Plymouth combined internationally important mining with Atlantic trade and royal dockyard activity.,Level 3 only for the exceptional mining concentration; major port/dockyard functions at level 2.,NO,NONE,https://whc.unesco.org/en/list/1215,,
R1_WESTERN_EUROPE,GBR,Great Britain,STATE_WEST_COUNTRY,West Country,building_fishing_wharf,Fishing Wharves,1,MEDIUM,FISHERIES,DOMESTIC_NATIONAL,EXPORT_REGIONAL,COMMERCIAL_EXTRACTION,Cornwall/Devon/Bristol/Plymouth combined internationally important mining with Atlantic trade and royal dockyard activity.,Level 3 only for the exceptional mining concentration; major port/dockyard functions at level 2.,YES,NONE,https://www.parliament.uk/about/living-heritage/transformingsociety/tradeindustry/importexport/overview/ports/,,Missing/currently undistributed gate(s): marine_chronometry
R1_WESTERN_EUROPE,GBR,Great Britain,STATE_WEST_COUNTRY,West Country,building_naval_administration,Naval Administration,2,MEDIUM,NAVAL_ADMINISTRATION,MILITARY_STATE_DEMAND,EXPORT_REGIONAL,ARSENAL,Cornwall/Devon/Bristol/Plymouth combined internationally important mining with Atlantic trade and royal dockyard activity.,Level 3 only for the exceptional mining concentration; major port/dockyard functions at level 2.,YES,NONE,https://www.rmg.co.uk/stories/maritime-history/royal-naval-dockyards,,Missing/currently undistributed gate(s): state_dockyard_systems
