Region,Owner_TAG,Country,State_ID,State_Name,Building_ID,Building_Name,Target_Level,Confidence,Economic_Role,Domestic_Demand,Export_Orientation,Industry_Form,Scale_Evidence,Level_Rationale,Tech_Distribution_Review,Map_Rework_Risk,Source_1,Source_2,Notes
EAST_ASIA_SOUTHEAST_ASIA,CHI,China,STATE_JIANGSU,Jiangsu,building_rice_farm,Rice Farms,2,MEDIUM,DOMESTIC_NATIONAL,DOMESTIC_NATIONAL,EXPORT_REGIONAL,COMMERCIAL_AGRICULTURE,Lower Yangzi commercial grain and dense market economy,Commercialized agriculture and canal shipment justify an aggregated level 2.,NO,NONE,https://www.cambridge.org/core/books/abs/economic-history-of-china/maturation-of-the-market-economy-1550-to-1800/BB29D69C28CCD393A63409CDCD339328,https://whc.unesco.org/en/list/1443,
EAST_ASIA_SOUTHEAST_ASIA,CHI,China,STATE_JIANGSU,Jiangsu,building_railway,Regional Infrastructure,3,HIGH,DOMESTIC_NATIONAL,DOMESTIC_NATIONAL,NONE,OTHER,Core lower Grand Canal transport corridor,One of the empire’s strongest canalized transport zones; no rail.,NO,NONE,https://whc.unesco.org/en/list/1443,,ROAD_LEVEL_JUSTIFICATION=2; CANAL_LEVEL_JUSTIFICATION=3; RAIL=pm_no_rail_network
EAST_ASIA_SOUTHEAST_ASIA,CHI,China,STATE_SUZHOU,Suzhou,building_textile_mill,Textile Manufacture,4,HIGH,DOMESTIC_NATIONAL,DOMESTIC_NATIONAL,EXPORT_INTERCONTINENTAL,URBAN_MANUFACTORY_CLUSTER,Suzhou was a principal Qing silk-manufacturing center with state and private workshops,Exceptional concentration of weaving supports level 4 despite pre-mechanized technology.,NO,NONE,https://english.suzhou.gov.cn/szsenglish/szgshg/201611/21f8ff31146443c8bb796eb3017bfc29.shtml,https://www.phil.uni-wuerzburg.de/en/sinology/research/projekte/concluded-projects/silk-manufacturers-in-china/,
EAST_ASIA_SOUTHEAST_ASIA,CHI,China,STATE_SUZHOU,Suzhou,building_silk_plantation,Silk Plantations,3,HIGH,DOMESTIC_NATIONAL,DOMESTIC_NATIONAL,EXPORT_INTERCONTINENTAL,COMMERCIAL_AGRICULTURE,Jiangnan sericulture tightly linked to weaving and long-distance trade,Large specialized sericulture sector supports level 3.,NO,NONE,https://www.mprl-series.mpg.de/studies/13/4/index.html,https://www.phil.uni-wuerzburg.de/en/sinology/research/projekte/concluded-projects/silk-manufacturers-in-china/,
EAST_ASIA_SOUTHEAST_ASIA,CHI,China,STATE_SUZHOU,Suzhou,building_trade_center,Trade Center,3,HIGH,ENTREPOT_REEXPORT,DOMESTIC_NATIONAL,EXPORT_INTERCONTINENTAL,OTHER,Suzhou/Jiangnan was a major commercial and manufacturing hub,"Large national redistribution/manufacturing market, below only exceptional world entrepôts.",NO,NONE,https://www.cambridge.org/core/books/abs/economic-history-of-china/maturation-of-the-market-economy-1550-to-1800/BB29D69C28CCD393A63409CDCD339328,https://whc.unesco.org/en/list/1443,
EAST_ASIA_SOUTHEAST_ASIA,CHI,China,STATE_SUZHOU,Suzhou,building_railway,Regional Infrastructure,2,HIGH,DOMESTIC_NATIONAL,DOMESTIC_NATIONAL,NONE,OTHER,Canal-rich Jiangnan transport system,Dense canal transport and roads justify level 2; no rail.,NO,NONE,https://whc.unesco.org/en/list/1443,,ROAD_LEVEL_JUSTIFICATION=1; CANAL_LEVEL_JUSTIFICATION=2; RAIL=pm_no_rail_network
EAST_ASIA_SOUTHEAST_ASIA,CHI,China,STATE_NANJING,Nanjing,building_textile_mill,Textile Manufacture,3,HIGH,DOMESTIC_NATIONAL,DOMESTIC_NATIONAL,EXPORT_INTERCONTINENTAL,URBAN_MANUFACTORY_CLUSTER,Nanjing imperial silk manufactory and extensive private weaving,Large organized weaving concentration supports level 3.,NO,NONE,https://www.phil.uni-wuerzburg.de/en/sinology/research/projekte/concluded-projects/silk-manufacturers-in-china/,,
EAST_ASIA_SOUTHEAST_ASIA,CHI,China,STATE_NANJING,Nanjing,building_government_administration,Government Administration,2,HIGH,DOMESTIC_NATIONAL,DOMESTIC_NATIONAL,NONE,OTHER,Major regional administrative metropolis,Important provincial/imperial administrative concentration below Beijing.,NO,NONE,https://www.cambridge.org/core/books/abs/economic-history-of-china/maturation-of-the-market-economy-1550-to-1800/BB29D69C28CCD393A63409CDCD339328,,
EAST_ASIA_SOUTHEAST_ASIA,CHI,China,STATE_NANJING,Nanjing,building_trade_center,Trade Center,2,HIGH,DOMESTIC_NATIONAL,DOMESTIC_NATIONAL,EXPORT_REGIONAL,OTHER,Yangzi and Grand Canal commercial node,Major national/regional trading center.,NO,NONE,https://www.cambridge.org/core/books/abs/economic-history-of-china/maturation-of-the-market-economy-1550-to-1800/BB29D69C28CCD393A63409CDCD339328,https://whc.unesco.org/en/list/1443,
EAST_ASIA_SOUTHEAST_ASIA,CHI,China,STATE_NANJING,Nanjing,building_railway,Regional Infrastructure,2,HIGH,DOMESTIC_NATIONAL,DOMESTIC_NATIONAL,NONE,OTHER,Grand Canal/Yangzi-linked transport system,Road and canal network justify level 2; no rail.,NO,NONE,https://whc.unesco.org/en/list/1443,,ROAD_LEVEL_JUSTIFICATION=1; CANAL_LEVEL_JUSTIFICATION=2; RAIL=pm_no_rail_network
EAST_ASIA_SOUTHEAST_ASIA,CHI,China,STATE_ZHEJIANG,Zhejiang,building_silk_plantation,Silk Plantations,3,HIGH,DOMESTIC_NATIONAL,DOMESTIC_NATIONAL,EXPORT_INTERCONTINENTAL,COMMERCIAL_AGRICULTURE,Hangzhou/Jiaxing/Huzhou specialization in sericulture,Strong specialized sericulture district supports level 3.,NO,NONE,https://www.mprl-series.mpg.de/studies/13/4/index.html,,
EAST_ASIA_SOUTHEAST_ASIA,CHI,China,STATE_ZHEJIANG,Zhejiang,building_textile_mill,Textile Manufacture,3,HIGH,DOMESTIC_NATIONAL,DOMESTIC_NATIONAL,EXPORT_INTERCONTINENTAL,PROTO_INDUSTRIAL_DISTRICT,Hangzhou was one of the principal silk-manufacturing centers,Aggregated weaving sector supports level 3.,NO,NONE,https://www.phil.uni-wuerzburg.de/en/sinology/research/projekte/concluded-projects/silk-manufacturers-in-china/,,
EAST_ASIA_SOUTHEAST_ASIA,CHI,China,STATE_ZHEJIANG,Zhejiang,building_trade_center,Trade Center,2,HIGH,DOMESTIC_NATIONAL,DOMESTIC_NATIONAL,EXPORT_INTERCONTINENTAL,OTHER,Hangzhou as major Lower Yangzi commercial city,Level 2 for major national/export commerce.,NO,NONE,https://www.cambridge.org/core/books/abs/economic-history-of-china/maturation-of-the-market-economy-1550-to-1800/BB29D69C28CCD393A63409CDCD339328,,
EAST_ASIA_SOUTHEAST_ASIA,CHI,China,STATE_ZHEJIANG,Zhejiang,building_port,Port,1,MEDIUM,EXPORT_INTERCONTINENTAL,DOMESTIC_REGIONAL,EXPORT_INTERCONTINENTAL,OTHER,Coastal and riverine commercial shipping,"One organized port level; foreign trade was concentrated at Canton, so no higher.",YES,NONE,https://www.cambridge.org/core/books/abs/economic-history-of-china/maturation-of-the-market-economy-1550-to-1800/BB29D69C28CCD393A63409CDCD339328,,
EAST_ASIA_SOUTHEAST_ASIA,CHI,China,STATE_ZHEJIANG,Zhejiang,building_railway,Regional Infrastructure,2,HIGH,DOMESTIC_NATIONAL,DOMESTIC_NATIONAL,NONE,OTHER,Southern terminus and feeder waterways of Grand Canal,Strong canal network plus roads; no rail.,NO,NONE,https://whc.unesco.org/en/list/1443,,ROAD_LEVEL_JUSTIFICATION=1; CANAL_LEVEL_JUSTIFICATION=2; RAIL=pm_no_rail_network
EAST_ASIA_SOUTHEAST_ASIA,CHI,China,STATE_FUJIAN,Fujian,building_tea_plantation,Tea Plantations,3,HIGH,EXPORT_INTERCONTINENTAL,DOMESTIC_NATIONAL,EXPORT_INTERCONTINENTAL,COMMERCIAL_AGRICULTURE,Wuyi/Bohea tea was a major export commodity by the 18th century,Large specialized export tea sector supports level 3.,NO,NONE,https://english.cssn.cn/skw_culture/CULTURE_Horizontal/202601/t20260112_5968874.shtml,,
EAST_ASIA_SOUTHEAST_ASIA,CHI,China,STATE_FUJIAN,Fujian,building_port,Port,2,HIGH,EXPORT_INTERCONTINENTAL,DOMESTIC_REGIONAL,EXPORT_INTERCONTINENTAL,OTHER,Fujian maritime ports and long-standing overseas shipping,Multiple organized maritime outlets justify level 2.,YES,NONE,https://www.cambridge.org/core/books/abs/economic-history-of-china/maturation-of-the-market-economy-1550-to-1800/BB29D69C28CCD393A63409CDCD339328,https://english.cssn.cn/skw_culture/CULTURE_Horizontal/202601/t20260112_5968874.shtml,
EAST_ASIA_SOUTHEAST_ASIA,CHI,China,STATE_FUJIAN,Fujian,building_trade_center,Trade Center,2,HIGH,ENTREPOT_REEXPORT,DOMESTIC_REGIONAL,EXPORT_INTERCONTINENTAL,OTHER,Fujian merchant networks and tea/overseas trade,Major regional/export commercial capacity.,NO,NONE,https://www.cambridge.org/core/books/abs/economic-history-of-china/maturation-of-the-market-economy-1550-to-1800/BB29D69C28CCD393A63409CDCD339328,https://english.cssn.cn/skw_culture/CULTURE_Horizontal/202601/t20260112_5968874.shtml,
EAST_ASIA_SOUTHEAST_ASIA,CHI,China,STATE_FUJIAN,Fujian,building_shipyard,Shipyards,1,MEDIUM,EXPORT_REGIONAL,DOMESTIC_REGIONAL,EXPORT_REGIONAL,SHIPYARD_CLUSTER,Long maritime tradition and organized junk shipping,Conservative level 1 for shipbuilding/repair cluster.,YES,NONE,https://www.cambridge.org/core/books/abs/economic-history-of-china/maturation-of-the-market-economy-1550-to-1800/BB29D69C28CCD393A63409CDCD339328,,
EAST_ASIA_SOUTHEAST_ASIA,CHI,China,STATE_GUANGDONG,Western Guangdong,building_trade_center,Trade Center,3,HIGH,ENTREPOT_REEXPORT,DOMESTIC_NATIONAL,EXPORT_INTERCONTINENTAL,OTHER,Canton was the legally concentrated European maritime trade port after 1757,"Large international entrepôt, conservatively level 3 rather than 4+.",NO,NONE,https://english.cssn.cn/skw_culture/CULTURE_Horizontal/202601/t20260112_5968874.shtml,https://www.cambridge.org/core/books/abs/economic-history-of-china/maturation-of-the-market-economy-1550-to-1800/BB29D69C28CCD393A63409CDCD339328,
EAST_ASIA_SOUTHEAST_ASIA,CHI,China,STATE_GUANGDONG,Western Guangdong,building_port,Port,2,HIGH,EXPORT_INTERCONTINENTAL,DOMESTIC_NATIONAL,EXPORT_INTERCONTINENTAL,OTHER,Canton/Pearl River maritime infrastructure,Major international port system supports level 2.,YES,NONE,https://english.cssn.cn/skw_culture/CULTURE_Horizontal/202601/t20260112_5968874.shtml,https://www.cambridge.org/core/books/abs/economic-history-of-china/maturation-of-the-market-economy-1550-to-1800/BB29D69C28CCD393A63409CDCD339328,
EAST_ASIA_SOUTHEAST_ASIA,CHI,China,STATE_GUANGDONG,Western Guangdong,building_shipyard,Shipyards,1,MEDIUM,EXPORT_REGIONAL,DOMESTIC_NATIONAL,EXPORT_REGIONAL,SHIPYARD_CLUSTER,Pearl River junk construction/repair for dense coastal trade,Conservative level 1.,YES,NONE,https://www.cambridge.org/core/books/abs/economic-history-of-china/maturation-of-the-market-economy-1550-to-1800/BB29D69C28CCD393A63409CDCD339328,,
EAST_ASIA_SOUTHEAST_ASIA,CHI,China,STATE_GUANGDONG,Western Guangdong,building_textile_mill,Textile Manufacture,1,MEDIUM,DOMESTIC_NATIONAL,DOMESTIC_NATIONAL,EXPORT_REGIONAL,PROTO_INDUSTRIAL_DISTRICT,Southern silk/cotton handicraft production tied to Canton market,Organized aggregate production exists but below Jiangnan scale.,NO,NONE,https://www.cambridge.org/core/books/abs/economic-change-in-china-c18001950/industry-traditional-and-modern/8D80FCFD69BEA6FD1F817BAACD79B3B7,https://www.cambridge.org/core/books/abs/economic-history-of-china/maturation-of-the-market-economy-1550-to-1800/BB29D69C28CCD393A63409CDCD339328,
EAST_ASIA_SOUTHEAST_ASIA,CHI,China,STATE_JIANGXI,Jiangxi,building_paper_mill,Paper Mills,2,MEDIUM,DOMESTIC_NATIONAL,DOMESTIC_NATIONAL,EXPORT_REGIONAL,PROTO_INDUSTRIAL_DISTRICT,Long-established paper-producing districts in southeast China,Level 2 for organized regional papermaking; kept below Jiangnan textiles.,YES,NONE,https://www.cambridge.org/core/books/abs/economic-change-in-china-c18001950/industry-traditional-and-modern/8D80FCFD69BEA6FD1F817BAACD79B3B7,,
EAST_ASIA_SOUTHEAST_ASIA,CHI,China,STATE_SICHUAN,Sichuan,building_salt_mine,Salt Mines,3,HIGH,DOMESTIC_NATIONAL,DOMESTIC_NATIONAL,EXPORT_REGIONAL,COMMERCIAL_EXTRACTION,Deep brine wells and large organized salt industry,Exceptional organized extraction supports level 3.,NO,NONE,https://www.cambridge.org/core/journals/annales-histoire-sciences-sociales/article/abs/production-du-sel-et-changement-technique-en-chine/A40AF55B58A2E445AB9328EBF6694D7C,,
EAST_ASIA_SOUTHEAST_ASIA,CHI,China,STATE_SICHUAN,Sichuan,building_paper_mill,Paper Mills,1,MEDIUM,DOMESTIC_REGIONAL,DOMESTIC_REGIONAL,NONE,PROTO_INDUSTRIAL_DISTRICT,Large premodern paper economy in southwest China,Conservative level 1 because state-specific scale is less secure than salt.,YES,NONE,https://www.cambridge.org/core/books/abs/economic-change-in-china-c18001950/industry-traditional-and-modern/8D80FCFD69BEA6FD1F817BAACD79B3B7,,
EAST_ASIA_SOUTHEAST_ASIA,CHI,China,STATE_YUNNAN,Yunnan,building_copper_mine,Copper Mine,4,HIGH,MILITARY_STATE_DEMAND,DOMESTIC_NATIONAL,EXPORT_REGIONAL,COMMERCIAL_EXTRACTION,"Yunnan copper mines exceeded 8,000 tons around mid-18th century and fed imperial mints",Internationally exceptional organized copper belt warrants level 4.,NO,NONE,https://www.cambridge.org/core/journals/international-review-of-social-history/article/relevance-of-monetary-history-and-numismatics-for-social-and-economic-history-the-case-of-east-asia/C48F119CC86754DE53CE70FBBC6FC34A,,
EAST_ASIA_SOUTHEAST_ASIA,CHI,China,STATE_YUNNAN,Yunnan,building_tea_plantation,Tea Plantations,2,MEDIUM,EXPORT_REGIONAL,DOMESTIC_REGIONAL,EXPORT_REGIONAL,COMMERCIAL_AGRICULTURE,Southwestern tea production and caravan commerce,"Important specialized tea production, below Fujian export scale.",NO,NONE,https://academic.oup.com/edited-volume/61799/chapter/546340776,https://english.cssn.cn/skw_culture/CULTURE_Horizontal/202601/t20260112_5968874.shtml,
EAST_ASIA_SOUTHEAST_ASIA,CHI,China,STATE_FORMOSA,Formosa,building_sugar_plantation,Sugar Plantations,1,MEDIUM,EXPORT_REGIONAL,DOMESTIC_REGIONAL,EXPORT_REGIONAL,COMMERCIAL_AGRICULTURE,Taiwan sugar already integrated into regional maritime markets,One level only; later nineteenth-century export growth is not back-projected.,NO,NONE,https://www.cambridge.org/core/books/abs/economic-history-of-china/maturation-of-the-market-economy-1550-to-1800/BB29D69C28CCD393A63409CDCD339328,,
EAST_ASIA_SOUTHEAST_ASIA,CHI,China,STATE_FORMOSA,Formosa,building_rice_farm,Rice Farms,1,MEDIUM,EXPORT_REGIONAL,DOMESTIC_REGIONAL,EXPORT_REGIONAL,COMMERCIAL_AGRICULTURE,Commercial rice surplus shipped across Taiwan Strait,Conservative level 1.,NO,NONE,https://www.cambridge.org/core/books/abs/economic-history-of-china/maturation-of-the-market-economy-1550-to-1800/BB29D69C28CCD393A63409CDCD339328,,
EAST_ASIA_SOUTHEAST_ASIA,CHI,China,STATE_EASTERN_HUBEI,Eastern Hubei,building_trade_center,Trade Center,2,MEDIUM,DOMESTIC_NATIONAL,DOMESTIC_NATIONAL,EXPORT_REGIONAL,OTHER,Middle Yangzi commercial redistribution centered on Hankou/Wuchang corridor,Major inland redistribution hub supports level 2.,NO,NONE,https://www.cambridge.org/core/books/abs/economic-history-of-china/maturation-of-the-market-economy-1550-to-1800/BB29D69C28CCD393A63409CDCD339328,,
EAST_ASIA_SOUTHEAST_ASIA,CHI,China,STATE_EASTERN_HUBEI,Eastern Hubei,building_textile_mill,Textile Manufacture,1,MEDIUM,DOMESTIC_REGIONAL,DOMESTIC_REGIONAL,NONE,PUTTING_OUT_NETWORK,Commercialized handicraft economy of the middle Yangzi,Conservative organized textile level 1.,NO,NONE,https://www.cambridge.org/core/books/abs/economic-change-in-china-c18001950/industry-traditional-and-modern/8D80FCFD69BEA6FD1F817BAACD79B3B7,,
EAST_ASIA_SOUTHEAST_ASIA,CHI,China,STATE_SHANXI,Shanxi,building_coal_mine,Coal Mines,1,LOW,DOMESTIC_REGIONAL,DOMESTIC_REGIONAL,NONE,COMMERCIAL_EXTRACTION,Shanxi possessed long-worked coal resources,"Evidence for 1776 organization is weaker than Yunnan copper, so only level 1/LOW.",NO,NONE,https://www.cambridge.org/core/books/abs/economic-change-in-china-c18001950/industry-traditional-and-modern/8D80FCFD69BEA6FD1F817BAACD79B3B7,,
EAST_ASIA_SOUTHEAST_ASIA,JAP,Japan,STATE_KANTO,Kanto,building_government_administration,Government Administration,3,HIGH,DOMESTIC_NATIONAL,DOMESTIC_NATIONAL,NONE,OTHER,Edo was the shogunal administrative capital,Exceptional administrative concentration supports level 3.,NO,NONE,https://www.ndl.go.jp/en/landmarks/column/tokaido,,
EAST_ASIA_SOUTHEAST_ASIA,JAP,Japan,STATE_KANTO,Kanto,building_trade_center,Trade Center,2,HIGH,DOMESTIC_NATIONAL,DOMESTIC_NATIONAL,EXPORT_REGIONAL,OTHER,Edo was one of the largest consumption and redistribution markets,Level 2 reflects national market role; Osaka is the stronger commodity exchange hub.,NO,NONE,https://www.jpx.co.jp/dojima/en/,,
EAST_ASIA_SOUTHEAST_ASIA,JAP,Japan,STATE_KANTO,Kanto,building_port,Port,1,MEDIUM,DOMESTIC_NATIONAL,DOMESTIC_NATIONAL,EXPORT_REGIONAL,OTHER,Edo Bay organized coastal shipping,One port level for coastal logistics.,YES,NONE,https://www.jpx.co.jp/dojima/en/,,
EAST_ASIA_SOUTHEAST_ASIA,JAP,Japan,STATE_KANTO,Kanto,building_railway,Regional Infrastructure,2,HIGH,DOMESTIC_NATIONAL,DOMESTIC_NATIONAL,NONE,OTHER,"Five highways radiating from Edo, including Tokaido",Structured shogunal road network supports level 2; no rail/canal PM implied.,NO,NONE,https://www.ndl.go.jp/en/landmarks/column/tokaido,,ROAD_LEVEL_JUSTIFICATION=2; CANAL_LEVEL_JUSTIFICATION=0; RAIL=pm_no_rail_network
EAST_ASIA_SOUTHEAST_ASIA,JAP,Japan,STATE_KANSAI,Osaka,building_trade_center,Trade Center,3,HIGH,ENTREPOT_REEXPORT,DOMESTIC_NATIONAL,EXPORT_REGIONAL,OTHER,Osaka rice warehouses and official Dojima market,National commodity-distribution center; level 3.,NO,NONE,https://www.jpx.co.jp/dojima/en/,,
EAST_ASIA_SOUTHEAST_ASIA,JAP,Japan,STATE_KANSAI,Osaka,building_food_industry,Food Industries,2,HIGH,DOMESTIC_NATIONAL,DOMESTIC_NATIONAL,EXPORT_REGIONAL,URBAN_MANUFACTORY_CLUSTER,Ikeda/Itami and surrounding sake production supplied Edo and other markets,Organized commercial brewing cluster supports level 2.,YES,NONE,https://www.library.pref.osaka.jp/nakato/shotenji/23_sake.html,,
EAST_ASIA_SOUTHEAST_ASIA,JAP,Japan,STATE_KANSAI,Osaka,building_textile_mill,Textile Manufacture,2,MEDIUM,DOMESTIC_NATIONAL,DOMESTIC_NATIONAL,EXPORT_REGIONAL,PROTO_INDUSTRIAL_DISTRICT,Kinai textile and urban workshop economy,Organized aggregate textile production supports level 2.,NO,NONE,https://www.jpx.co.jp/dojima/en/,,
EAST_ASIA_SOUTHEAST_ASIA,JAP,Japan,STATE_KANSAI,Osaka,building_whaling_station,Whaling Stations,1,HIGH,DOMESTIC_REGIONAL,DOMESTIC_REGIONAL,NONE,COMMERCIAL_EXTRACTION,Taiji organized group whaling from 1606; net whaling from 1675,Clear organized sector supports level 1.,YES,NONE,https://www.whaling.jp/english/history.html,,
EAST_ASIA_SOUTHEAST_ASIA,JAP,Japan,STATE_KANSAI,Osaka,building_port,Port,1,HIGH,DOMESTIC_NATIONAL,DOMESTIC_NATIONAL,EXPORT_REGIONAL,OTHER,Osaka/Kii coastal shipping,One organized port level.,YES,NONE,https://www.jpx.co.jp/dojima/en/,,
EAST_ASIA_SOUTHEAST_ASIA,JAP,Japan,STATE_KANSAI,Osaka,building_railway,Regional Infrastructure,2,HIGH,DOMESTIC_NATIONAL,DOMESTIC_NATIONAL,NONE,OTHER,Tokaido and dense Kinai road system,Strong road network; no rail.,NO,NONE,https://www.ndl.go.jp/en/landmarks/column/tokaido,,ROAD_LEVEL_JUSTIFICATION=2; CANAL_LEVEL_JUSTIFICATION=1; RAIL=pm_no_rail_network
EAST_ASIA_SOUTHEAST_ASIA,JAP,Japan,STATE_KYOTO,Kyoto,building_textile_mill,Textile Manufacture,2,HIGH,DOMESTIC_NATIONAL,DOMESTIC_NATIONAL,EXPORT_REGIONAL,URBAN_MANUFACTORY_CLUSTER,Kyoto was a major high-value craft/textile center,Level 2 for organized urban textile manufacture.,NO,NONE,https://www.jpx.co.jp/dojima/en/,,
EAST_ASIA_SOUTHEAST_ASIA,JAP,Japan,STATE_KYOTO,Kyoto,building_paper_mill,Paper Mills,1,MEDIUM,DOMESTIC_NATIONAL,DOMESTIC_NATIONAL,EXPORT_REGIONAL,PROTO_INDUSTRIAL_DISTRICT,Washi/paper craft integrated with Kyoto publishing and urban demand,Conservative level 1.,YES,NONE,https://www.jpx.co.jp/dojima/en/,,
EAST_ASIA_SOUTHEAST_ASIA,JAP,Japan,STATE_KYOTO,Kyoto,building_trade_center,Trade Center,1,MEDIUM,DOMESTIC_NATIONAL,DOMESTIC_NATIONAL,EXPORT_REGIONAL,OTHER,Imperial/craft city linked to Osaka-Edo markets,Important but not a primary national entrepôt; level 1.,NO,NONE,https://www.jpx.co.jp/dojima/en/,,
EAST_ASIA_SOUTHEAST_ASIA,JAP,Japan,STATE_KYOTO,Kyoto,building_railway,Regional Infrastructure,1,HIGH,DOMESTIC_NATIONAL,DOMESTIC_NATIONAL,NONE,OTHER,Tokaido terminus and organized post-road connections,Road level 1; no rail.,NO,NONE,https://www.ndl.go.jp/en/landmarks/column/tokaido,,ROAD_LEVEL_JUSTIFICATION=1; CANAL_LEVEL_JUSTIFICATION=0; RAIL=pm_no_rail_network
EAST_ASIA_SOUTHEAST_ASIA,JAP,Japan,STATE_KYUSHU,Kyushu,building_trade_center,Trade Center,2,HIGH,ENTREPOT_REEXPORT,DOMESTIC_NATIONAL,EXPORT_INTERCONTINENTAL,OTHER,Nagasaki Kaisho administered Dutch/Chinese trade,A controlled but internationally significant entrepôt; level 2.,NO,NONE,https://www.ndl.go.jp/nichiran/s1/s1_2.html,https://academic.oup.com/edited-volume/61799/chapter-abstract/546293695,
