Region,Owner_TAG,Country,State_ID,State_Name,Building_ID,Building_Name,Target_Level,Confidence,Economic_Role,Domestic_Demand,Export_Orientation,Industry_Form,Scale_Evidence,Level_Rationale,Tech_Distribution_Review,Map_Rework_Risk,Source_1,Source_2,Notes
R2_NORTHERN_CENTRAL_EASTERN_EUROPE,KZH,Kishi Zhuz,STATE_URALSK,Uralsk,building_livestock_ranch,Livestock Ranches,1,LOW,PASTORAL_LIVESTOCK,DOMESTIC_REGIONAL,MIXED_OR_UNCERTAIN,PASTORAL_TRADITIONAL,Central Asian economic history identifies pastoral livestock and horse breeding as core eighteenth-century activities.,Level 1 only; the evidence is regional rather than a quantified owner-slice estimate.,YES,NONE,https://www.iranicaonline.org/articles/central-asia-xi/,https://www.iranicaonline.org/articles/central-asia-vii/,
R2_NORTHERN_CENTRAL_EASTERN_EUROPE,TRM,Turkmenia,STATE_URALSK,Uralsk,building_livestock_ranch,Livestock Ranches,1,LOW,PASTORAL_LIVESTOCK,DOMESTIC_REGIONAL,MIXED_OR_UNCERTAIN,PASTORAL_TRADITIONAL,Central Asian economic history identifies pastoral livestock and horse breeding as core eighteenth-century activities.,Level 1 only; the evidence is regional rather than a quantified owner-slice estimate.,YES,NONE,https://www.iranicaonline.org/articles/central-asia-xi/,https://www.iranicaonline.org/articles/central-asia-vii/,
R2_NORTHERN_CENTRAL_EASTERN_EUROPE,OZH,Orta Zhuz,STATE_AKMOLINSK,Akmolinsk,building_livestock_ranch,Livestock Ranches,1,LOW,PASTORAL_LIVESTOCK,DOMESTIC_REGIONAL,MIXED_OR_UNCERTAIN,PASTORAL_TRADITIONAL,Central Asian economic history identifies pastoral livestock and horse breeding as core eighteenth-century activities.,Level 1 only; the evidence is regional rather than a quantified owner-slice estimate.,YES,NONE,https://www.iranicaonline.org/articles/central-asia-xi/,https://www.iranicaonline.org/articles/central-asia-vii/,
R2_NORTHERN_CENTRAL_EASTERN_EUROPE,KOK,Kokand,STATE_FERGANA,Fergana,building_wheat_farm,Wheat Farms,1,LOW,OASIS_AGRICULTURE,DOMESTIC_REGIONAL,MIXED_OR_UNCERTAIN,TRADITIONAL_OR_ORGANIZED_SECTOR,Central Asian sources identify settled oasis agriculture alongside pastoral systems.,Level 1 is a deliberately conservative oasis-agriculture baseline.,YES,NONE,https://www.iranicaonline.org/articles/central-asia-xi/,https://www.iranicaonline.org/articles/central-asia-vii/,
R2_NORTHERN_CENTRAL_EASTERN_EUROPE,KHI,Khiva,STATE_KHIVA,Chorasmia,building_wheat_farm,Wheat Farms,1,LOW,OASIS_AGRICULTURE,DOMESTIC_REGIONAL,MIXED_OR_UNCERTAIN,TRADITIONAL_OR_ORGANIZED_SECTOR,Central Asian sources identify settled oasis agriculture alongside pastoral systems.,Level 1 is a deliberately conservative oasis-agriculture baseline.,YES,NONE,https://www.iranicaonline.org/articles/central-asia-xi/,https://www.iranicaonline.org/articles/central-asia-vii/,
R2_NORTHERN_CENTRAL_EASTERN_EUROPE,BUK,Bukhara,STATE_MERZ,Merv,building_wheat_farm,Wheat Farms,1,LOW,OASIS_AGRICULTURE,DOMESTIC_REGIONAL,MIXED_OR_UNCERTAIN,TRADITIONAL_OR_ORGANIZED_SECTOR,Central Asian sources identify settled oasis agriculture alongside pastoral systems.,Level 1 is a deliberately conservative oasis-agriculture baseline.,YES,NONE,https://www.iranicaonline.org/articles/central-asia-xi/,https://www.iranicaonline.org/articles/central-asia-vii/,
R2_NORTHERN_CENTRAL_EASTERN_EUROPE,KHI,Khiva,STATE_MERZ,Merv,building_wheat_farm,Wheat Farms,1,LOW,OASIS_AGRICULTURE,DOMESTIC_REGIONAL,MIXED_OR_UNCERTAIN,TRADITIONAL_OR_ORGANIZED_SECTOR,Central Asian sources identify settled oasis agriculture alongside pastoral systems.,Level 1 is a deliberately conservative oasis-agriculture baseline.,YES,NONE,https://www.iranicaonline.org/articles/central-asia-xi/,https://www.iranicaonline.org/articles/central-asia-vii/,
R2_NORTHERN_CENTRAL_EASTERN_EUROPE,KOK,Kokand,STATE_SYRDARYA,Syrdarya,building_wheat_farm,Wheat Farms,1,LOW,OASIS_AGRICULTURE,DOMESTIC_REGIONAL,MIXED_OR_UNCERTAIN,TRADITIONAL_OR_ORGANIZED_SECTOR,Central Asian sources identify settled oasis agriculture alongside pastoral systems.,Level 1 is a deliberately conservative oasis-agriculture baseline.,YES,NONE,https://www.iranicaonline.org/articles/central-asia-xi/,https://www.iranicaonline.org/articles/central-asia-vii/,
R2_NORTHERN_CENTRAL_EASTERN_EUROPE,CAUC,Caucuses,STATE_NORTH_CAUCASUS,North Caucasus,building_livestock_ranch,Livestock Ranches,1,LOW,MOUNTAIN_PASTORALISM,DOMESTIC_REGIONAL,MIXED_OR_UNCERTAIN,PASTORAL_TRADITIONAL,Caucasus economic surveys describe longstanding agricultural-pastoral mountain economies with sheep and goats.,Level 1 reflects the regional traditional economy without asserting later commercialization.,YES,NONE,https://www.iranicaonline.org/articles/caucasus-i/,,
R2_NORTHERN_CENTRAL_EASTERN_EUROPE,CHC,Chechnya,STATE_NORTH_CAUCASUS,North Caucasus,building_livestock_ranch,Livestock Ranches,1,LOW,MOUNTAIN_PASTORALISM,DOMESTIC_REGIONAL,MIXED_OR_UNCERTAIN,PASTORAL_TRADITIONAL,Caucasus economic surveys describe longstanding agricultural-pastoral mountain economies with sheep and goats.,Level 1 reflects the regional traditional economy without asserting later commercialization.,YES,NONE,https://www.iranicaonline.org/articles/caucasus-i/,,
R2_NORTHERN_CENTRAL_EASTERN_EUROPE,CIR,Circassia,STATE_NORTH_CAUCASUS,North Caucasus,building_livestock_ranch,Livestock Ranches,1,LOW,MOUNTAIN_PASTORALISM,DOMESTIC_REGIONAL,MIXED_OR_UNCERTAIN,PASTORAL_TRADITIONAL,Caucasus economic surveys describe longstanding agricultural-pastoral mountain economies with sheep and goats.,Level 1 reflects the regional traditional economy without asserting later commercialization.,YES,NONE,https://www.iranicaonline.org/articles/caucasus-i/,,
R2_NORTHERN_CENTRAL_EASTERN_EUROPE,CAUC,Caucuses,STATE_STAVROPOL,Stavropol,building_livestock_ranch,Livestock Ranches,1,LOW,MOUNTAIN_PASTORALISM,DOMESTIC_REGIONAL,MIXED_OR_UNCERTAIN,PASTORAL_TRADITIONAL,Caucasus economic surveys describe longstanding agricultural-pastoral mountain economies with sheep and goats.,Level 1 reflects the regional traditional economy without asserting later commercialization.,YES,NONE,https://www.iranicaonline.org/articles/caucasus-i/,,
R2_NORTHERN_CENTRAL_EASTERN_EUROPE,CHI,China,STATE_AMUR,Northern Heilongjiang,building_fishing_wharf,Fishing Wharves,1,MEDIUM,RIVER_FISHING,DOMESTIC_REGIONAL,MIXED_OR_UNCERTAIN,TRADITIONAL_OR_ORGANIZED_SECTOR,Sources on Amur/Ussuri communities in the seventeenth-eighteenth centuries explicitly describe fishing among core livelihoods.,"Level 1 represents organized traditional fishing, not a modern industrial fishery.",YES,NONE,https://www.cambridge.org/core/journals/international-review-of-social-history/article/tributary-labour-relations-in-china-during-the-mingqing-transition-seventeenth-to-eighteenth-centuries/7AC034138FC2F5591D10313C256F2E53,,
R4_SOUTH_ASIA,DUR,Afghanistan,STATE_PUNJAB,Punjab,building_trade_center,Trade Center,1,MEDIUM,OVERLAND_COMMERCE,DOMESTIC_REGIONAL,REGIONAL_AND_LONG_DISTANCE,TRADITIONAL_OR_ORGANIZED_SECTOR,"Northern Indian and Afghan trade networks carried textiles, grain, horses and luxury goods through overland merchant routes in the eighteenth century.",One trade-center level reflects established overland commerce without assuming a major maritime entrepôt.,NO,INDIA_FUTURE_REWORK,https://www.cambridge.org/core/books/abs/business-history-of-india/baseline-at-1700/FA325FC032D22C3C366D0C690BEF744A,https://www.iranicaonline.org/articles/kabul-ii-historical-geography/,
