TAG,Country,Region,Category,Technology_ID,Classification,Current_Status,Decision,Confidence,Historical_Status,Prerequisite_Status,Tree_Issue,Classification_Issue,Reason,Source_1,Source_2
ARH,Arnhem,Oceania and Pacific,production,industrial_acids,A,ABSENT,REMOVE,HIGH,ABSENT,NOT_APPLICABLE,,,No local industrial acid-production system is established in 1776.,https://australian.museum/learn/cultures/first-nations-collections/timeline/,https://press-files.anu.edu.au/downloads/press/p122571/html/ch02.xhtml?page=5&referer=
ARH,Arnhem,Oceania and Pacific,production,sugar_refining,A,ABSENT,REMOVE,HIGH,ABSENT,NOT_APPLICABLE,,,"Sugar-cane cultivation, where present, does not establish a sugar-refining industry; the node's refining PMs are not locally evidenced in 1776.",https://australian.museum/learn/cultures/first-nations-collections/timeline/,https://press-files.anu.edu.au/downloads/press/p122571/html/ch02.xhtml?page=5&referer=
ARH,Arnhem,Oceania and Pacific,production,traditional_furniture_making,A,ABSENT,REMOVE,HIGH,ABSENT,NOT_APPLICABLE,,,Highly skilled woodworking does not by itself establish a furniture manufactory; no organized furniture-manufacturing sector matching the node is evidenced.,https://australian.museum/learn/cultures/first-nations-collections/timeline/,https://press-files.anu.edu.au/downloads/press/p122571/html/ch02.xhtml?page=5&referer=
ARH,Arnhem,Oceania and Pacific,production,traditional_glassmaking,A,ABSENT,REMOVE,HIGH,ABSENT,NOT_APPLICABLE,,,No organized glassworks corresponding to the building unlocked by this node is established locally in 1776.,https://australian.museum/learn/cultures/first-nations-collections/timeline/,https://press-files.anu.edu.au/downloads/press/p122571/html/ch02.xhtml?page=5&referer=
ARH,Arnhem,Oceania and Pacific,production,turnpike_road_networks,B,ABSENT,REMOVE,HIGH,ABSENT,NOT_APPLICABLE,,,"Paths and engineered routes existed, but no turnpike/toll-road network corresponding to this infrastructure node is established.",https://australian.museum/learn/cultures/first-nations-collections/timeline/,https://press-files.anu.edu.au/downloads/press/p122571/html/ch02.xhtml?page=5&referer=
ARH,Arnhem,Oceania and Pacific,production,advanced_crop_rotations,B,ABSENT,REMOVE,HIGH,ABSENT,NOT_APPLICABLE,,,"No 1776 evidence supports the specific institutional, industrial, or military capability represented by this node in this polity; local practices are evaluated separately rather than being equated to the European-style gameplay unlock.",https://australian.museum/learn/cultures/first-nations-collections/cultural-objects/grindstones/,https://australian.museum/learn/cultures/first-nations-collections/timeline/
ARH,Arnhem,Oceania and Pacific,production,applied_mineralogy,B,ABSENT,REMOVE,HIGH,ABSENT,NOT_APPLICABLE,,,"Knowledge of stones, pigments and minerals is real, but the node unlocks gold/phosphate mining and represents applied mineralogy at an industrial extractive scale not established here.",https://australian.museum/learn/cultures/first-nations-collections/timeline/,https://press-files.anu.edu.au/downloads/press/p122571/html/ch02.xhtml?page=5&referer=
ARH,Arnhem,Oceania and Pacific,production,industrial_canals,B,ABSENT,REMOVE,HIGH,ABSENT,NOT_APPLICABLE,,,Irrigation channels and fishpond works are not industrial transport canals; no corresponding canal network is established.,https://australian.museum/learn/cultures/first-nations-collections/timeline/,https://press-files.anu.edu.au/downloads/press/p122571/html/ch02.xhtml?page=5&referer=
ARH,Arnhem,Oceania and Pacific,production,industrial_ceramics,B,ABSENT,REMOVE,HIGH,ABSENT,NOT_APPLICABLE,,,"No 1776 evidence supports the specific institutional, industrial, or military capability represented by this node in this polity; local practices are evaluated separately rather than being equated to the European-style gameplay unlock.",https://australian.museum/learn/cultures/first-nations-collections/timeline/,https://press-files.anu.edu.au/downloads/press/p122571/html/ch02.xhtml?page=5&referer=
ARH,Arnhem,Oceania and Pacific,production,mechanized_spinning,B,ABSENT,REMOVE,HIGH,ABSENT,NOT_APPLICABLE,,,No local mechanized spinning machinery corresponding to the node is established in 1776.,https://australian.museum/learn/cultures/first-nations-collections/timeline/,https://press-files.anu.edu.au/downloads/press/p122571/html/ch02.xhtml?page=5&referer=
ARH,Arnhem,Oceania and Pacific,production,mechanized_weaving,B,ABSENT,REMOVE,HIGH,ABSENT,NOT_APPLICABLE,,CLASSIFICATION_TOO_EARLY,"The node unlocks mechanical/power looms; Cartwright proposed mechanized weaving in 1784 and patented his loom in 1785, after the reference date. No Oceanic polity qualifies in 1776.",https://australian.museum/learn/cultures/first-nations-collections/timeline/,https://collection.sciencemuseumgroup.org.uk/people/ap13666/cartwright-edmund
ARH,Arnhem,Oceania and Pacific,production,selective_breeding,B,ABSENT,REMOVE,HIGH,ABSENT,NOT_APPLICABLE,,,No organized selective livestock-breeding system corresponding to the sheep-farm gameplay node is established locally in 1776.,https://australian.museum/learn/cultures/first-nations-collections/cultural-objects/grindstones/,https://australian.museum/learn/cultures/first-nations-collections/timeline/
ARH,Arnhem,Oceania and Pacific,production,advanced_spinning,B,ABSENT,REMOVE,HIGH,ABSENT,NOT_APPLICABLE,,,No industrial spinning system matching the node's mechanized/sewing-machine gameplay is established in 1776.,https://australian.museum/learn/cultures/first-nations-collections/timeline/,https://press-files.anu.edu.au/downloads/press/p122571/html/ch02.xhtml?page=5&referer=
ARH,Arnhem,Oceania and Pacific,production,condensing_steam_engines,B,ABSENT,REMOVE,HIGH,ABSENT,NOT_APPLICABLE,,,No local Watt-type condensing steam-engine system is established in 1776.,https://australian.museum/learn/cultures/first-nations-collections/timeline/,https://press-files.anu.edu.au/downloads/press/p122571/html/ch02.xhtml?page=5&referer=
ARH,Arnhem,Oceania and Pacific,production,precision_boring,B,ABSENT,REMOVE,HIGH,ABSENT,NOT_APPLICABLE,,,No local precision boring machine-tool infrastructure for iron cylinders or equivalent production is established in 1776.,https://australian.museum/learn/cultures/first-nations-collections/timeline/,https://press-files.anu.edu.au/downloads/press/p122571/html/ch02.xhtml?page=5&referer=
ARH,Arnhem,Oceania and Pacific,society,institutionalized_public_credit,A,ABSENT,REMOVE,HIGH,ABSENT,NOT_APPLICABLE,,,"Complex exchange, tribute, redistribution or customary obligations are not the same as institutional public debt, organized commercial insurance, a securities exchange, or formal political-economy institutions. No local 1776 institution matching this node is established.",https://press-files.anu.edu.au/downloads/press/p122571/html/ch02.xhtml?page=5&referer=,https://australian.museum/learn/cultures/first-nations-collections/timeline/
ARH,Arnhem,Oceania and Pacific,society,institutionalized_scientific_exchange,A,ABSENT,REMOVE,HIGH,ABSENT,NOT_APPLICABLE,,,"The polity possessed its own expert knowledge and institutions, but the specific written/statistical/schooling/medical network represented by this node is not established locally by 1 January 1776.",https://australian.museum/learn/cultures/first-nations-collections/timeline/,https://press-files.anu.edu.au/downloads/press/p122571/html/ch02.xhtml?page=5&referer=
ARH,Arnhem,Oceania and Pacific,society,international_relations,A,ABSENT,REVIEW,MEDIUM,ABSTRACT,CLOSED,,,"Long-distance exchange and inter-nation relations existed across Aboriginal Australia, but this state-level node should not be granted from trade alone without more tag-specific political evidence.",https://press-files.anu.edu.au/downloads/press/p122571/html/ch02.xhtml?page=5&referer=,https://australian.museum/learn/cultures/first-nations-collections/timeline/
ARH,Arnhem,Oceania and Pacific,society,periodical_print_networks,A,ABSENT,REMOVE,HIGH,ABSENT,NOT_APPLICABLE,,,"The polity possessed its own expert knowledge and institutions, but the specific written/statistical/schooling/medical network represented by this node is not established locally by 1 January 1776.",https://australian.museum/learn/cultures/first-nations-collections/timeline/,https://press-files.anu.edu.au/downloads/press/p122571/html/ch02.xhtml?page=5&referer=
ARH,Arnhem,Oceania and Pacific,society,codified_practical_knowledge,A,ABSENT,REMOVE,HIGH,ABSENT,NOT_APPLICABLE,,,"No 1776 evidence supports the specific institutional, industrial, or military capability represented by this node in this polity; local practices are evaluated separately rather than being equated to the European-style gameplay unlock.",https://australian.museum/learn/cultures/first-nations-collections/timeline/,https://press-files.anu.edu.au/downloads/press/p122571/html/ch02.xhtml?page=5&referer=
ARH,Arnhem,Oceania and Pacific,society,commercial_insurance_markets,A,ABSENT,REMOVE,HIGH,ABSENT,NOT_APPLICABLE,,,"Complex exchange, tribute, redistribution or customary obligations are not the same as institutional public debt, organized commercial insurance, a securities exchange, or formal political-economy institutions. No local 1776 institution matching this node is established.",https://press-files.anu.edu.au/downloads/press/p122571/html/ch02.xhtml?page=5&referer=,https://australian.museum/learn/cultures/first-nations-collections/timeline/
ARH,Arnhem,Oceania and Pacific,society,stock_exchange,A,ABSENT,REMOVE,HIGH,ABSENT,NOT_APPLICABLE,,,"Complex exchange, tribute, redistribution or customary obligations are not the same as institutional public debt, organized commercial insurance, a securities exchange, or formal political-economy institutions. No local 1776 institution matching this node is established.",https://press-files.anu.edu.au/downloads/press/p122571/html/ch02.xhtml?page=5&referer=,https://australian.museum/learn/cultures/first-nations-collections/timeline/
ARH,Arnhem,Oceania and Pacific,society,systematic_administrative_statistics,A,ABSENT,REMOVE,HIGH,ABSENT,NOT_APPLICABLE,,,"The polity possessed its own expert knowledge and institutions, but the specific written/statistical/schooling/medical network represented by this node is not established locally by 1 January 1776.",https://australian.museum/learn/cultures/first-nations-collections/timeline/,https://press-files.anu.edu.au/downloads/press/p122571/html/ch02.xhtml?page=5&referer=
ARH,Arnhem,Oceania and Pacific,society,variolation_networks,B,ABSENT,REMOVE,HIGH,ABSENT,NOT_APPLICABLE,,,No local institutional variolation network is established by the 1776 cutoff.,https://australian.museum/learn/cultures/first-nations-collections/timeline/,https://press-files.anu.edu.au/downloads/press/p122571/html/ch02.xhtml?page=5&referer=
ARH,Arnhem,Oceania and Pacific,society,medical_degrees,B,ABSENT,REMOVE,HIGH,ABSENT,NOT_APPLICABLE,,CLASSIFICATION_TOO_LATE,"This polity has no local 1776 institution matching recognized medical degrees/licensing; however, the technology's B classification is globally too restrictive because institutional medical teaching and recognized physician licensing existed centuries earlier in Europe.",https://australian.museum/learn/cultures/first-nations-collections/timeline/,https://facmedecine.umontpellier.fr/patrimoine-historique/son-histoire/
ARH,Arnhem,Oceania and Pacific,society,organized_elementary_schooling,B,ABSENT,REMOVE,HIGH,ABSENT,NOT_APPLICABLE,,,Apprenticeship and customary education are not the private-school/institutional elementary-schooling package unlocked by this node.,https://australian.museum/learn/cultures/first-nations-collections/timeline/,https://press-files.anu.edu.au/downloads/press/p122571/html/ch02.xhtml?page=5&referer=
ARH,Arnhem,Oceania and Pacific,society,political_economy,B,ABSENT,REMOVE,HIGH,ABSENT,NOT_APPLICABLE,,,"Complex exchange, tribute, redistribution or customary obligations are not the same as institutional public debt, organized commercial insurance, a securities exchange, or formal political-economy institutions. No local 1776 institution matching this node is established.",https://australian.museum/learn/cultures/first-nations-collections/timeline/,https://press-files.anu.edu.au/downloads/press/p122571/html/ch02.xhtml?page=5&referer=
ARH,Arnhem,Oceania and Pacific,society,specialized_technical_academies,B,ABSENT,REMOVE,HIGH,ABSENT,NOT_APPLICABLE,,,"The polity possessed its own expert knowledge and institutions, but the specific written/statistical/schooling/medical network represented by this node is not established locally by 1 January 1776.",https://australian.museum/learn/cultures/first-nations-collections/timeline/,https://press-files.anu.edu.au/downloads/press/p122571/html/ch02.xhtml?page=5&referer=
ARH,Arnhem,Oceania and Pacific,society,systematic_population_registration,B,ABSENT,REMOVE,HIGH,ABSENT,NOT_APPLICABLE,,,"The polity possessed its own expert knowledge and institutions, but the specific written/statistical/schooling/medical network represented by this node is not established locally by 1 January 1776.",https://australian.museum/learn/cultures/first-nations-collections/timeline/,https://press-files.anu.edu.au/downloads/press/p122571/html/ch02.xhtml?page=5&referer=
ARH,Arnhem,Oceania and Pacific,society,veterinary_science,B,ABSENT,REMOVE,HIGH,ABSENT,NOT_APPLICABLE,,,"Animal care may exist, but no institutional veterinary science system matching the node is established locally in 1776.",https://australian.museum/learn/cultures/first-nations-collections/timeline/,https://press-files.anu.edu.au/downloads/press/p122571/html/ch02.xhtml?page=5&referer=
ARH,Arnhem,Oceania and Pacific,society,classical_political_economy,B,ABSENT,REMOVE,HIGH,ABSENT,NOT_APPLICABLE,,,"Complex exchange, tribute, redistribution or customary obligations are not the same as institutional public debt, organized commercial insurance, a securities exchange, or formal political-economy institutions. No local 1776 institution matching this node is established.",https://australian.museum/learn/cultures/first-nations-collections/timeline/,https://press-files.anu.edu.au/downloads/press/p122571/html/ch02.xhtml?page=5&referer=
ARH,Arnhem,Oceania and Pacific,society,constitutional_government,B,ABSENT,REMOVE,HIGH,ABSENT,NOT_APPLICABLE,,,No constitutional regime matching the node's law package is established locally in 1776.,https://australian.museum/learn/cultures/first-nations-collections/timeline/,https://press-files.anu.edu.au/downloads/press/p122571/html/ch02.xhtml?page=5&referer=
ARH,Arnhem,Oceania and Pacific,society,human_rights,B,ABSENT,REMOVE,HIGH,ABSENT,NOT_APPLICABLE,,,This node represents a formalized rights discourse/institutional package not established locally in 1776.,https://australian.museum/learn/cultures/first-nations-collections/timeline/,https://press-files.anu.edu.au/downloads/press/p122571/html/ch02.xhtml?page=5&referer=
ARH,Arnhem,Oceania and Pacific,society,national_sovereignty,B,ABSENT,REMOVE,HIGH,ABSENT,NOT_APPLICABLE,,,"The node represents modern popular/national sovereignty doctrine, not simply political independence or chiefly authority; it is not established locally in 1776.",https://australian.museum/learn/cultures/first-nations-collections/timeline/,https://press-files.anu.edu.au/downloads/press/p122571/html/ch02.xhtml?page=5&referer=
ARH,Arnhem,Oceania and Pacific,society,systematic_cadastral_surveying,B,ABSENT,REMOVE,HIGH,ABSENT,NOT_APPLICABLE,,,"The polity possessed its own expert knowledge and institutions, but the specific written/statistical/schooling/medical network represented by this node is not established locally by 1 January 1776.",https://australian.museum/learn/cultures/first-nations-collections/timeline/,https://press-files.anu.edu.au/downloads/press/p122571/html/ch02.xhtml?page=5&referer=
ARH,Arnhem,Oceania and Pacific,society,systematic_legal_codification,B,ABSENT,REMOVE,HIGH,ABSENT,NOT_APPLICABLE,,,"The polity possessed its own expert knowledge and institutions, but the specific written/statistical/schooling/medical network represented by this node is not established locally by 1 January 1776.",https://australian.museum/learn/cultures/first-nations-collections/timeline/,https://press-files.anu.edu.au/downloads/press/p122571/html/ch02.xhtml?page=5&referer=
ARH,Arnhem,Oceania and Pacific,military,field_works,E,ABSENT,REMOVE,HIGH,ABSENT,NOT_APPLICABLE,,,"Although field fortifications can be ancient, this E node directly unlocks barbed-wire defensive works, an anachronistic gameplay effect for 1776; do not distribute it.",https://australian.museum/learn/cultures/first-nations-collections/timeline/,https://press-files.anu.edu.au/downloads/press/p122571/html/ch02.xhtml?page=5&referer=
ARH,Arnhem,Oceania and Pacific,society,colonization,E,ABSENT,REMOVE,HIGH,ABSENT,NOT_APPLICABLE,,,"This E node unlocks modern colonial-exploitation/resettlement laws and the Suez Canal. Indigenous migration, settlement or chiefly expansion is not the same institutional capacity.",https://australian.museum/learn/cultures/first-nations-collections/timeline/,https://press-files.anu.edu.au/downloads/press/p122571/html/ch02.xhtml?page=5&referer=
ARH,Arnhem,Oceania and Pacific,society,urbanization,E,PRESENT,REMOVE,HIGH,ABSENT,NOT_APPLICABLE,,,No 1776 evidence supports the generic urban-center/construction-sector package represented by this compatibility node for this polity.,https://australian.museum/learn/cultures/first-nations-collections/timeline/,https://press-files.anu.edu.au/downloads/press/p122571/html/ch02.xhtml?page=5&referer=
ARH,Arnhem,Oceania and Pacific,society,multilateral_alliances,E,ABSENT,REMOVE,HIGH,ABSENT,NOT_APPLICABLE,,,"Local alliance systems existed in several polities, but this E node grants modern multiple-alliance/diplomatic-play mechanics; use international_relations for pre-1776 structured diplomacy instead.",https://australian.museum/learn/cultures/first-nations-collections/timeline/,https://press-files.anu.edu.au/downloads/press/p122571/html/ch02.xhtml?page=5&referer=
ARH,Arnhem,Oceania and Pacific,society,political_agitation,E,ABSENT,REMOVE,HIGH,ABSENT,NOT_APPLICABLE,,,The node unlocks modern political-agitation/dissent mechanics and laws; no regional 1776 case warrants this package.,https://australian.museum/learn/cultures/first-nations-collections/timeline/,https://press-files.anu.edu.au/downloads/press/p122571/html/ch02.xhtml?page=5&referer=
ARR,Arrernte,Oceania and Pacific,military,enclosed_dock_systems,A,ABSENT,REMOVE,HIGH,ABSENT,NOT_APPLICABLE,,,"Beaches, canoe landings and natural harbors are not enclosed docks; no port infrastructure matching this building unlock is established.",https://australian.museum/learn/cultures/first-nations-collections/timeline/,https://press-files.anu.edu.au/downloads/press/p122571/html/ch02.xhtml?page=5&referer=
ARR,Arrernte,Oceania and Pacific,military,scientific_fortification_siegecraft,A,ABSENT,REMOVE,HIGH,ABSENT,NOT_APPLICABLE,,,"No 1776 evidence supports the specific institutional, industrial, or military capability represented by this node in this polity; local practices are evaluated separately rather than being equated to the European-style gameplay unlock.",https://australian.museum/learn/cultures/first-nations-collections/timeline/,https://press-files.anu.edu.au/downloads/press/p122571/html/ch02.xhtml?page=5&referer=
ARR,Arrernte,Oceania and Pacific,military,state_dockyard_systems,A,ABSENT,REMOVE,HIGH,ABSENT,NOT_APPLICABLE,,,"No 1776 evidence supports the specific institutional, industrial, or military capability represented by this node in this polity; local practices are evaluated separately rather than being equated to the European-style gameplay unlock.",https://australian.museum/learn/cultures/first-nations-collections/timeline/,https://press-files.anu.edu.au/downloads/press/p122571/html/ch02.xhtml?page=5&referer=
ARR,Arrernte,Oceania and Pacific,military,regulated_small_arms,A,ABSENT,REMOVE,HIGH,ABSENT,NOT_APPLICABLE,,,No standardized firearm-based small-arms system and arms-industry package is established locally in 1776.,https://australian.museum/learn/cultures/first-nations-collections/timeline/,https://press-files.anu.edu.au/downloads/press/p122571/html/ch02.xhtml?page=5&referer=
ARR,Arrernte,Oceania and Pacific,military,scientific_naval_architecture,A,ABSENT,REMOVE,HIGH,ABSENT,NOT_APPLICABLE,,,"No 1776 evidence supports the specific institutional, industrial, or military capability represented by this node in this polity; local practices are evaluated separately rather than being equated to the European-style gameplay unlock.",https://australian.museum/learn/cultures/first-nations-collections/timeline/,https://press-files.anu.edu.au/downloads/press/p122571/html/ch02.xhtml?page=5&referer=
ARR,Arrernte,Oceania and Pacific,military,light_infantry_tactics,B,ABSENT,REMOVE,HIGH,ABSENT,NOT_APPLICABLE,,,"Local warfare may use skirmishing or dispersed tactics, but this node belongs to regulated firearm-era light infantry doctrine and is not established.",https://australian.museum/learn/cultures/first-nations-collections/timeline/,https://press-files.anu.edu.au/downloads/press/p122571/html/ch02.xhtml?page=5&referer=
