TAG,Country,Region,Subregion,Current_Tier,Tier_Action,Recommended_Tier,Technology_ID,Current_Status,Decision,Confidence,Historical_Status,Prerequisite_Note,Gameplay_Note,Reason,Source_1,Source_2
AUS,Austria,Central Europe / German world / Italy,Habsburg Central Europe,tier_4,KEEP_TIER,,regulated_small_arms,TIER,KEEP,HIGH,ESTABLISHED,Missing game-tree prerequisite(s): scientific_fortification_siegecraft. Do not auto-add them solely to close the tree; treat as historical/tree abstraction unless independently justified.,"Unlocks: bâtiment:building_arms_industry, bâtiment:building_artillery_foundry",Standing military establishments and/or specialized artillery/arms institutions support regulated military supply. The missing fortification parent is handled separately rather than auto-granted.,https://doi.org/10.12987/yale/9780300178586.003.0005,https://ww1.habsburger.net/en/chapters/theresian-reforms-battle-koeniggraetz
AUS,Austria,Central Europe / German world / Italy,Habsburg Central Europe,tier_4,KEEP_TIER,,shaft_mining,TIER,KEEP,HIGH,ESTABLISHED,,"Unlocks: bâtiment:building_coal_mine, bâtiment:building_copper_mine, bâtiment:building_iron_mine, bâtiment:building_lead_mine, bâtiment:building_limestone_quarry, bâtiment:building_salt_mine, bâtiment:building_sulfur_mine, décret:decree_encourage_resource_industry",Deep shaft mining/mining administration is directly attested and economically important before 1776.,https://whc.unesco.org/en/list/618,https://www.tandfonline.com/doi/full/10.1080/17581206.2024.2437551
AUS,Austria,Central Europe / German world / Italy,Habsburg Central Europe,tier_4,KEEP_TIER,,standardized_field_artillery,TIER,KEEP,HIGH,ESTABLISHED,Prerequisite(s) satisfied in the recommended setup: regulated_small_arms.,Unlocks: PM:pm_cannons,"Formal artillery institutions, trained officers and standardized field-artillery practice are documented before 1776.",https://doi.org/10.12987/yale/9780300178586.003.0005,https://ww1.habsburger.net/en/chapters/theresian-reforms-battle-koeniggraetz
AUS,Austria,Central Europe / German world / Italy,Habsburg Central Europe,tier_4,KEEP_TIER,,systematic_administrative_statistics,TIER,KEEP,HIGH,ESTABLISHED,,"Unlocks: bâtiment:building_government_administration, décret:decree_emergency_relief, décret:decree_road_maintenance | Modifier: yes: country_institution_home_affairs_max_investment_add, state_incorporation_speed_mult, state_tax_capacity_add",State reforms and systematic fiscal/administrative inquiry are directly documented before 1776.,https://ww1.habsburger.net/en/chapters/theresian-reforms-battle-koeniggraetz,https://doi.org/10.12987/yale/9780300178586.003.0005
AUS,Austria,Central Europe / German world / Italy,Habsburg Central Europe,tier_4,KEEP_TIER,,urbanization,TIER,KEEP,HIGH,ABSTRACT,,"Unlocks: bâtiment:building_construction_sector, bâtiment:building_urban_center | Audit flag: COMPATIBILITY_EXCEPTION",The attached technology audit identifies this as a compatibility alias that unlocks basic construction/urban-center gameplay. Keeping it is not a historical claim that the polity had nineteenth-century urbanization.,https://ww1.habsburger.net/en/chapters/theresian-reforms-battle-koeniggraetz,https://doi.org/10.12987/yale/9780300178586.003.0005
AUS,Austria,Central Europe / German world / Italy,Habsburg Central Europe,tier_4,KEEP_TIER,,romanticism,EXPLICIT,REMOVE,HIGH,ANACHRONISTIC,Missing game-tree prerequisite(s): institutionalized_scientific_exchange. Do not auto-add them solely to close the tree; treat as historical/tree abstraction unless independently justified.,"Unlocks: bâtiment:building_art_academy, décret:decree_greener_grass_campaign, loi:law_agrarianism, loi:law_industry_banned | Modifier: yes: country_prestige_mult | Audit flag: STARTING_ANACHRONISM",The game node represents Romanticism as a later cultural-political package. German Romanticism crystallized only at the end of the eighteenth century; 1776 is too early.,https://82nd-and-fifth.metmuseum.org/toah/ht/10/euwc.html,https://ww1.habsburger.net/en/chapters/theresian-reforms-battle-koeniggraetz
AUS,Austria,Central Europe / German world / Italy,Habsburg Central Europe,tier_4,KEEP_TIER,,specialized_technical_academies,EXPLICIT,KEEP,HIGH,ESTABLISHED,Missing game-tree prerequisite(s): institutionalized_scientific_exchange. Do not auto-add them solely to close the tree; treat as historical/tree abstraction unless independently justified.,Unlocks: bâtiment:building_university,The Habsburg lands had the Mining Academy at Banská Štiavnica (1762) and the Theresian military-academy system; the node is established in sectoral/state institutions.,https://whc.unesco.org/en/list/618,https://doi.org/10.12987/yale/9780300178586.003.0005
AUS,Austria,Central Europe / German world / Italy,Habsburg Central Europe,tier_4,KEEP_TIER,,systematic_legal_codification,EXPLICIT,REVIEW,HIGH,FRONTIER,Prerequisite(s) satisfied in the recommended setup: systematic_administrative_statistics.,Unlocks: loi:law_tenant_farmers,A comprehensive civil codification project was completed as the Codex Theresianus in 1766 but never entered into force; criminal codification did advance. The node is therefore real as a frontier project but too broad to call fully established without an implementation choice.,https://webarchiv.onb.ac.at/web/20190503142758/http%3A/alex.onb.ac.at/alexdazumal.htm,https://journaloneuropeanhistoryoflaw.eu/index.php/JEHL/article/view/186
AUS,Austria,Central Europe / German world / Italy,Habsburg Central Europe,tier_4,KEEP_TIER,,atmospheric_engine,ABSENT,ADD,MEDIUM,SECTORAL,Game parent coke_smelting is absent. The historical steam installation does not imply coke-smelting capacity; tolerate the tree mismatch rather than auto-adding coke_smelting.,"Unlocks: PM:pm_atmospheric_engine_pump_building_coal_mine, PM:pm_atmospheric_engine_pump_building_copper_mine, PM:pm_atmospheric_engine_pump_building_gold_mine, PM:pm_atmospheric_engine_pump_building_iron_mine, PM:pm_atmospheric_engine_pump_building_lead_mine, PM:pm_atmospheric_engine_pump_building_phosphate_mine, PM:pm_atmospheric_engine_pump_building_salt_mine, PM:pm_atmospheric_engine_pump_building_sulfur_mine",A Newcomen-type atmospheric engine was operating in 1721–22 at Königsberg bei Schemnitz/Banská Štiavnica in the Habsburg monarchy. This is a genuine sectoral mining capability. Confidence is reduced only because the AUS TAG may abstract several Habsburg lands.,https://www.tandfonline.com/doi/full/10.1080/17581206.2024.2437551,https://whc.unesco.org/en/list/618
AUS,Austria,Central Europe / German world / Italy,Habsburg Central Europe,tier_4,KEEP_TIER,,scientific_fortification_siegecraft,ABSENT,ADD,HIGH,ESTABLISHED,,"Unlocks: bâtiment:building_barrack, bâtiment:building_naval_fortification","Theresian military reforms, artillery modernization and officer education support an established fortification/siegecraft capability before 1776.",https://doi.org/10.12987/yale/9780300178586.003.0005,https://ww1.habsburger.net/en/chapters/theresian-reforms-battle-koeniggraetz
BAD,Baden,Central Europe / German world / Italy,Baden,tier_4,REPLACE_WITH_EXPLICIT_SETUP,,codified_practical_knowledge,TIER,KEEP,MEDIUM,ABSTRACT,"Missing game-tree prerequisite(s): institutionalized_scientific_exchange, periodical_print_networks. Do not auto-add them solely to close the tree; treat as historical/tree abstraction unless independently justified.",Audit flag: NO_DIRECT_GAMEPLAY_UNLOCK,"The node is a broad, no-direct-unlock abstraction for codified administrative/practical knowledge. Literate state/corporate practice is plausible, but its missing print/scientific-exchange parents should not be granted automatically.",https://www.cambridge.org/core/journals/journal-of-economic-history/article/economic-growth-in-germany-15001850/3FB21F575B6056CE6BCFF04C97FC1E49,https://www.cambridge.org/core/books/abs/cultures-of-power-in-europe-during-the-long-eighteenth-century/military-culture-in-the-reich-c-16801806/F52FD6774258813E7A482606C91377B9
BAD,Baden,Central Europe / German world / Italy,Baden,tier_4,REPLACE_WITH_EXPLICIT_SETUP,,distillation,TIER,KEEP,HIGH,ESTABLISHED,,"Unlocks: PM:pm_pot_stills, PM:pm_spiced_food_preparations",Pot-still distillation and related artisanal food processing were long-established before 1776; the node does not require later fractional/industrial distillation.,https://www.cambridge.org/core/journals/journal-of-economic-history/article/economic-growth-in-germany-15001850/3FB21F575B6056CE6BCFF04C97FC1E49,https://www.cambridge.org/core/books/abs/cultures-of-power-in-europe-during-the-long-eighteenth-century/military-culture-in-the-reich-c-16801806/F52FD6774258813E7A482606C91377B9
BAD,Baden,Central Europe / German world / Italy,Baden,tier_4,REPLACE_WITH_EXPLICIT_SETUP,,improved_husbandry,TIER,KEEP,MEDIUM,ESTABLISHED,,"Unlocks: bâtiment:building_banana_plantation, bâtiment:building_coffee_plantation, bâtiment:building_dye_plantation, bâtiment:building_livestock_ranch, bâtiment:building_maize_farm, bâtiment:building_millet_farm, bâtiment:building_opium_plantation, bâtiment:building_rice_farm, bâtiment:building_rye_farm, bâtiment:building_silk_plantation, bâtiment:building_spice_plantation, bâtiment:building_sugar_plantation, bâtiment:building_tea_plantation, bâtiment:building_tobacco_plantation, bâtiment:building_vineyard, bâtiment:building_wheat_farm, décret:decree_encourage_agricultural_industry",The gameplay node is the pre-mechanized agricultural base and farm/livestock organization. It is compatible with eighteenth-century agriculture; later tools and crop innovations remain separate frontier nodes.,https://www.cambridge.org/core/journals/journal-of-economic-history/article/economic-growth-in-germany-15001850/3FB21F575B6056CE6BCFF04C97FC1E49,https://www.cambridge.org/core/books/abs/cultures-of-power-in-europe-during-the-long-eighteenth-century/military-culture-in-the-reich-c-16801806/F52FD6774258813E7A482606C91377B9
BAD,Baden,Central Europe / German world / Italy,Baden,tier_4,REPLACE_WITH_EXPLICIT_SETUP,,international_relations,TIER,KEEP,HIGH,ESTABLISHED,,Audit flag: NO_DIRECT_GAMEPLAY_UNLOCK,The polity participated in an eighteenth-century diplomatic order. The node has no direct gameplay unlock and does not imply modern international institutions.,https://www.cambridge.org/core/journals/central-european-history/article/abs/international-migration-germany-in-the-eighteenth-century/5D623136C2A329946EBC9B4607F2D208,https://www.cambridge.org/core/books/abs/cultures-of-power-in-europe-during-the-long-eighteenth-century/military-culture-in-the-reich-c-16801806/F52FD6774258813E7A482606C91377B9
BAD,Baden,Central Europe / German world / Italy,Baden,tier_4,REPLACE_WITH_EXPLICIT_SETUP,,light_infantry_tactics,TIER,REVIEW,MEDIUM,FRONTIER,Prerequisite(s) satisfied in the recommended setup: regulated_small_arms.,Modifier: yes: unit_experience_gain_mult,Light-infantry doctrine was real in 1776 but uneven. The generic tier does not prove that this minor polity institutionalized the practice.,https://www.cambridge.org/core/journals/journal-of-economic-history/article/economic-growth-in-germany-15001850/3FB21F575B6056CE6BCFF04C97FC1E49,https://www.cambridge.org/core/books/abs/cultures-of-power-in-europe-during-the-long-eighteenth-century/military-culture-in-the-reich-c-16801806/F52FD6774258813E7A482606C91377B9
BAD,Baden,Central Europe / German world / Italy,Baden,tier_4,REPLACE_WITH_EXPLICIT_SETUP,,organized_textile_production,TIER,KEEP,MEDIUM,ESTABLISHED,,"Unlocks: PM:pm_craftsman_sewing, bâtiment:building_textile_mill","Urban and rural textile crafts/manufactures were established in the region before 1776; this node represents proto-industrial organization, not factory mechanization.",https://www.cambridge.org/core/journals/journal-of-economic-history/article/economic-growth-in-germany-15001850/3FB21F575B6056CE6BCFF04C97FC1E49,https://www.cambridge.org/core/books/abs/cultures-of-power-in-europe-during-the-long-eighteenth-century/military-culture-in-the-reich-c-16801806/F52FD6774258813E7A482606C91377B9
BAD,Baden,Central Europe / German world / Italy,Baden,tier_4,REPLACE_WITH_EXPLICIT_SETUP,,regulated_small_arms,TIER,REVIEW,MEDIUM,SECTORAL,Missing game-tree prerequisite(s): scientific_fortification_siegecraft. Do not auto-add them solely to close the tree; treat as historical/tree abstraction unless independently justified.,"Unlocks: bâtiment:building_arms_industry, bâtiment:building_artillery_foundry","A generic tier should not imply Prussian-style regulated arms production for every minor state, free city, Swiss canton or Italian duchy. Local arsenals and procurement need tag-specific proof.",https://www.cambridge.org/core/journals/journal-of-economic-history/article/economic-growth-in-germany-15001850/3FB21F575B6056CE6BCFF04C97FC1E49,https://www.cambridge.org/core/books/abs/cultures-of-power-in-europe-during-the-long-eighteenth-century/military-culture-in-the-reich-c-16801806/F52FD6774258813E7A482606C91377B9
BAD,Baden,Central Europe / German world / Italy,Baden,tier_4,REPLACE_WITH_EXPLICIT_SETUP,,shaft_mining,TIER,REVIEW,MEDIUM,SECTORAL,,"Unlocks: bâtiment:building_coal_mine, bâtiment:building_copper_mine, bâtiment:building_iron_mine, bâtiment:building_lead_mine, bâtiment:building_limestone_quarry, bâtiment:building_salt_mine, bâtiment:building_sulfur_mine, décret:decree_encourage_resource_industry",The generic tier grants a full mine-building package. The regional literature does not justify assuming comparable shaft-mining capacity for every small state or city-state; retain only after tag-specific confirmation.,https://www.cambridge.org/core/journals/journal-of-economic-history/article/economic-growth-in-germany-15001850/3FB21F575B6056CE6BCFF04C97FC1E49,https://www.cambridge.org/core/books/abs/cultures-of-power-in-europe-during-the-long-eighteenth-century/military-culture-in-the-reich-c-16801806/F52FD6774258813E7A482606C91377B9
BAD,Baden,Central Europe / German world / Italy,Baden,tier_4,REPLACE_WITH_EXPLICIT_SETUP,,standardized_field_artillery,TIER,REVIEW,MEDIUM,FRONTIER,Prerequisite(s) satisfied in the recommended setup: regulated_small_arms.,Unlocks: PM:pm_cannons,The node is a 1776-frontier capability and should not be inherited automatically by every tier-4 polity; specific artillery organization must be demonstrated.,https://www.cambridge.org/core/journals/journal-of-economic-history/article/economic-growth-in-germany-15001850/3FB21F575B6056CE6BCFF04C97FC1E49,https://www.cambridge.org/core/books/abs/cultures-of-power-in-europe-during-the-long-eighteenth-century/military-culture-in-the-reich-c-16801806/F52FD6774258813E7A482606C91377B9
BAD,Baden,Central Europe / German world / Italy,Baden,tier_4,REPLACE_WITH_EXPLICIT_SETUP,,systematic_administrative_statistics,TIER,KEEP,MEDIUM,ABSTRACT,,"Unlocks: bâtiment:building_government_administration, décret:decree_emergency_relief, décret:decree_road_maintenance | Modifier: yes: country_institution_home_affairs_max_investment_add, state_incorporation_speed_mult, state_tax_capacity_add","The polity had fiscal/administrative record systems, but the scale of “state statistics” varied sharply. Keep the gameplay administration access without reading it as Prussian/Austrian-level bureaucracy.",https://www.cambridge.org/core/journals/journal-of-economic-history/article/economic-growth-in-germany-15001850/3FB21F575B6056CE6BCFF04C97FC1E49,https://www.cambridge.org/core/books/abs/cultures-of-power-in-europe-during-the-long-eighteenth-century/military-culture-in-the-reich-c-16801806/F52FD6774258813E7A482606C91377B9
BAD,Baden,Central Europe / German world / Italy,Baden,tier_4,REPLACE_WITH_EXPLICIT_SETUP,,urbanization,TIER,KEEP,HIGH,ABSTRACT,,"Unlocks: bâtiment:building_construction_sector, bâtiment:building_urban_center | Audit flag: COMPATIBILITY_EXCEPTION",The attached technology audit identifies this as a compatibility alias that unlocks basic construction/urban-center gameplay. Keeping it is not a historical claim that the polity had nineteenth-century urbanization.,https://www.cambridge.org/core/journals/journal-of-economic-history/article/economic-growth-in-germany-15001850/3FB21F575B6056CE6BCFF04C97FC1E49,https://www.cambridge.org/core/books/abs/cultures-of-power-in-europe-during-the-long-eighteenth-century/military-culture-in-the-reich-c-16801806/F52FD6774258813E7A482606C91377B9
BAV,Bavaria,Central Europe / German world / Italy,Bavaria,tier_4,KEEP_TIER,,codified_practical_knowledge,TIER,KEEP,MEDIUM,ABSTRACT,"Missing game-tree prerequisite(s): institutionalized_scientific_exchange, periodical_print_networks. Do not auto-add them solely to close the tree; treat as historical/tree abstraction unless independently justified.",Audit flag: NO_DIRECT_GAMEPLAY_UNLOCK,"The node is a broad, no-direct-unlock abstraction for codified administrative/practical knowledge. Literate state/corporate practice is plausible, but its missing print/scientific-exchange parents should not be granted automatically.",https://www.cambridge.org/core/journals/journal-of-economic-history/article/economic-growth-in-germany-15001850/3FB21F575B6056CE6BCFF04C97FC1E49,https://www.cambridge.org/core/books/abs/cultures-of-power-in-europe-during-the-long-eighteenth-century/military-culture-in-the-reich-c-16801806/F52FD6774258813E7A482606C91377B9
BAV,Bavaria,Central Europe / German world / Italy,Bavaria,tier_4,KEEP_TIER,,distillation,TIER,KEEP,HIGH,ESTABLISHED,,"Unlocks: PM:pm_pot_stills, PM:pm_spiced_food_preparations",Pot-still distillation and related artisanal food processing were long-established before 1776; the node does not require later fractional/industrial distillation.,https://www.cambridge.org/core/journals/journal-of-economic-history/article/economic-growth-in-germany-15001850/3FB21F575B6056CE6BCFF04C97FC1E49,https://www.cambridge.org/core/books/abs/cultures-of-power-in-europe-during-the-long-eighteenth-century/military-culture-in-the-reich-c-16801806/F52FD6774258813E7A482606C91377B9
