TAG,Country,Region,Subregion,Current_Tier,Tier_Action,Recommended_Tier,Technology_ID,Current_Status,Decision,Confidence,Historical_Status,Prerequisite_Note,Gameplay_Note,Reason,Source_1,Source_2
NSW,New South Wales,Oceania and Pacific,Australia — colonial label / local Indigenous territory,tier_2,REPLACE_WITH_EXPLICIT_SETUP,,organized_textile_production,TIER,REMOVE,HIGH,ABSENT,,Represents proto-industrial textile production and unlocks a textile mill; hand weaving/barkcloth alone is not an exact match.,The British colonial polity and its institutions did not exist locally on 1 January 1776. Available evidence for local Indigenous technology does not establish the state/industrial/financial institution represented by this node.,https://www.parliament.nsw.gov.au/about-parliament/heritage-history/history-democracy-nsw/1788-to-1810-early-european-settlement,https://australian.museum/learn/cultures/first-nations-collections/timeline/
NSW,New South Wales,Oceania and Pacific,Australia — colonial label / local Indigenous territory,tier_2,REPLACE_WITH_EXPLICIT_SETUP,,periodical_print_networks,TIER,REMOVE,HIGH,ABSENT,,"loi:law_censorship, loi:law_religious_schools",The British colonial polity and its institutions did not exist locally on 1 January 1776. Available evidence for local Indigenous technology does not establish the state/industrial/financial institution represented by this node.,https://www.parliament.nsw.gov.au/about-parliament/heritage-history/history-democracy-nsw/1788-to-1810-early-european-settlement,https://australian.museum/learn/cultures/first-nations-collections/timeline/
NSW,New South Wales,Oceania and Pacific,Australia — colonial label / local Indigenous territory,tier_2,REPLACE_WITH_EXPLICIT_SETUP,,precision_boring,TIER,REMOVE,HIGH,ABSENT,"Prerequisite chain is currently present or internally satisfied, but local evidence does not justify the child; do not preserve the chain for consistency alone.",1770s machine-tool frontier associated with accurately bored iron cylinders; requires local precision metalworking infrastructure.,"The relevant British industrial technique existed elsewhere, but there was no British colony here in 1776 and no local infrastructure corresponding to this industrial node. Local Indigenous material systems must not inherit metropolitan machinery.",https://www.parliament.nsw.gov.au/about-parliament/heritage-history/history-democracy-nsw/1788-to-1810-early-european-settlement,https://collection.sciencemuseumgroup.org.uk/objects/co46448
NSW,New South Wales,Oceania and Pacific,Australia — colonial label / local Indigenous territory,tier_2,REPLACE_WITH_EXPLICIT_SETUP,,scientific_fortification_siegecraft,TIER,REMOVE,HIGH,ABSENT,,Unlocks barracks/naval fortification and represents formalized siege/fortification practice; Indigenous fortified sites are not automatically equivalent.,The British colonial polity and its institutions did not exist locally on 1 January 1776. Available evidence for local Indigenous technology does not establish the state/industrial/financial institution represented by this node.,https://www.parliament.nsw.gov.au/about-parliament/heritage-history/history-democracy-nsw/1788-to-1810-early-european-settlement,https://australian.museum/learn/cultures/first-nations-collections/timeline/
NSW,New South Wales,Oceania and Pacific,Australia — colonial label / local Indigenous territory,tier_2,REPLACE_WITH_EXPLICIT_SETUP,,shaft_mining,TIER,REMOVE,HIGH,ABSENT,,Unlocks industrial mine buildings; quarrying stone/ochre does not by itself satisfy this node.,The British colonial polity and its institutions did not exist locally on 1 January 1776. Available evidence for local Indigenous technology does not establish the state/industrial/financial institution represented by this node.,https://www.parliament.nsw.gov.au/about-parliament/heritage-history/history-democracy-nsw/1788-to-1810-early-european-settlement,https://australian.museum/learn/cultures/first-nations-collections/timeline/
NSW,New South Wales,Oceania and Pacific,Australia — colonial label / local Indigenous territory,tier_2,REPLACE_WITH_EXPLICIT_SETUP,,state_dockyard_systems,TIER,REMOVE,HIGH,ABSENT,,Unlocks naval administration and shipyard; canoe-building traditions are not equivalent to a state dockyard system.,The British colonial polity and its institutions did not exist locally on 1 January 1776. Available evidence for local Indigenous technology does not establish the state/industrial/financial institution represented by this node.,https://www.parliament.nsw.gov.au/about-parliament/heritage-history/history-democracy-nsw/1788-to-1810-early-european-settlement,https://australian.museum/learn/cultures/first-nations-collections/timeline/
NSW,New South Wales,Oceania and Pacific,Australia — colonial label / local Indigenous territory,tier_2,REPLACE_WITH_EXPLICIT_SETUP,,stock_exchange,TIER,REMOVE,HIGH,ABSENT,"Prerequisite chain is currently present or internally satisfied, but local evidence does not justify the child; do not preserve the chain for consistency alone.",—,The British colonial polity and its institutions did not exist locally on 1 January 1776. Available evidence for local Indigenous technology does not establish the state/industrial/financial institution represented by this node.,https://www.parliament.nsw.gov.au/about-parliament/heritage-history/history-democracy-nsw/1788-to-1810-early-european-settlement,https://australian.museum/learn/cultures/first-nations-collections/timeline/
NSW,New South Wales,Oceania and Pacific,Australia — colonial label / local Indigenous territory,tier_2,REPLACE_WITH_EXPLICIT_SETUP,,traditional_food_processing,TIER,KEEP,HIGH,ESTABLISHED,,Unlocks the food-industry building; interpret conservatively as organized traditional processing/preservation rather than a mechanized factory.,"The British colony did not yet exist in 1776, but local Indigenous societies had established food-processing technologies. Keep only as a territorial/local capability, not as inherited British industry.",https://www.parliament.nsw.gov.au/about-parliament/heritage-history/history-democracy-nsw/1788-to-1810-early-european-settlement,https://australian.museum/learn/cultures/first-nations-collections/cultural-objects/grindstones/
NSW,New South Wales,Oceania and Pacific,Australia — colonial label / local Indigenous territory,tier_2,REPLACE_WITH_EXPLICIT_SETUP,,traditional_papermaking,TIER,REMOVE,HIGH,ABSENT,"Prerequisite chain is currently present or internally satisfied, but local evidence does not justify the child; do not preserve the chain for consistency alone.",Unlocks a paper mill; barkcloth/tapa is not papermaking.,"The relevant British industrial technique existed elsewhere, but there was no British colony here in 1776 and no local infrastructure corresponding to this industrial node. Local Indigenous material systems must not inherit metropolitan machinery.",https://www.parliament.nsw.gov.au/about-parliament/heritage-history/history-democracy-nsw/1788-to-1810-early-european-settlement,https://baph.org.uk/resources/paper-history/history-of-papermaking-in-the-uk/
SAS,South Australia,Oceania and Pacific,Australia — colonial label / local Indigenous territory,tier_2,REPLACE_WITH_EXPLICIT_SETUP,,atmospheric_engine,TIER,REMOVE,HIGH,ABSENT,"Prerequisite chain is currently present or internally satisfied, but local evidence does not justify the child; do not preserve the chain for consistency alone.",Mine-pumping steam engine node; requires actual local mine-pump infrastructure.,"The relevant British industrial technique existed elsewhere, but there was no British colony here in 1776 and no local infrastructure corresponding to this industrial node. Local Indigenous material systems must not inherit metropolitan machinery.",https://sahistoryhub.history.sa.gov.au/subjects/the-proclamation/,https://collection.sciencemuseumgroup.org.uk/objects/co50900/newcomen-atmospheric-engine
SAS,South Australia,Oceania and Pacific,Australia — colonial label / local Indigenous territory,tier_2,REPLACE_WITH_EXPLICIT_SETUP,,coke_smelting,TIER,REMOVE,HIGH,ABSENT,"Prerequisite chain is currently present or internally satisfied, but local evidence does not justify the child; do not preserve the chain for consistency alone.",Unlocks steel mill/tooling workshop; requires local coke-fired ironmaking infrastructure.,"The relevant British industrial technique existed elsewhere, but there was no British colony here in 1776 and no local infrastructure corresponding to this industrial node. Local Indigenous material systems must not inherit metropolitan machinery.",https://sahistoryhub.history.sa.gov.au/subjects/the-proclamation/,https://historicengland.org.uk/listing/the-list/list-entry/1054135?section=official-list-entry
SAS,South Australia,Oceania and Pacific,Australia — colonial label / local Indigenous territory,tier_2,REPLACE_WITH_EXPLICIT_SETUP,,commercial_insurance_markets,TIER,REMOVE,HIGH,ABSENT,"Prerequisite chain is currently present or internally satisfied, but local evidence does not justify the child; do not preserve the chain for consistency alone.","loi:law_mercantilism, loi:law_mercantilism_navigation_acts",The British colonial polity and its institutions did not exist locally on 1 January 1776. Available evidence for local Indigenous technology does not establish the state/industrial/financial institution represented by this node.,https://sahistoryhub.history.sa.gov.au/subjects/the-proclamation/,https://australian.museum/learn/cultures/first-nations-collections/timeline/
SAS,South Australia,Oceania and Pacific,Australia — colonial label / local Indigenous territory,tier_2,REPLACE_WITH_EXPLICIT_SETUP,,distillation,TIER,REMOVE,HIGH,ABSENT,,"PM:pm_pot_stills, PM:pm_spiced_food_preparations",The British colonial polity and its institutions did not exist locally on 1 January 1776. Available evidence for local Indigenous technology does not establish the state/industrial/financial institution represented by this node.,https://sahistoryhub.history.sa.gov.au/subjects/the-proclamation/,https://australian.museum/learn/cultures/first-nations-collections/timeline/
SAS,South Australia,Oceania and Pacific,Australia — colonial label / local Indigenous territory,tier_2,REPLACE_WITH_EXPLICIT_SETUP,,enclosed_dock_systems,TIER,REMOVE,HIGH,ABSENT,,Unlocks port infrastructure; beach landing/canoe use is not an enclosed dock system.,The British colonial polity and its institutions did not exist locally on 1 January 1776. Available evidence for local Indigenous technology does not establish the state/industrial/financial institution represented by this node.,https://sahistoryhub.history.sa.gov.au/subjects/the-proclamation/,https://australian.museum/learn/cultures/first-nations-collections/timeline/
SAS,South Australia,Oceania and Pacific,Australia — colonial label / local Indigenous territory,tier_2,REPLACE_WITH_EXPLICIT_SETUP,,improved_husbandry,TIER,REVIEW,MEDIUM,ABSTRACT,,Unlocks multiple farm/plantation/ranch buildings; sophisticated land management is relevant but not automatically equivalent to this agrarian package.,"Local Indigenous land and food-resource management was sophisticated, but this node unlocks a broad farm/plantation/ranch package that does not map cleanly onto 1776 local systems. A global tree-level abstraction decision is needed.",https://sahistoryhub.history.sa.gov.au/subjects/the-proclamation/,https://australian.museum/learn/cultures/first-nations-collections/timeline/
SAS,South Australia,Oceania and Pacific,Australia — colonial label / local Indigenous territory,tier_2,REPLACE_WITH_EXPLICIT_SETUP,,institutionalized_public_credit,TIER,REMOVE,HIGH,ABSENT,,loi:law_merchant_banking,The British colonial polity and its institutions did not exist locally on 1 January 1776. Available evidence for local Indigenous technology does not establish the state/industrial/financial institution represented by this node.,https://sahistoryhub.history.sa.gov.au/subjects/the-proclamation/,https://australian.museum/learn/cultures/first-nations-collections/timeline/
SAS,South Australia,Oceania and Pacific,Australia — colonial label / local Indigenous territory,tier_2,REPLACE_WITH_EXPLICIT_SETUP,,institutionalized_scientific_exchange,TIER,REMOVE,HIGH,ABSENT,,loi:law_freedom_of_conscience,The British colonial polity and its institutions did not exist locally on 1 January 1776. Available evidence for local Indigenous technology does not establish the state/industrial/financial institution represented by this node.,https://sahistoryhub.history.sa.gov.au/subjects/the-proclamation/,https://australian.museum/learn/cultures/first-nations-collections/timeline/
SAS,South Australia,Oceania and Pacific,Australia — colonial label / local Indigenous territory,tier_2,REPLACE_WITH_EXPLICIT_SETUP,,international_relations,TIER,REVIEW,MEDIUM,ABSTRACT,,"No direct gameplay unlock; can abstract structured diplomacy, tribute, alliance and inter-polity relations.","The colonial polity did not exist, while Indigenous nations maintained exchange and inter-group relations. Because the node is highly abstract and has no direct unlock, do not interpret it as British colonial diplomacy without a synthesis-level ruling.",https://sahistoryhub.history.sa.gov.au/subjects/the-proclamation/,https://australian.museum/learn/cultures/first-nations-collections/timeline/
SAS,South Australia,Oceania and Pacific,Australia — colonial label / local Indigenous territory,tier_2,REPLACE_WITH_EXPLICIT_SETUP,,organized_forestry,TIER,REMOVE,HIGH,ABSENT,,Unlocks logging camp; skilled timber selection/canoe construction alone is not organized forestry at this gameplay scale.,The British colonial polity and its institutions did not exist locally on 1 January 1776. Available evidence for local Indigenous technology does not establish the state/industrial/financial institution represented by this node.,https://sahistoryhub.history.sa.gov.au/subjects/the-proclamation/,https://australian.museum/learn/cultures/first-nations-collections/timeline/
SAS,South Australia,Oceania and Pacific,Australia — colonial label / local Indigenous territory,tier_2,REPLACE_WITH_EXPLICIT_SETUP,,organized_textile_production,TIER,REMOVE,HIGH,ABSENT,,Represents proto-industrial textile production and unlocks a textile mill; hand weaving/barkcloth alone is not an exact match.,The British colonial polity and its institutions did not exist locally on 1 January 1776. Available evidence for local Indigenous technology does not establish the state/industrial/financial institution represented by this node.,https://sahistoryhub.history.sa.gov.au/subjects/the-proclamation/,https://australian.museum/learn/cultures/first-nations-collections/timeline/
SAS,South Australia,Oceania and Pacific,Australia — colonial label / local Indigenous territory,tier_2,REPLACE_WITH_EXPLICIT_SETUP,,periodical_print_networks,TIER,REMOVE,HIGH,ABSENT,,"loi:law_censorship, loi:law_religious_schools",The British colonial polity and its institutions did not exist locally on 1 January 1776. Available evidence for local Indigenous technology does not establish the state/industrial/financial institution represented by this node.,https://sahistoryhub.history.sa.gov.au/subjects/the-proclamation/,https://australian.museum/learn/cultures/first-nations-collections/timeline/
SAS,South Australia,Oceania and Pacific,Australia — colonial label / local Indigenous territory,tier_2,REPLACE_WITH_EXPLICIT_SETUP,,precision_boring,TIER,REMOVE,HIGH,ABSENT,"Prerequisite chain is currently present or internally satisfied, but local evidence does not justify the child; do not preserve the chain for consistency alone.",1770s machine-tool frontier associated with accurately bored iron cylinders; requires local precision metalworking infrastructure.,"The relevant British industrial technique existed elsewhere, but there was no British colony here in 1776 and no local infrastructure corresponding to this industrial node. Local Indigenous material systems must not inherit metropolitan machinery.",https://sahistoryhub.history.sa.gov.au/subjects/the-proclamation/,https://collection.sciencemuseumgroup.org.uk/objects/co46448
SAS,South Australia,Oceania and Pacific,Australia — colonial label / local Indigenous territory,tier_2,REPLACE_WITH_EXPLICIT_SETUP,,scientific_fortification_siegecraft,TIER,REMOVE,HIGH,ABSENT,,Unlocks barracks/naval fortification and represents formalized siege/fortification practice; Indigenous fortified sites are not automatically equivalent.,The British colonial polity and its institutions did not exist locally on 1 January 1776. Available evidence for local Indigenous technology does not establish the state/industrial/financial institution represented by this node.,https://sahistoryhub.history.sa.gov.au/subjects/the-proclamation/,https://australian.museum/learn/cultures/first-nations-collections/timeline/
SAS,South Australia,Oceania and Pacific,Australia — colonial label / local Indigenous territory,tier_2,REPLACE_WITH_EXPLICIT_SETUP,,shaft_mining,TIER,REMOVE,HIGH,ABSENT,,Unlocks industrial mine buildings; quarrying stone/ochre does not by itself satisfy this node.,The British colonial polity and its institutions did not exist locally on 1 January 1776. Available evidence for local Indigenous technology does not establish the state/industrial/financial institution represented by this node.,https://sahistoryhub.history.sa.gov.au/subjects/the-proclamation/,https://australian.museum/learn/cultures/first-nations-collections/timeline/
SAS,South Australia,Oceania and Pacific,Australia — colonial label / local Indigenous territory,tier_2,REPLACE_WITH_EXPLICIT_SETUP,,state_dockyard_systems,TIER,REMOVE,HIGH,ABSENT,,Unlocks naval administration and shipyard; canoe-building traditions are not equivalent to a state dockyard system.,The British colonial polity and its institutions did not exist locally on 1 January 1776. Available evidence for local Indigenous technology does not establish the state/industrial/financial institution represented by this node.,https://sahistoryhub.history.sa.gov.au/subjects/the-proclamation/,https://australian.museum/learn/cultures/first-nations-collections/timeline/
SAS,South Australia,Oceania and Pacific,Australia — colonial label / local Indigenous territory,tier_2,REPLACE_WITH_EXPLICIT_SETUP,,stock_exchange,TIER,REMOVE,HIGH,ABSENT,"Prerequisite chain is currently present or internally satisfied, but local evidence does not justify the child; do not preserve the chain for consistency alone.",—,The British colonial polity and its institutions did not exist locally on 1 January 1776. Available evidence for local Indigenous technology does not establish the state/industrial/financial institution represented by this node.,https://sahistoryhub.history.sa.gov.au/subjects/the-proclamation/,https://australian.museum/learn/cultures/first-nations-collections/timeline/
SAS,South Australia,Oceania and Pacific,Australia — colonial label / local Indigenous territory,tier_2,REPLACE_WITH_EXPLICIT_SETUP,,traditional_food_processing,TIER,KEEP,HIGH,ESTABLISHED,,Unlocks the food-industry building; interpret conservatively as organized traditional processing/preservation rather than a mechanized factory.,"The British colony did not yet exist in 1776, but local Indigenous societies had established food-processing technologies. Keep only as a territorial/local capability, not as inherited British industry.",https://sahistoryhub.history.sa.gov.au/subjects/the-proclamation/,https://australian.museum/learn/cultures/first-nations-collections/cultural-objects/grindstones/
SAS,South Australia,Oceania and Pacific,Australia — colonial label / local Indigenous territory,tier_2,REPLACE_WITH_EXPLICIT_SETUP,,traditional_papermaking,TIER,REMOVE,HIGH,ABSENT,"Prerequisite chain is currently present or internally satisfied, but local evidence does not justify the child; do not preserve the chain for consistency alone.",Unlocks a paper mill; barkcloth/tapa is not papermaking.,"The relevant British industrial technique existed elsewhere, but there was no British colony here in 1776 and no local infrastructure corresponding to this industrial node. Local Indigenous material systems must not inherit metropolitan machinery.",https://sahistoryhub.history.sa.gov.au/subjects/the-proclamation/,https://baph.org.uk/resources/paper-history/history-of-papermaking-in-the-uk/
TAS,Tasmania,Oceania and Pacific,Australia — colonial label / local Indigenous territory,tier_2,REPLACE_WITH_EXPLICIT_SETUP,,atmospheric_engine,TIER,REMOVE,HIGH,ABSENT,"Prerequisite chain is currently present or internally satisfied, but local evidence does not justify the child; do not preserve the chain for consistency alone.",Mine-pumping steam engine node; requires actual local mine-pump infrastructure.,"The relevant British industrial technique existed elsewhere, but there was no British colony here in 1776 and no local infrastructure corresponding to this industrial node. Local Indigenous material systems must not inherit metropolitan machinery.",https://www.libraries.tas.gov.au/slat/guides-to-records/early-colonial-administration-records/introduction/,https://collection.sciencemuseumgroup.org.uk/objects/co50900/newcomen-atmospheric-engine
TAS,Tasmania,Oceania and Pacific,Australia — colonial label / local Indigenous territory,tier_2,REPLACE_WITH_EXPLICIT_SETUP,,coke_smelting,TIER,REMOVE,HIGH,ABSENT,"Prerequisite chain is currently present or internally satisfied, but local evidence does not justify the child; do not preserve the chain for consistency alone.",Unlocks steel mill/tooling workshop; requires local coke-fired ironmaking infrastructure.,"The relevant British industrial technique existed elsewhere, but there was no British colony here in 1776 and no local infrastructure corresponding to this industrial node. Local Indigenous material systems must not inherit metropolitan machinery.",https://www.libraries.tas.gov.au/slat/guides-to-records/early-colonial-administration-records/introduction/,https://historicengland.org.uk/listing/the-list/list-entry/1054135?section=official-list-entry
TAS,Tasmania,Oceania and Pacific,Australia — colonial label / local Indigenous territory,tier_2,REPLACE_WITH_EXPLICIT_SETUP,,commercial_insurance_markets,TIER,REMOVE,HIGH,ABSENT,"Prerequisite chain is currently present or internally satisfied, but local evidence does not justify the child; do not preserve the chain for consistency alone.","loi:law_mercantilism, loi:law_mercantilism_navigation_acts",The British colonial polity and its institutions did not exist locally on 1 January 1776. Available evidence for local Indigenous technology does not establish the state/industrial/financial institution represented by this node.,https://www.libraries.tas.gov.au/slat/guides-to-records/early-colonial-administration-records/introduction/,https://shapingtasmania.tmag.tas.gov.au/M/object.aspx?id=36
TAS,Tasmania,Oceania and Pacific,Australia — colonial label / local Indigenous territory,tier_2,REPLACE_WITH_EXPLICIT_SETUP,,distillation,TIER,REMOVE,HIGH,ABSENT,,"PM:pm_pot_stills, PM:pm_spiced_food_preparations",The British colonial polity and its institutions did not exist locally on 1 January 1776. Available evidence for local Indigenous technology does not establish the state/industrial/financial institution represented by this node.,https://www.libraries.tas.gov.au/slat/guides-to-records/early-colonial-administration-records/introduction/,https://shapingtasmania.tmag.tas.gov.au/M/object.aspx?id=36
TAS,Tasmania,Oceania and Pacific,Australia — colonial label / local Indigenous territory,tier_2,REPLACE_WITH_EXPLICIT_SETUP,,enclosed_dock_systems,TIER,REMOVE,HIGH,ABSENT,,Unlocks port infrastructure; beach landing/canoe use is not an enclosed dock system.,The British colonial polity and its institutions did not exist locally on 1 January 1776. Available evidence for local Indigenous technology does not establish the state/industrial/financial institution represented by this node.,https://www.libraries.tas.gov.au/slat/guides-to-records/early-colonial-administration-records/introduction/,https://shapingtasmania.tmag.tas.gov.au/M/object.aspx?id=36
TAS,Tasmania,Oceania and Pacific,Australia — colonial label / local Indigenous territory,tier_2,REPLACE_WITH_EXPLICIT_SETUP,,improved_husbandry,TIER,REVIEW,MEDIUM,ABSTRACT,,Unlocks multiple farm/plantation/ranch buildings; sophisticated land management is relevant but not automatically equivalent to this agrarian package.,"Local Indigenous land and food-resource management was sophisticated, but this node unlocks a broad farm/plantation/ranch package that does not map cleanly onto 1776 local systems. A global tree-level abstraction decision is needed.",https://www.libraries.tas.gov.au/slat/guides-to-records/early-colonial-administration-records/introduction/,https://australian.museum/learn/cultures/first-nations-collections/timeline/
TAS,Tasmania,Oceania and Pacific,Australia — colonial label / local Indigenous territory,tier_2,REPLACE_WITH_EXPLICIT_SETUP,,institutionalized_public_credit,TIER,REMOVE,HIGH,ABSENT,,loi:law_merchant_banking,The British colonial polity and its institutions did not exist locally on 1 January 1776. Available evidence for local Indigenous technology does not establish the state/industrial/financial institution represented by this node.,https://www.libraries.tas.gov.au/slat/guides-to-records/early-colonial-administration-records/introduction/,https://shapingtasmania.tmag.tas.gov.au/M/object.aspx?id=36
TAS,Tasmania,Oceania and Pacific,Australia — colonial label / local Indigenous territory,tier_2,REPLACE_WITH_EXPLICIT_SETUP,,institutionalized_scientific_exchange,TIER,REMOVE,HIGH,ABSENT,,loi:law_freedom_of_conscience,The British colonial polity and its institutions did not exist locally on 1 January 1776. Available evidence for local Indigenous technology does not establish the state/industrial/financial institution represented by this node.,https://www.libraries.tas.gov.au/slat/guides-to-records/early-colonial-administration-records/introduction/,https://shapingtasmania.tmag.tas.gov.au/M/object.aspx?id=36
TAS,Tasmania,Oceania and Pacific,Australia — colonial label / local Indigenous territory,tier_2,REPLACE_WITH_EXPLICIT_SETUP,,international_relations,TIER,REVIEW,MEDIUM,ABSTRACT,,"No direct gameplay unlock; can abstract structured diplomacy, tribute, alliance and inter-polity relations.","The colonial polity did not exist, while Indigenous nations maintained exchange and inter-group relations. Because the node is highly abstract and has no direct unlock, do not interpret it as British colonial diplomacy without a synthesis-level ruling.",https://www.libraries.tas.gov.au/slat/guides-to-records/early-colonial-administration-records/introduction/,https://shapingtasmania.tmag.tas.gov.au/M/object.aspx?id=36
TAS,Tasmania,Oceania and Pacific,Australia — colonial label / local Indigenous territory,tier_2,REPLACE_WITH_EXPLICIT_SETUP,,organized_forestry,TIER,REMOVE,HIGH,ABSENT,,Unlocks logging camp; skilled timber selection/canoe construction alone is not organized forestry at this gameplay scale.,The British colonial polity and its institutions did not exist locally on 1 January 1776. Available evidence for local Indigenous technology does not establish the state/industrial/financial institution represented by this node.,https://www.libraries.tas.gov.au/slat/guides-to-records/early-colonial-administration-records/introduction/,https://shapingtasmania.tmag.tas.gov.au/M/object.aspx?id=36
