TAG,Country,Region,Category,Technology_ID,Classification,Current_Status,Decision,Confidence,Historical_Status,Prerequisite_Status,Tree_Issue,Classification_Issue,Reason,Source_1,Source_2
ALW,Alwar,South Asia,PRODUCTION,traditional_glassmaking,A,ABSENT,KEEP,MEDIUM,ABSENT,NOT_APPLICABLE,,,"Évaluation de Alwar au 1er janvier 1776 fondée sur les capacités réellement institutionnalisées dans ce domaine, sans inférence automatique depuis le tier ni depuis un prérequis de l'arbre.",https://info.cmog.org/publication/journal-glass-studies-vol-63,https://www.cambridge.org/core/books/abs/cambridge-economic-history-of-india/mideighteenthcentury-background/364CC8EA015BAFBE8B0A2EEDAA0FD3C5
ALW,Alwar,South Asia,PRODUCTION,traditional_papermaking,A,ABSENT,ADD,MEDIUM,ESTABLISHED,CLOSED,,,La fabrication artisanale du papier est attestée dans plusieurs centres indiens bien avant 1776; Sanganer/Jaipur en est un exemple documenté. Elle est évaluée indépendamment de organized_forestry conformément au nouvel arbre.,https://handmadeinrajasthan.rajasthan.gov.in/content/industries/handmadeinrajasthandepartment/artandcraft/papercraft0/handmadepaperprocess.html,https://www.cambridge.org/core/books/abs/cambridge-economic-history-of-india/mideighteenthcentury-background/364CC8EA015BAFBE8B0A2EEDAA0FD3C5
ALW,Alwar,South Asia,PRODUCTION,advanced_crop_rotations,B,ABSENT,KEEP,MEDIUM,ABSENT,NOT_APPLICABLE,,,"Évaluation de Alwar au 1er janvier 1776 fondée sur les capacités réellement institutionnalisées dans ce domaine, sans inférence automatique depuis le tier ni depuis un prérequis de l'arbre.",https://www.cambridge.org/core/books/abs/cambridge-economic-history-of-india/mughal-india/39A25B0F82EFFEA94FF4829A1310B3A0,https://www.cambridge.org/core/books/abs/cambridge-economic-history-of-india/mideighteenthcentury-background/364CC8EA015BAFBE8B0A2EEDAA0FD3C5
ALW,Alwar,South Asia,PRODUCTION,advanced_spinning,B,ABSENT,KEEP,HIGH,ABSENT,NOT_APPLICABLE,,,La puissance textile indienne repose encore sur des procédés manuels/proto-industriels: aucune preuve ne justifie les procédés mécanisés encodés par ce nœud au 1er janvier 1776.,https://www.cambridge.org/core/books/abs/trading-world-of-asia-and-the-english-east-india-company/company-and-the-indian-textile-industry/E9EB1D6724C3227D2343EAD0B0B34BAC,https://www.cambridge.org/core/books/abs/cambridge-economic-history-of-india/mideighteenthcentury-background/364CC8EA015BAFBE8B0A2EEDAA0FD3C5
ALW,Alwar,South Asia,PRODUCTION,applied_mineralogy,B,ABSENT,KEEP,HIGH,ABSENT,NOT_APPLICABLE,,,Le nœud est réservé aux complexes miniers/métallurgiques où l'identification et le traitement des minerais sont suffisamment spécialisés; il n'est pas dérivé de toute extraction.,https://www.cambridge.org/core/books/abs/cambridge-economic-history-of-india/mideighteenthcentury-background/364CC8EA015BAFBE8B0A2EEDAA0FD3C5,https://www.cambridge.org/core/books/abs/indian-princes-and-their-states/princely-states-prior-to-1800/8205D5368645057EA899F9AEAF323BF5
ALW,Alwar,South Asia,PRODUCTION,atmospheric_engine,B,ABSENT,KEEP,HIGH,ABSENT,NOT_APPLICABLE,,,Aucune implantation locale convaincante de pompes atmosphériques à vapeur dans le sous-continent n'est établie au 1er janvier 1776; l'existence de mines ne suffit pas.,https://www.cambridge.org/core/books/abs/cambridge-economic-history-of-india/mideighteenthcentury-background/364CC8EA015BAFBE8B0A2EEDAA0FD3C5,https://www.cambridge.org/core/books/abs/indian-princes-and-their-states/princely-states-prior-to-1800/8205D5368645057EA899F9AEAF323BF5
ALW,Alwar,South Asia,PRODUCTION,condensing_steam_engines,B,ABSENT,KEEP,HIGH,ABSENT,NOT_APPLICABLE,,,"Évaluation de Alwar au 1er janvier 1776 fondée sur les capacités réellement institutionnalisées dans ce domaine, sans inférence automatique depuis le tier ni depuis un prérequis de l'arbre.",https://www.cambridge.org/core/books/abs/cambridge-economic-history-of-india/mideighteenthcentury-background/364CC8EA015BAFBE8B0A2EEDAA0FD3C5,https://www.cambridge.org/core/books/abs/indian-princes-and-their-states/princely-states-prior-to-1800/8205D5368645057EA899F9AEAF323BF5
ALW,Alwar,South Asia,PRODUCTION,improved_agricultural_implements,B,ABSENT,KEEP,MEDIUM,ABSENT,NOT_APPLICABLE,,,"Le seed-drill et d'autres outils agricoles sont attestés en Inde, mais le nœud 'improved implements' est une abstraction large: les principaux États agrariens sont REVIEW plutôt qu'ADD automatique.",https://www.cambridge.org/core/books/abs/cambridge-economic-history-of-india/mughal-india/39A25B0F82EFFEA94FF4829A1310B3A0,https://www.cambridge.org/core/books/abs/cambridge-economic-history-of-india/mideighteenthcentury-background/364CC8EA015BAFBE8B0A2EEDAA0FD3C5
ALW,Alwar,South Asia,PRODUCTION,industrial_canals,B,ABSENT,KEEP,HIGH,ABSENT,NOT_APPLICABLE,,,Les réseaux d'irrigation et canaux hydrauliques ne sont pas assimilés aux canaux industriels/commerciaux spécialisés encodés par ce nœud.,https://www.cambridge.org/core/books/abs/cambridge-economic-history-of-india/mideighteenthcentury-background/364CC8EA015BAFBE8B0A2EEDAA0FD3C5,https://www.cambridge.org/core/books/abs/indian-princes-and-their-states/princely-states-prior-to-1800/8205D5368645057EA899F9AEAF323BF5
ALW,Alwar,South Asia,PRODUCTION,industrial_ceramics,B,ABSENT,KEEP,HIGH,ABSENT,NOT_APPLICABLE,,,"Des traditions céramiques avancées existent, mais le nœud industriel et ses PM de céramique/verre au plomb restent trop incertains pour une attribution directe; REVIEW limité aux grands centres.",https://www.cambridge.org/core/books/cambridge-economic-history-of-india/FAE3A6C0264445BBCEB02B5CD0CC2A2F,https://www.cambridge.org/core/books/abs/cambridge-economic-history-of-india/mideighteenthcentury-background/364CC8EA015BAFBE8B0A2EEDAA0FD3C5
ALW,Alwar,South Asia,PRODUCTION,mechanized_spinning,B,ABSENT,KEEP,HIGH,ABSENT,NOT_APPLICABLE,,,La puissance textile indienne repose encore sur des procédés manuels/proto-industriels: aucune preuve ne justifie les procédés mécanisés encodés par ce nœud au 1er janvier 1776.,https://www.cambridge.org/core/books/abs/trading-world-of-asia-and-the-english-east-india-company/company-and-the-indian-textile-industry/E9EB1D6724C3227D2343EAD0B0B34BAC,https://www.cambridge.org/core/books/abs/cambridge-economic-history-of-india/mideighteenthcentury-background/364CC8EA015BAFBE8B0A2EEDAA0FD3C5
ALW,Alwar,South Asia,PRODUCTION,mechanized_weaving,B,ABSENT,KEEP,HIGH,ABSENT,NOT_APPLICABLE,,,La puissance textile indienne repose encore sur des procédés manuels/proto-industriels: aucune preuve ne justifie les procédés mécanisés encodés par ce nœud au 1er janvier 1776.,https://www.cambridge.org/core/books/abs/trading-world-of-asia-and-the-english-east-india-company/company-and-the-indian-textile-industry/E9EB1D6724C3227D2343EAD0B0B34BAC,https://www.cambridge.org/core/books/abs/cambridge-economic-history-of-india/mideighteenthcentury-background/364CC8EA015BAFBE8B0A2EEDAA0FD3C5
ALW,Alwar,South Asia,PRODUCTION,precision_boring,B,ABSENT,KEEP,HIGH,ABSENT,NOT_APPLICABLE,,,Le contenu gameplay renvoie à des procédés de précision industriels; aucune diffusion locale en Asie du Sud n'est attestée au 1er janvier 1776.,https://www.cambridge.org/core/books/abs/cambridge-economic-history-of-india/mideighteenthcentury-background/364CC8EA015BAFBE8B0A2EEDAA0FD3C5,https://www.cambridge.org/core/books/abs/indian-princes-and-their-states/princely-states-prior-to-1800/8205D5368645057EA899F9AEAF323BF5
ALW,Alwar,South Asia,PRODUCTION,selective_breeding,B,ABSENT,KEEP,MEDIUM,ABSENT,NOT_APPLICABLE,,,"Des traditions d'élevage spécialisé existent, notamment équines, mais les preuves sont insuffisantes pour identifier une politique de sélection systématique correspondant au PM du nœud; REVIEW localisé.",https://www.cambridge.org/core/books/abs/cambridge-economic-history-of-india/mughal-india/39A25B0F82EFFEA94FF4829A1310B3A0,https://www.cambridge.org/core/books/abs/cambridge-economic-history-of-india/mideighteenthcentury-background/364CC8EA015BAFBE8B0A2EEDAA0FD3C5
ALW,Alwar,South Asia,PRODUCTION,turnpike_road_networks,B,ABSENT,KEEP,HIGH,ABSENT,NOT_APPLICABLE,,,"Routes impériales et péages existent, mais le PM de réseau turnpike organisé n'est pas démontré avec assez de précision; les grands cas restent REVIEW et aucun ADD automatique n'est fait.",https://www.cambridge.org/core/books/abs/cambridge-economic-history-of-india/mideighteenthcentury-background/364CC8EA015BAFBE8B0A2EEDAA0FD3C5,https://www.cambridge.org/core/books/abs/indian-princes-and-their-states/princely-states-prior-to-1800/8205D5368645057EA899F9AEAF323BF5
ALW,Alwar,South Asia,MILITARY,enclosed_dock_systems,A,ABSENT,KEEP,HIGH,ABSENT,NOT_APPLICABLE,,,"La présence d'un port ou chantier à terre ne suffit pas: le nœud exige des bassins/docks fermés structurés, attestés ici surtout dans les établissements coloniaux majeurs.",https://www.cambridge.org/core/books/abs/cambridge-economic-history-of-india/mideighteenthcentury-background/364CC8EA015BAFBE8B0A2EEDAA0FD3C5,https://www.cambridge.org/core/books/abs/indian-princes-and-their-states/princely-states-prior-to-1800/8205D5368645057EA899F9AEAF323BF5
ALW,Alwar,South Asia,MILITARY,regulated_small_arms,A,ABSENT,KEEP,MEDIUM,ABSENT,NOT_APPLICABLE,,,"Le nœud débloque une industrie d'armes/artillerie: il est réservé aux États avec production/arsenaux et approvisionnement réglementé suffisamment établis, pas à toute armée utilisant des mousquets.",https://www.cambridge.org/core/books/abs/cambridge-economic-history-of-india/mideighteenthcentury-background/364CC8EA015BAFBE8B0A2EEDAA0FD3C5,https://www.cambridge.org/core/books/abs/indian-princes-and-their-states/princely-states-prior-to-1800/8205D5368645057EA899F9AEAF323BF5
ALW,Alwar,South Asia,MILITARY,scientific_fortification_siegecraft,A,ABSENT,KEEP,MEDIUM,ABSENT,NOT_APPLICABLE,,,"La décision exige fortification et siège institutionnalisés (artillerie, ingénierie, places fortes), pas la seule existence de forts; les grands États militaires et compagnies sont distingués des petites principautés.",https://www.cambridge.org/core/books/abs/cambridge-economic-history-of-india/mideighteenthcentury-background/364CC8EA015BAFBE8B0A2EEDAA0FD3C5,https://www.cambridge.org/core/books/abs/indian-princes-and-their-states/princely-states-prior-to-1800/8205D5368645057EA899F9AEAF323BF5
ALW,Alwar,South Asia,MILITARY,scientific_naval_architecture,A,ABSENT,KEEP,HIGH,ABSENT,NOT_APPLICABLE,,,"La construction de bateaux ordinaires ne suffit pas; le nœud exige une architecture navale organisée/scientifique, réservée aux arsenaux documentés.",https://www.cambridge.org/core/books/abs/cambridge-economic-history-of-india/mideighteenthcentury-background/364CC8EA015BAFBE8B0A2EEDAA0FD3C5,https://www.cambridge.org/core/books/abs/indian-princes-and-their-states/princely-states-prior-to-1800/8205D5368645057EA899F9AEAF323BF5
ALW,Alwar,South Asia,MILITARY,state_dockyard_systems,A,ABSENT,KEEP,HIGH,ABSENT,NOT_APPLICABLE,,,"Le nœud exige un arsenal/chantier d'État organisé et permanent, pas seulement construction navale privée ou pêche côtière.",https://www.cambridge.org/core/books/abs/cambridge-economic-history-of-india/mideighteenthcentury-background/364CC8EA015BAFBE8B0A2EEDAA0FD3C5,https://www.cambridge.org/core/books/abs/indian-princes-and-their-states/princely-states-prior-to-1800/8205D5368645057EA899F9AEAF323BF5
ALW,Alwar,South Asia,MILITARY,armament_standardization_inspection,B,ABSENT,KEEP,HIGH,ABSENT,NOT_APPLICABLE,,,La production d'armes ne suffit pas à prouver des normes et inspections institutionnalisées comparables au nœud; seuls BIC/Mysore restent en REVIEW sectoriel.,https://www.cambridge.org/core/books/abs/cambridge-economic-history-of-india/mideighteenthcentury-background/364CC8EA015BAFBE8B0A2EEDAA0FD3C5,https://www.cambridge.org/core/books/abs/indian-princes-and-their-states/princely-states-prior-to-1800/8205D5368645057EA899F9AEAF323BF5
ALW,Alwar,South Asia,MILITARY,copper_sheathing,B,ABSENT,KEEP,HIGH,ABSENT,NOT_APPLICABLE,,,Le doublage cuivre devient une innovation navale britannique de diffusion ultérieure; aucune capacité locale établie au 1er janvier 1776.,https://www.cambridge.org/core/books/abs/cambridge-economic-history-of-india/mideighteenthcentury-background/364CC8EA015BAFBE8B0A2EEDAA0FD3C5,https://www.cambridge.org/core/books/abs/indian-princes-and-their-states/princely-states-prior-to-1800/8205D5368645057EA899F9AEAF323BF5
ALW,Alwar,South Asia,MILITARY,horse_artillery,B,ABSENT,KEEP,HIGH,ABSENT,NOT_APPLICABLE,,,L'existence d'une forte cavalerie n'établit pas une artillerie à cheval organique et standardisée; aucune attribution régionale convaincante en 1776.,https://www.cambridge.org/core/books/abs/cambridge-economic-history-of-india/mideighteenthcentury-background/364CC8EA015BAFBE8B0A2EEDAA0FD3C5,https://www.cambridge.org/core/books/abs/indian-princes-and-their-states/princely-states-prior-to-1800/8205D5368645057EA899F9AEAF323BF5
ALW,Alwar,South Asia,MILITARY,light_infantry_tactics,B,ABSENT,KEEP,MEDIUM,ABSENT,NOT_APPLICABLE,,,"Évaluation de Alwar au 1er janvier 1776 fondée sur les capacités réellement institutionnalisées dans ce domaine, sans inférence automatique depuis le tier ni depuis un prérequis de l'arbre.",https://www.cambridge.org/core/books/abs/cambridge-economic-history-of-india/mideighteenthcentury-background/364CC8EA015BAFBE8B0A2EEDAA0FD3C5,https://www.cambridge.org/core/books/abs/indian-princes-and-their-states/princely-states-prior-to-1800/8205D5368645057EA899F9AEAF323BF5
ALW,Alwar,South Asia,MILITARY,marine_chronometry,B,ABSENT,KEEP,HIGH,ABSENT,NOT_APPLICABLE,,,La chronométrie marine de précision est encore une technologie de frontière européenne en 1776; aucune diffusion locale suffisamment documentée dans les flottes du sous-continent n'est établie.,https://www.cambridge.org/core/books/abs/cambridge-economic-history-of-india/mideighteenthcentury-background/364CC8EA015BAFBE8B0A2EEDAA0FD3C5,https://www.cambridge.org/core/books/abs/indian-princes-and-their-states/princely-states-prior-to-1800/8205D5368645057EA899F9AEAF323BF5
ALW,Alwar,South Asia,MILITARY,military_topographic_surveying,B,ABSENT,KEEP,HIGH,ABSENT,NOT_APPLICABLE,,,La cartographie militaire systématique est distinguée de la connaissance locale du terrain; elle est documentée pour la Compagnie et seulement incertaine ailleurs.,https://www.cambridge.org/core/books/abs/cambridge-economic-history-of-india/mideighteenthcentury-background/364CC8EA015BAFBE8B0A2EEDAA0FD3C5,https://www.cambridge.org/core/books/abs/indian-princes-and-their-states/princely-states-prior-to-1800/8205D5368645057EA899F9AEAF323BF5
ALW,Alwar,South Asia,MILITARY,permanent_engineer_services,B,ABSENT,KEEP,HIGH,ABSENT,NOT_APPLICABLE,,,Le nœud exige un corps/service permanent d'ingénieurs militaires; il n'est pas déduit de la simple présence de fortifications.,https://www.cambridge.org/core/books/abs/cambridge-economic-history-of-india/mideighteenthcentury-background/364CC8EA015BAFBE8B0A2EEDAA0FD3C5,https://www.cambridge.org/core/books/abs/indian-princes-and-their-states/princely-states-prior-to-1800/8205D5368645057EA899F9AEAF323BF5
ALW,Alwar,South Asia,MILITARY,permanent_military_hospitals,B,ABSENT,KEEP,HIGH,ABSENT,NOT_APPLICABLE,,,Des soins de campagne ad hoc ne suffisent pas; le nœud exige des hôpitaux/services militaires permanents documentés.,https://www.cambridge.org/core/books/abs/cambridge-economic-history-of-india/mideighteenthcentury-background/364CC8EA015BAFBE8B0A2EEDAA0FD3C5,https://www.cambridge.org/core/books/abs/indian-princes-and-their-states/princely-states-prior-to-1800/8205D5368645057EA899F9AEAF323BF5
ALW,Alwar,South Asia,MILITARY,ship_classification_surveying,B,ABSENT,KEEP,HIGH,ABSENT,NOT_APPLICABLE,,,"Des inspections de navires ont pu exister, mais la preuve d'un système formalisé de classification/survey en 1776 localement est insuffisante: REVIEW limité aux grandes structures navales.",https://www.cambridge.org/core/books/abs/cambridge-economic-history-of-india/mideighteenthcentury-background/364CC8EA015BAFBE8B0A2EEDAA0FD3C5,https://www.cambridge.org/core/books/abs/indian-princes-and-their-states/princely-states-prior-to-1800/8205D5368645057EA899F9AEAF323BF5
ALW,Alwar,South Asia,MILITARY,standardized_field_artillery,B,ABSENT,KEEP,MEDIUM,ABSENT,NOT_APPLICABLE,,,La possession de canons ne suffit pas; l'attribution exige un parc et des pratiques d'artillerie de campagne suffisamment standardisés/organisés.,https://www.cambridge.org/core/books/abs/cambridge-economic-history-of-india/mideighteenthcentury-background/364CC8EA015BAFBE8B0A2EEDAA0FD3C5,https://www.cambridge.org/core/books/abs/indian-princes-and-their-states/princely-states-prior-to-1800/8205D5368645057EA899F9AEAF323BF5
ALW,Alwar,South Asia,MILITARY,field_works,E,ABSENT,KEEP,HIGH,ABSENT,NOT_APPLICABLE,,,"Le contenu gameplay inclut les barbelés; malgré l'existence de retranchements de campagne, ce nœud tel qu'encodé est trop tardif pour 1776.",https://www.cambridge.org/core/books/abs/cambridge-economic-history-of-india/mideighteenthcentury-background/364CC8EA015BAFBE8B0A2EEDAA0FD3C5,https://www.cambridge.org/core/books/abs/indian-princes-and-their-states/princely-states-prior-to-1800/8205D5368645057EA899F9AEAF323BF5
ALW,Alwar,South Asia,SOCIETY,codified_practical_knowledge,A,PRESENT,REMOVE,MEDIUM,ABSENT,NOT_APPLICABLE,,,"Le nœud est abstrait: il est réservé aux appareils administratifs/techniques où une pratique codifiée durable est plausible, sans exiger artificiellement presse périodique ou académie scientifique.",https://www.cambridge.org/core/books/abs/cambridge-economic-history-of-india/mideighteenthcentury-background/364CC8EA015BAFBE8B0A2EEDAA0FD3C5,https://www.cambridge.org/core/books/abs/indian-princes-and-their-states/princely-states-prior-to-1800/8205D5368645057EA899F9AEAF323BF5
ALW,Alwar,South Asia,SOCIETY,commercial_insurance_markets,A,ABSENT,KEEP,MEDIUM,ABSENT,NOT_APPLICABLE,,,"Évaluation de Alwar au 1er janvier 1776 fondée sur les capacités réellement institutionnalisées dans ce domaine, sans inférence automatique depuis le tier ni depuis un prérequis de l'arbre.",https://egyankosh.ac.in/bitstream/123456789/99952/1/Unit-23.pdf,https://www.cambridge.org/core/books/abs/cambridge-economic-history-of-india/indian-merchants-and-the-trade-in-the-indian-ocean-c-15001750/768BC2DB4CCD8CFC1FE2EAEB3897FF22
ALW,Alwar,South Asia,SOCIETY,institutionalized_public_credit,A,ABSENT,KEEP,MEDIUM,ABSENT,NOT_APPLICABLE,,,"Évaluation de Alwar au 1er janvier 1776 fondée sur les capacités réellement institutionnalisées dans ce domaine, sans inférence automatique depuis le tier ni depuis un prérequis de l'arbre.",https://www.cambridge.org/core/journals/comparative-studies-in-society-and-history/issue/1E99573269205F5466FE9174400A6248,https://www.cambridge.org/core/journals/comparative-studies-in-society-and-history/article/abs/indigenous-banking-firms-in-mughal-india-a-reply/596A0E16A1594F621B57FED26A82526F
ALW,Alwar,South Asia,SOCIETY,institutionalized_scientific_exchange,A,ABSENT,KEEP,MEDIUM,ABSENT,NOT_APPLICABLE,,,"Évaluation de Alwar au 1er janvier 1776 fondée sur les capacités réellement institutionnalisées dans ce domaine, sans inférence automatique depuis le tier ni depuis un prérequis de l'arbre.",https://www.cambridge.org/core/books/abs/cambridge-economic-history-of-india/mideighteenthcentury-background/364CC8EA015BAFBE8B0A2EEDAA0FD3C5,https://www.cambridge.org/core/books/abs/indian-princes-and-their-states/princely-states-prior-to-1800/8205D5368645057EA899F9AEAF323BF5
ALW,Alwar,South Asia,SOCIETY,international_relations,A,PRESENT,KEEP,MEDIUM,ESTABLISHED,CLOSED,,,"Capacité diplomatique évaluée selon l'existence d'une cour/administration capable de missions, traités et négociations régulières; elle n'est pas accordée automatiquement aux petites sociétés décentralisées.",https://www.cambridge.org/core/books/abs/cambridge-economic-history-of-india/mideighteenthcentury-background/364CC8EA015BAFBE8B0A2EEDAA0FD3C5,https://www.cambridge.org/core/books/abs/indian-princes-and-their-states/princely-states-prior-to-1800/8205D5368645057EA899F9AEAF323BF5
ALW,Alwar,South Asia,SOCIETY,periodical_print_networks,A,ABSENT,KEEP,HIGH,ABSENT,NOT_APPLICABLE,,,"L'imprimerie ponctuelle ne suffit pas: le premier journal imprimé en Inde apparaît à Calcutta en 1780, après la date de coupure. Il n'existe donc pas de réseau périodique institutionnalisé au 1er janvier 1776.",https://indianexpress.com/article/explained/explained-history/world-press-freedom-day-india-first-newspaper-9306034/,https://www.cambridge.org/core/books/abs/cambridge-economic-history-of-india/mideighteenthcentury-background/364CC8EA015BAFBE8B0A2EEDAA0FD3C5
ALW,Alwar,South Asia,SOCIETY,stock_exchange,A,ABSENT,KEEP,HIGH,ABSENT,NOT_APPLICABLE,,,"Des marchés de crédit, hundis et banques existent, mais aucune bourse organisée comparable au nœud n'est établie localement en 1776; ne pas dériver stock_exchange du seul crédit public.",https://www.cambridge.org/core/journals/comparative-studies-in-society-and-history/issue/1E99573269205F5466FE9174400A6248,https://www.cambridge.org/core/journals/comparative-studies-in-society-and-history/article/abs/indigenous-banking-firms-in-mughal-india-a-reply/596A0E16A1594F621B57FED26A82526F
ALW,Alwar,South Asia,SOCIETY,systematic_administrative_statistics,A,PRESENT,REMOVE,MEDIUM,ABSENT,NOT_APPLICABLE,,,"Le nœud est lu comme capacité durable d'administration/revenu et de tenue de registres, non comme bureau statistique moderne; seuls les États dotés de bureaucraties fiscales solides sont retenus.",https://www.cambridge.org/core/books/abs/cambridge-economic-history-of-india/mideighteenthcentury-background/364CC8EA015BAFBE8B0A2EEDAA0FD3C5,https://www.cambridge.org/core/books/abs/indian-princes-and-their-states/princely-states-prior-to-1800/8205D5368645057EA899F9AEAF323BF5
ALW,Alwar,South Asia,SOCIETY,classical_political_economy,B,ABSENT,KEEP,HIGH,ABSENT,NOT_APPLICABLE,,,Les pratiques fiscales et commerciales sophistiquées ne suffisent pas à établir l'école politico-économique institutionnalisée représentée par ce nœud en 1776.,https://www.cambridge.org/core/books/abs/cambridge-economic-history-of-india/mideighteenthcentury-background/364CC8EA015BAFBE8B0A2EEDAA0FD3C5,https://www.cambridge.org/core/books/abs/indian-princes-and-their-states/princely-states-prior-to-1800/8205D5368645057EA899F9AEAF323BF5
