TAG,Country,Region,Subregion,Current_Tier,Tier_Action,Recommended_Tier,Technology_ID,Current_Status,Decision,Confidence,Historical_Status,Prerequisite_Note,Gameplay_Note,Reason,Source_1,Source_2
GBR,Great Britain,Western Europe,British Isles,tier_4,KEEP_TIER,,scientific_naval_architecture,ABSENT,ADD,HIGH,ESTABLISHED,Parent state_dockyard_systems is justified.,No direct unlock,The scale and organization of Royal Navy construction support a national naval-architecture capability.,https://www.rmg.co.uk/stories/maritime-history/royal-naval-dockyards,https://royalsociety.org/about-us/who-we-are/history/
GBR,Great Britain,Western Europe,British Isles,tier_4,KEEP_TIER,,coke_smelting,ABSENT,ADD,HIGH,ESTABLISHED,,"Unlocks: bâtiment:building_steel_mill, bâtiment:building_tooling_workshop",Abraham Darby pioneered coke-smelted iron at Coalbrookdale in 1709; by 1776 this was a real British industrial capability.,https://historicengland.org.uk/campaigns/100-places/industry-trade-commerce/,
GBR,Great Britain,Western Europe,British Isles,tier_4,KEEP_TIER,,atmospheric_engine,ABSENT,ADD,HIGH,ESTABLISHED,shaft_mining and coke_smelting are independently justified.,"Unlocks: PM:pm_atmospheric_engine_pump_building_coal_mine, PM:pm_atmospheric_engine_pump_building_copper_mine, PM:pm_atmospheric_engine_pump_building_gold_mine, PM:pm_atmospheric_engine_pump_building_iron_mine, PM:pm_atmospheric_engine_pump_building_lead_mine, PM:pm_atmospheric_engine_pump_building_phosphate_mine, PM:pm_atmospheric_engine_pump_building_salt_mine, PM:pm_atmospheric_engine_pump_building_sulfur_mine",Newcomen's atmospheric engine had been used for mine drainage since 1712 and was widely established in Britain.,https://collection.sciencemuseumgroup.org.uk/objects/co50900/newcomen-atmospheric-engine,https://collection.sciencemuseumgroup.org.uk/objects/co46448/cast-iron-boring-bar-and-boring-head
GBR,Great Britain,Western Europe,British Isles,tier_4,KEEP_TIER,,improved_agricultural_implements,ABSENT,ADD,MEDIUM,FRONTIER,,Unlocks: PM:pm_tools,Eighteenth-century British farming was actively changing tools and practices; appropriate as frontier rather than uniform adoption.,https://academic.oup.com/book/25883/chapter-abstract/193573082,https://www.ans.iastate.edu/about/history/people/robert-bakewell
GBR,Great Britain,Western Europe,British Isles,tier_4,KEEP_TIER,,turnpike_road_networks,ABSENT,ADD,HIGH,ESTABLISHED,,"Unlocks: PM:pm_market_squares, PM:pm_turnpike_road_network","Turnpike trusts covered more than 11,500 miles after the 1751-72 turnpike mania.",https://www.parliament.uk/about/living-heritage/transformingsociety/transportcomms/roadsrail/overview/turnpikestolls/,
GBR,Great Britain,Western Europe,British Isles,tier_4,KEEP_TIER,,advanced_crop_rotations,ABSENT,ADD,MEDIUM,FRONTIER,"selective_breeding is also justified, though historically the processes are separable.","Unlocks: PM:pm_soil_enriching_farming, PM:pm_soil_enriching_farming_building_rice_farm",Complex rotations and soil improvement were diffusing during the eighteenth century; sectoral/frontier rather than universal.,https://academic.oup.com/book/25883/chapter-abstract/193573082,https://www.ans.iastate.edu/about/history/people/robert-bakewell
GBR,Great Britain,Western Europe,British Isles,tier_4,KEEP_TIER,,industrial_canals,ABSENT,ADD,HIGH,FRONTIER,turnpike_road_networks is also justified.,Unlocks: PM:pm_industrial_canals,"Bridgewater and Brindley's subsequent canals had already launched the Canal Age, though the network was still expanding.",https://canalrivertrust.org.uk/things-to-do/canal-history/canal-pioneers/james-brindley,https://www.parliament.uk/about/living-heritage/transformingsociety/transportcomms/roadsrail/overview/turnpikestolls/
GBR,Great Britain,Western Europe,British Isles,tier_4,KEEP_TIER,,mechanized_spinning,ABSENT,ADD,HIGH,FRONTIER,,Unlocks: PM:pm_dye_workshops,Arkwright's water frame was in use at Cromford by c.1775; mechanized spinning is valid but very recent and sectoral.,https://collection.sciencemuseumgroup.org.uk/objects/co44832/arkwrights-water-frame-1775-spinning-machine,
GBR,Great Britain,Western Europe,British Isles,tier_4,KEEP_TIER,,selective_breeding,ABSENT,ADD,HIGH,FRONTIER,,Unlocks: PM:pm_sheep_farms | Modifier: yes: building_silk_plantation_throughput_add,Bakewell's methodical selective breeding was active by the 1760s-70s.,https://www.ans.iastate.edu/about/history/people/robert-bakewell,https://academic.oup.com/book/25883/chapter-abstract/193573082
GBR,Great Britain,Western Europe,British Isles,tier_4,KEEP_TIER,,precision_boring,ABSENT,ADD,HIGH,FRONTIER,coke_smelting and atmospheric_engine are independently justified.,"Unlocks: PM:coffee_plantation_wet_process_manual, PM:molds, PM:pm_pig_iron",Wilkinson's Bersham cylinder-boring mill dates to c.1775 and achieved unprecedented accuracy; valid at cutoff but frontier.,https://collection.sciencemuseumgroup.org.uk/objects/co46448/cast-iron-boring-bar-and-boring-head,https://collection.sciencemuseumgroup.org.uk/objects/co50900/newcomen-atmospheric-engine
GBR,Great Britain,Western Europe,British Isles,tier_4,KEEP_TIER,,institutionalized_public_credit,ABSENT,ADD,HIGH,ESTABLISHED,,"Unlocks: loi:law_merchant_banking | Modifier: yes: country_loan_interest_rate_add, country_minting_mult, state_max_trade_advantage_from_capacity_add",The Bank of England was founded in 1694 around a £1.2 million government loan; public credit was institutionalized.,https://www.bankofengland.co.uk/freedom-of-information/2020/details-of-the-bank-of-england-loan-to-the-government-in-1694,https://www.londonstockexchange.com/discover/lseg/our-history
GBR,Great Britain,Western Europe,British Isles,tier_4,KEEP_TIER,,institutionalized_scientific_exchange,ABSENT,ADD,HIGH,ESTABLISHED,,"Unlocks: loi:law_freedom_of_conscience | Modifier: yes: country_diplomatic_play_maneuvers_mult, country_influence_mult, country_tech_spread_mult","The Royal Society, founded in 1660, institutionalized scientific exchange long before 1776.",https://royalsociety.org/about-us/who-we-are/history/,https://www.royalsociety.org/journals/publishing-activities/publishing350/history-philosophical-transactions/
GBR,Great Britain,Western Europe,British Isles,tier_4,KEEP_TIER,,periodical_print_networks,ABSENT,ADD,HIGH,ESTABLISHED,,"Unlocks: loi:law_censorship, loi:law_religious_schools | Modifier: yes: country_authority_mult, country_voting_power_mult",Philosophical Transactions had circulated scientific work since 1665.,https://www.royalsociety.org/journals/publishing-activities/publishing350/history-philosophical-transactions/,https://royalsociety.org/about-us/who-we-are/history/
GBR,Great Britain,Western Europe,British Isles,tier_4,KEEP_TIER,,commercial_insurance_markets,ABSENT,ADD,HIGH,ESTABLISHED,Parent institutionalized_public_credit should be added.,"Unlocks: loi:law_mercantilism, loi:law_mercantilism_navigation_acts",London's mature maritime-financial system makes commercial insurance an established 1776 capability.,https://www.bankofengland.co.uk/freedom-of-information/2020/details-of-the-bank-of-england-loan-to-the-government-in-1694,https://www.londonstockexchange.com/discover/lseg/our-history
GBR,Great Britain,Western Europe,British Isles,tier_4,KEEP_TIER,,stock_exchange,ABSENT,ADD,HIGH,ESTABLISHED,Parent institutionalized_public_credit should be added.,"No direct unlock | Modifier: yes: country_free_charters_add, country_max_companies_add, state_market_access_price_impact, state_urbanization_per_level_mult",London securities prices were listed at Jonathan's from 1698 and a formal Stock Exchange club opened in 1773.,https://www.londonstockexchange.com/discover/lseg/our-history,https://www.bankofengland.co.uk/freedom-of-information/2020/details-of-the-bank-of-england-loan-to-the-government-in-1694
FRA,France,Western Europe,France,tier_4,KEEP_TIER,,traditional_food_processing,EXPLICIT,KEEP,HIGH,ESTABLISHED,,Unlocks: bâtiment:building_food_industry,Traditional organized food processing is clearly pre-1776.,https://ecoledesponts.fr/lecole/bienvenue-lecole/lecole-dans-lhistoire,https://www.academie-sciences.fr/lhistoire-de-lacademie
FRA,France,Western Europe,France,tier_4,KEEP_TIER,,specialized_technical_academies,EXPLICIT,KEEP,HIGH,ESTABLISHED,Add institutionalized_scientific_exchange.,Unlocks: bâtiment:building_university,The École des Ponts et Chaussées was founded in 1747 to train state engineers; military/naval technical schools also predate 1776.,https://ecoledesponts.fr/lecole/bienvenue-lecole/lecole-dans-lhistoire,https://www.terre.defense.gouv.fr/ecole-du-genie/lecole/presentation-lecole-du-genie
FRA,France,Western Europe,France,tier_4,KEEP_TIER,,systematic_population_registration,EXPLICIT,KEEP,HIGH,ESTABLISHED,Parent systematic_administrative_statistics is present.,"Unlocks: PM:pm_horizontal_drawer_cabinets, loi:law_per_capita_based_taxation",Parish/civil registration had long been systematized by royal ordinances; the taxation unlock is broader than the record-keeping practice itself.,https://www.archivespasdecalais.fr/Chercher/Fonds-et-collections/Archives-de-l-etat-civil/Historique-de-la-production,https://ecoledesponts.fr/lecole/bienvenue-lecole/lecole-dans-lhistoire
FRA,France,Western Europe,France,tier_4,KEEP_TIER,,colonization,EXPLICIT,KEEP,HIGH,ABSTRACT,Parent international_relations is present.,"Unlocks: bâtiment:building_suez_canal, loi:law_colonial_exploitation, loi:law_colonial_resettlement, loi:law_extraction_economy, loi:law_frontier_colonization | Modifier: yes: country_infamy_generation_against_unrecognized_mult, country_institution_colonial_affairs_max_investment_add",Political/institutional abstraction. The state possessed an active overseas imperial apparatus in 1776; keeping it does not mean colonial TAGs inherit metropolitan technologies.,https://ecoledesponts.fr/lecole/bienvenue-lecole/lecole-dans-lhistoire,https://www.academie-sciences.fr/lhistoire-de-lacademie
FRA,France,Western Europe,France,tier_4,KEEP_TIER,,romanticism,EXPLICIT,REMOVE,HIGH,ANACHRONISTIC,Remove rather than repair parents.,"Unlocks: bâtiment:building_art_academy, décret:decree_greener_grass_campaign, loi:law_agrarianism, loi:law_industry_banned | Modifier: yes: country_prestige_mult",French Romanticism as a movement is post-1776. Precursors do not justify the gameplay node at the strict cutoff.,https://histoiredesarts.culture.gouv.fr/Mouvements-artistiques/Le-romantisme,https://histoiredesarts.culture.gouv.fr/Fiches-reperes/Litterature
FRA,France,Western Europe,France,tier_4,KEEP_TIER,,regulated_small_arms,TIER,KEEP,HIGH,ESTABLISHED,Add scientific_fortification_siegecraft.,"Unlocks: bâtiment:building_arms_industry, bâtiment:building_artillery_foundry","Gribeauval's reforms from 1764 standardized artillery matériel, dimensions and manufacturing practice.",https://www.musee-armee.fr/collections/explorer-les-collections/portofolios/le-systeme-gribeauval.html,https://www.terre.defense.gouv.fr/ecole-du-genie/lecole/presentation-lecole-du-genie
FRA,France,Western Europe,France,tier_4,KEEP_TIER,,light_infantry_tactics,TIER,KEEP,MEDIUM,SECTORAL,,No direct unlock | Modifier: yes: unit_experience_gain_mult,Contemporary infantry doctrine was present by 1776; this military node is assessed independently of industrial development.,https://ecoledesponts.fr/lecole/bienvenue-lecole/lecole-dans-lhistoire,https://www.academie-sciences.fr/lhistoire-de-lacademie
FRA,France,Western Europe,France,tier_4,KEEP_TIER,,standardized_field_artillery,TIER,KEEP,MEDIUM,SECTORAL,,Unlocks: PM:pm_cannons,Standardized field artillery practice was present by 1776; this is not being used as a proxy for industrialization.,https://ecoledesponts.fr/lecole/bienvenue-lecole/lecole-dans-lhistoire,https://www.academie-sciences.fr/lhistoire-de-lacademie
FRA,France,Western Europe,France,tier_4,KEEP_TIER,,distillation,TIER,KEEP,HIGH,ESTABLISHED,,"Unlocks: PM:pm_pot_stills, PM:pm_spiced_food_preparations",Distillation was an established early-modern craft/industrial practice.,https://ecoledesponts.fr/lecole/bienvenue-lecole/lecole-dans-lhistoire,https://www.academie-sciences.fr/lhistoire-de-lacademie
FRA,France,Western Europe,France,tier_4,KEEP_TIER,,improved_husbandry,TIER,KEEP,HIGH,ESTABLISHED,,"Unlocks: bâtiment:building_banana_plantation, bâtiment:building_coffee_plantation, bâtiment:building_dye_plantation, bâtiment:building_livestock_ranch, bâtiment:building_maize_farm, bâtiment:building_millet_farm, bâtiment:building_opium_plantation, bâtiment:building_rice_farm, bâtiment:building_rye_farm, bâtiment:building_silk_plantation, bâtiment:building_spice_plantation, bâtiment:building_sugar_plantation, bâtiment:building_tea_plantation, bâtiment:building_tobacco_plantation, bâtiment:building_vineyard, bâtiment:building_wheat_farm, décret:decree_encourage_agricultural_industry",Improved husbandry was established before 1776 and does not imply British-style industrialization.,https://ecoledesponts.fr/lecole/bienvenue-lecole/lecole-dans-lhistoire,https://www.academie-sciences.fr/lhistoire-de-lacademie
FRA,France,Western Europe,France,tier_4,KEEP_TIER,,organized_textile_production,TIER,KEEP,HIGH,ESTABLISHED,,"Unlocks: PM:pm_craftsman_sewing, bâtiment:building_textile_mill",Organized textile production existed before 1776; mechanized spinning is audited separately.,https://ecoledesponts.fr/lecole/bienvenue-lecole/lecole-dans-lhistoire,https://www.academie-sciences.fr/lhistoire-de-lacademie
FRA,France,Western Europe,France,tier_4,KEEP_TIER,,shaft_mining,TIER,KEEP,HIGH,ESTABLISHED,,"Unlocks: bâtiment:building_coal_mine, bâtiment:building_copper_mine, bâtiment:building_iron_mine, bâtiment:building_lead_mine, bâtiment:building_limestone_quarry, bâtiment:building_salt_mine, bâtiment:building_sulfur_mine, décret:decree_encourage_resource_industry",Shaft/deep mining was established in relevant European districts; steam pumping is audited separately.,https://ecoledesponts.fr/lecole/bienvenue-lecole/lecole-dans-lhistoire,https://www.academie-sciences.fr/lhistoire-de-lacademie
FRA,France,Western Europe,France,tier_4,KEEP_TIER,,international_relations,TIER,KEEP,HIGH,ESTABLISHED,,No direct unlock,Established diplomatic/commercial state practice in 1776.,https://ecoledesponts.fr/lecole/bienvenue-lecole/lecole-dans-lhistoire,https://www.academie-sciences.fr/lhistoire-de-lacademie
FRA,France,Western Europe,France,tier_4,KEEP_TIER,,codified_practical_knowledge,TIER,KEEP,MEDIUM,ABSTRACT,,No direct unlock,"Broad practical-knowledge abstraction; local print, administrative and learned networks make the tier baseline plausible, subject to prerequisite review.",https://ecoledesponts.fr/lecole/bienvenue-lecole/lecole-dans-lhistoire,https://www.academie-sciences.fr/lhistoire-de-lacademie
FRA,France,Western Europe,France,tier_4,KEEP_TIER,,systematic_administrative_statistics,TIER,KEEP,HIGH,ESTABLISHED,,"Unlocks: bâtiment:building_government_administration, décret:decree_emergency_relief, décret:decree_road_maintenance | Modifier: yes: country_institution_home_affairs_max_investment_add, state_incorporation_speed_mult, state_tax_capacity_add",Fiscal and administrative record-keeping make the generic administration node plausible.,https://ecoledesponts.fr/lecole/bienvenue-lecole/lecole-dans-lhistoire,https://www.academie-sciences.fr/lhistoire-de-lacademie
FRA,France,Western Europe,France,tier_4,KEEP_TIER,,urbanization,TIER,KEEP,HIGH,ABSTRACT,,"Unlocks: bâtiment:building_construction_sector, bâtiment:building_urban_center","Compatibility/abstraction node unlocking construction and urban centers; retain only as gameplay infrastructure, not as a literal era-7 invention.",https://ecoledesponts.fr/lecole/bienvenue-lecole/lecole-dans-lhistoire,https://www.academie-sciences.fr/lhistoire-de-lacademie
FRA,France,Western Europe,France,tier_4,KEEP_TIER,,enclosed_dock_systems,ABSENT,ADD,MEDIUM,SECTORAL,,Unlocks: bâtiment:building_port,"French arsenals had major dock infrastructure, but Toulon's first true dry dock was still under construction in 1774-78; add as a sectoral abstraction.",https://www.musee-marine.fr/en/collections/toulon/dry-dock-no1-in-toulon-1774-1778.html,https://www.musee-marine.fr/nos-musees/brest/collections/oeuvres-phares/la-bretagne.html
FRA,France,Western Europe,France,tier_4,KEEP_TIER,,scientific_fortification_siegecraft,ABSENT,ADD,HIGH,ESTABLISHED,Repairs regulated_small_arms.,"Unlocks: bâtiment:building_barrack, bâtiment:building_naval_fortification",French fortification and siege engineering was a mature state capability inherited from the Vauban tradition.,https://www.terre.defense.gouv.fr/ecole-du-genie/lecole/presentation-lecole-du-genie,https://www.musee-armee.fr/collections/explorer-les-collections/portofolios/le-systeme-gribeauval.html
FRA,France,Western Europe,France,tier_4,KEEP_TIER,,state_dockyard_systems,ABSENT,ADD,HIGH,ESTABLISHED,,"Unlocks: bâtiment:building_naval_administration, bâtiment:building_shipyard | Modifier: yes: country_admiral_rank_impact_mult","Brest, Toulon and Rochefort were major royal naval arsenals; post-Seven Years' War reconstruction demonstrates active state dockyard capacity.",https://www.musee-marine.fr/nos-musees/brest/collections/oeuvres-phares/la-bretagne.html,https://www.servicehistorique.sga.defense.gouv.fr/en/node/32598
FRA,France,Western Europe,France,tier_4,KEEP_TIER,,scientific_naval_architecture,ABSENT,ADD,HIGH,ESTABLISHED,Parent state_dockyard_systems should be added.,No direct unlock,Naval constructors such as Groignard designed major warships before 1776; France maintained specialized naval-construction expertise.,https://www.musee-marine.fr/nos-musees/brest/collections/oeuvres-phares/la-bretagne.html,https://www.cheminsdememoire.gouv.fr/fr/le-musee-national-de-la-marine
FRA,France,Western Europe,France,tier_4,KEEP_TIER,,permanent_engineer_services,ABSENT,ADD,HIGH,ESTABLISHED,Parent scientific_fortification_siegecraft should be added.,No direct unlock,The École royale du génie was created in 1748 to form a true royal corps of engineers.,https://www.terre.defense.gouv.fr/ecole-du-genie/lecole/presentation-lecole-du-genie,https://ecoledesponts.fr/lecole/bienvenue-lecole/lecole-dans-lhistoire
FRA,France,Western Europe,France,tier_4,KEEP_TIER,,coke_smelting,ABSENT,REVIEW,HIGH,ABSENT,Keep absent; tolerate the prerequisite mismatch.,"Unlocks: bâtiment:building_steel_mill, bâtiment:building_tooling_workshop",France did not produce coke-fired iron until Le Creusot in 1785. This review row prevents atmospheric_engine from mechanically dragging in an unjustified prerequisite.,https://www.creusotmontceautourisme.com/discover/le-creusot/a-factory-town-turned-empire/from-royal-foundry-to-english-forge/,https://cnum.cnam.fr/pgi/redir.php?ident=M14066&onglet=c
FRA,France,Western Europe,France,tier_4,KEEP_TIER,,atmospheric_engine,ABSENT,ADD,HIGH,SECTORAL,Tree mismatch: coke_smelting is historically absent in 1776; do not add it just to satisfy the parent.,"Unlocks: PM:pm_atmospheric_engine_pump_building_coal_mine, PM:pm_atmospheric_engine_pump_building_copper_mine, PM:pm_atmospheric_engine_pump_building_gold_mine, PM:pm_atmospheric_engine_pump_building_iron_mine, PM:pm_atmospheric_engine_pump_building_lead_mine, PM:pm_atmospheric_engine_pump_building_phosphate_mine, PM:pm_atmospheric_engine_pump_building_salt_mine, PM:pm_atmospheric_engine_pump_building_sulfur_mine","Newcomen-type mine pumps operated in France from the 1730s, though much less widely than in Britain.",https://cnum.cnam.fr/pgi/redir.php?ident=M14066&onglet=c,https://collection.sciencemuseumgroup.org.uk/objects/co50900/newcomen-atmospheric-engine
FRA,France,Western Europe,France,tier_4,KEEP_TIER,,turnpike_road_networks,ABSENT,REVIEW,MEDIUM,ABSTRACT,,"Unlocks: PM:pm_market_squares, PM:pm_turnpike_road_network","France had a strong centrally directed road-engineering system through the Corps des Ponts et Chaussées, but not the British turnpike-trust institution named by the node.",https://ecoledesponts.fr/lecole/bienvenue-lecole/lecole-dans-lhistoire,https://www.parliament.uk/about/living-heritage/transformingsociety/transportcomms/roadsrail/overview/turnpikestolls/
FRA,France,Western Europe,France,tier_4,KEEP_TIER,,industrial_canals,ABSENT,ADD,HIGH,ESTABLISHED,Do not auto-add turnpike_road_networks if interpreted literally; French canal engineering followed another institutional path.,Unlocks: PM:pm_industrial_canals,"The Canal du Midi, completed 1667-1694, demonstrates very high-level engineered navigation before 1776.",https://whc.unesco.org/fr/list/770,https://ecoledesponts.fr/lecole/bienvenue-lecole/lecole-dans-lhistoire
FRA,France,Western Europe,France,tier_4,KEEP_TIER,,institutionalized_scientific_exchange,ABSENT,ADD,HIGH,ESTABLISHED,,"Unlocks: loi:law_freedom_of_conscience | Modifier: yes: country_diplomatic_play_maneuvers_mult, country_influence_mult, country_tech_spread_mult",The Académie des sciences had functioned since 1666 as a permanent scientific institution advising the state.,https://www.academie-sciences.fr/lhistoire-de-lacademie,https://classes.bnf.fr/dossitsm/gc189-35.htm
FRA,France,Western Europe,France,tier_4,KEEP_TIER,,periodical_print_networks,ABSENT,ADD,HIGH,ESTABLISHED,,"Unlocks: loi:law_censorship, loi:law_religious_schools | Modifier: yes: country_authority_mult, country_voting_power_mult",The Journal des savants had circulated learned news and discoveries since January 1665.,https://classes.bnf.fr/dossitsm/gc189-35.htm,https://www.academie-sciences.fr/lhistoire-de-lacademie
